X,Y,Name,FIRE_OF_NOTE_IND,FIRE_SIZE_HA,Field_1,Fire Number,GEOGRAPHIC,IGNITION DATE,INCIDENT_NAME,LATITUDE,LONGITUDE,RESPONSE_TYPE_DESC,YEAR
-121.59221636473,53.0857392507466,S of Jack of Clubs Lake,0,0.009,S of Jack of Clubs Lake,C10755,S of Jack of Clubs Lake,2020-07-31 5:00:00 PM,,53.085733,-121.5922,Full,2020
-123.874214232613,48.4023224831159,Muir Ck,0,0.009,Muir Ck,V61181,Muir Ck,2020-08-16 10:13:27 PM,Muir Creek 1km,48.402317,-123.874199,Full,2020
-118.10668153004,50.5676713554932,Odin Creek,0,0.009,Odin Creek,N41256,Odin Creek,2020-08-18 8:33:00 AM,,50.567665,-118.106667,Full,2020
-117.696181581457,49.5816712443353,Talbott Creek,1,1302,Talbott Creek,N51250,Talbott Creek,2020-08-17 6:13:51 PM,Talbott Creek,49.581665,-117.696167,Full,2020
-118.146514233608,49.4593376857133,Renatta Creek,0,0.2,Renatta Creek,N51260,Renatta Creek,2020-08-17 5:26:14 PM,Renatta Fire,49.459331,-118.1465,Full,2020
-119.198562221719,49.4360412658857,Tuzo Creek ,0,0.7,Tuzo Creek,N60801,Tuzo Creek,2020-07-31 9:53:51 PM,Tuzo Cr,49.436035,-119.198547,Full,2020
-122.162149137777,54.110956413518,East of Eaglett Lake,0,0.2,East of Eaglett Lake,G10138,East of Eaglett Lake,2020-04-22 3:30:17 PM,Railway Grassfire Complex East Eaglet Lake,54.110951,-122.162132,Full,2020
-116.011916388444,50.4496219879987,Salter Creek,0,0.009,Salter Creek,N20534,Salter Creek,2020-07-16 2:36:57 PM,,50.449616,-116.011902,Full,2020
-120.631548510942,49.8239892527557,Otter Creek,0,0.009,Otter Creek,K60757,Otter Creek,2020-07-31 10:45:05 AM,,49.823983,-120.631533,Full,2020
-121.683748848074,50.3680891601091,17 km Spencer Road N,0,30,17 km Spencer Road N,K70045,17 km Spencer Road N,2020-04-12 10:00:00 AM,,50.368083,-121.683733,Modified,2020
-122.592116884084,54.0365391545331,4km N of Shelly Reserve,0,0.2,4km N of Shelly Reserve,G10135,4km N of Shelly Reserve,2020-04-22 3:30:00 PM,Railway Grass Fire Complex North of Shelley Reserve,54.036533,-122.5921,Full,2020
-118.166396816977,50.8287072628189,Blanket Creek,0,0.02,Blanket Creek,N40825,Blanket Creek,2020-08-01 4:22:06 PM,,50.828701,-118.166382,Full,2020
-122.815369091725,50.3279399900715,Shots Fired MTB Trail,0,0.009,Shots Fired MTB Trail,V30607,Shots Fired MTB Trail,2020-07-23 8:00:00 PM,,50.327934,-122.815353,Full,2020
-122.006729108297,49.0639553267098,Vedder Mountain FSR,0,0.009,Vedder Mountain FSR,V10442,Vedder Mountain FSR,2020-07-02 8:20:11 PM,,49.06395,-122.006714,Full,2020
-121.968284509307,49.0927715328862,Cultus Lake Lk Road,0,0.009,Cultus Lake Lk Road,V11265,Cultus Lake Lk Road,2020-08-18 8:50:00 AM,,49.092766,-121.968269,Full,2020
-123.729798644387,48.5352055055649,Mount Healey,0,6,Mount Healey,V61168,Mount Healey,2020-08-16 10:32:19 PM,V61168,48.5352,-123.729783,Full,2020
-121.651882499278,50.3327388289162,8 km N of Lytton on Hwy 12,0,21,8 km N of Lytton on Hwy 12,K71892,8 km N of Lytton on Hwy 12,2021-03-19 12:00:00 PM,,50.332733,-121.651867,Full,2020
-117.546599932188,50.6000582218261,Trout Mountain,0,0.002,Trout Mountain,N50828,Trout Mountain,2020-08-01 4:24:29 PM,Trout Mnt Fire,50.600052,-117.546585,Full,2020
-119.322881886594,50.7830727917803,Tappen and Sunnybrae,0,1.4,Tappen and Sunnybrae,K41972,Tappen and Sunnybrae,2021-03-28 7:00:08 AM,,50.783067,-119.322867,Modified,2020
-115.646399388838,49.6119220740911,Fort Steele,0,0.04,Fort Steele,N10603,Fort Steele,2020-07-22 1:45:00 PM,,49.611916,-115.646385,Full,2020
-122.003282318669,50.6496891342289,Fish Pond,0,0.009,Fish Pond,K71762,Fish Pond,2020-09-14 4:00:00 PM,,50.649683,-122.003267,Full,2020
-116.166331270379,50.7497231553766,Kindersley Pinnacle FSR km2 ,0,0.04,Kindersley Pinnacle FSR km2,N21399,Kindersley Pinnacle FSR km2,2020-08-17 7:42:48 PM,,50.749717,-116.166317,Full,2020
-119.027297683101,50.1445412255766,Goat FSR,0,0.75,Goat FSR,K41122,Goat FSR,2020-08-16 11:00:00 AM,,50.144535,-119.027283,Full,2020
-121.559883318413,50.1024724288816,Siwash Creek,0,0.009,Siwash Creek,K70083,Siwash Creek,2020-04-16 4:00:00 PM,,50.102467,-121.559868,Full,2020
-118.625579684213,50.7601876052312,Kidney Lake,0,0.009,Kidney Lake,K41748,Kidney Lake,2020-09-13 4:05:51 PM,,50.760181,-118.625565,Full,2020
-118.598182559259,51.0362382234037,Crazy Creek,0,15,Crazy Creek,K41124,Crazy Creek,2020-08-15 7:20:09 PM,,51.036232,-118.598167,Full,2020
-122.156983039404,51.1890240051947,1KM NW Big Bar Ferry ,0,0.009,1KM NW Big Bar Ferry,K70608,1KM NW Big Bar Ferry,2020-07-24 6:05:00 AM,,51.189018,-122.156967,Full,2020
-119.284098108341,49.3297060499832,Vaseux Creek,0,0.009,Vaseux Creek,K51188,Vaseux Creek,2020-08-17 10:01:55 AM,Vaseux Creek,49.3297,-119.284083,Full,2020
-117.251799793328,49.566587992369,Crystal Creek,0,0.16,Crystal Creek,N71681,Crystal Creek,2020-09-07 8:54:13 AM,,49.566582,-117.251785,Full,2020
-117.776427497853,49.2042909118624,Sullivan Main,0,0.02,Sullivan Main,N51400,Sullivan Main,2020-08-17 2:55:09 PM,Sullivan Main,49.204285,-117.776413,Full,2020
-115.22121401722,49.2782564974834,Kikomun Creek,0,0.009,Kikomun Creek,N11353,Kikomun Creek,2020-08-19 4:13:14 PM,,49.27825,-115.2212,Full,2020
-123.275083010294,52.0824390020607,across road from alexis creek office,0,0.6,across road from alexis creek office,C50047,across road from alexis creek office,2020-04-12 1:00:00 PM,,52.082433,-123.275067,Full,2020
-122.6788507972,55.5394558866743,Simpson Lake Off Clearwater FSR,0,0.009,Simpson Lake Off Clearwater FSR,G71683,Simpson Lake Off Clearwater FSR,2020-09-09 10:20:00 PM,,55.53945,-122.678833,Full,2020
-121.531615411805,50.0991725016873,Siwash Creek,0,1.9,Siwash Creek,K70415,Siwash Creek,2020-06-27 12:45:00 PM,Siwash Creek,50.099167,-121.5316,Full,2020
-124.887732907893,50.9654554641518,Homathko River,0,0.009,Homathko River,V50748,Homathko River,2020-07-31 3:36:20 AM,,50.96545,-124.887717,Full,2020
-123.139216246579,51.9559223815528,Hanceville,0,0.31,Hanceville,C50199,Hanceville,2020-05-03,,51.955917,-123.1392,Full,2020
-120.685784279791,56.5795061848589,Milligan Creek Rd (8KM from Doig Reserve),0,0.5,Milligan Creek Rd (8KM from Doig Reserve),G81862,Milligan Creek Rd (8KM from Doig Reserve),2021-03-10 1:05:00 PM,,56.5795,-120.685767,Full,2020
-123.982345765663,48.8483369906511,7km NE Lake Cowichan,0,0.009,7km NE Lake Cowichan,V61199,7km NE Lake Cowichan,2020-08-16 10:50:55 PM,,48.848332,-123.98233,Full,2020
-123.242149339212,48.4207895553285,Discovery Island,0,0.009,Discovery Island,V60170,Discovery Island,2020-04-26 4:00:00 PM,Discovery Island,48.420784,-123.242134,Full,2020
-122.052150717562,55.6183892732521,Pine River ,1,10,Pine River,G70263,Pine River,2020-05-13 2:30:00 PM,G70263,55.618383,-122.052133,Full,2020
-128.042818771818,54.39035543573,Moraine Creek ,0,0.1,Moraine Creek,R50796,Moraine Creek,2020-07-31 9:01:08 PM,,54.39035,-128.042801,Full,2020
-116.488601031841,50.6245219440358,Welsh Lake,0,0.009,Welsh Lake,N20654,Welsh Lake,2020-07-25 11:00:00 AM,Welsh Lakes Trail,50.624516,-116.488586,Full,2020
-119.531181846604,50.396922780124,Pinaus Lake,0,0.1,Pinaus Lake,K41379,Pinaus Lake,2020-08-21 3:00:10 PM,Pinaus Lake,50.396917,-119.531167,Full,2020
-119.097464784734,49.368289373674,Lower Tuzo,0,5.4,Lower Tuzo,N60078,Lower Tuzo,2020-04-16 7:27:26 AM,Lower Tuzo,49.368283,-119.09745,Full,2020
-121.498001464133,50.9795056764725,5 km N Loon Lake RD ,0,0.04,5 km N Loon Lake RD,K21059,5 km N Loon Lake RD,2020-08-11 6:02:37 PM,,50.9795,-121.497986,Full,2020
-117.521499247934,50.6726061291133,Halfway Creek,0,0.37,Halfway Creek,N51242,Halfway Creek,2020-08-17 6:00:47 PM,,50.6726,-117.521484,Full,2020
-124.020828671947,49.591039417327,Harness Island,0,0.009,Harness Island,V51084,Harness Island,2020-08-14 7:22:10 PM,Harness Island,49.591034,-124.020813,Full,2020
-123.943168797944,48.6156060852305,San Juan Valley,0,0.2,San Juan Valley,V61187,San Juan Valley,2020-08-16 11:00:00 PM,,48.615601,-123.943153,Full,2020
-121.578098791853,50.2448558330342, Botanie Creek Rd,0,0.234,Botanie Creek Rd,K70110,Botanie Creek Rd,2020-04-19 6:00:36 PM,,50.24485,-121.578083,Full,2020
-124.736551580326,54.6534555877491,Tatchie Reserve,0,1.85,Tatchie Reserve,G50234,Tatchie Reserve,2020-05-08 2:00:00 PM,,54.65345,-124.736534,Full,2020
-123.871048814127,49.0969055135139,Morden Park,0,0.009,Morden Park,V70165,Morden Park,2020-04-25 12:45:28 PM,,49.0969,-123.871033,Full,2020
-118.739898289177,50.2505894940812,Olive FSR,0,0.36,Olive FSR,K40284,Olive FSR,2020-05-16 7:00:00 PM,Olive FSR,50.250583,-118.739883,Full,2020
-118.93276193369,50.3874573496203,Trinity Valley Rd,0,0.009,Trinity Valley Rd,K41840,Trinity Valley Rd,2020-10-08 1:39:03 PM,,50.387451,-118.932747,Full,2020
-116.121580833903,49.0300730826986,Elmer Creek,0,1.8,Elmer Creek,N70472,Elmer Creek,2020-07-03 9:30:43 PM,,49.030067,-116.121567,Full,2020
-121.090732043546,50.2267558898248,Dot Ranch Cut Off Road,0,11,Dot Ranch Cut Off Road,K61866,Dot Ranch Cut Off Road,2021-03-14 4:00:03 PM,Dot Ranch,50.22675,-121.090717,Full,2020
-116.512999435843,49.1287561457865,Billy Goat Bluff,0,0.009,Billy Goat Bluff,N71384,Billy Goat Bluff,2020-08-22 7:00:00 PM,,49.12875,-116.512985,Full,2020
-122.577550185905,54.0481558570364,5.5 km North of Shelly Reserve,0,0.009,5.5 km North of Shelly Reserve,G10141,5.5 km North of Shelly Reserve,2020-04-22 3:30:00 PM,Railway Grass Fire Complex North of Shelley Reserve,54.04815,-122.577533,Full,2020
-119.206831621344,49.8029227859621,8.5 km McCulloch FSR ,0,0.009,8.5 km McCulloch FSR,K51057,8.5 km McCulloch FSR,2020-08-11 3:10:48 PM,,49.802917,-119.206817,Full,2020
-121.407028181476,49.7071744271612,Alexandra Bridge Park,0,0.009,Alexandra Bridge Park,V11554,Alexandra Bridge Park,2020-09-05 2:21:52 PM,Alexandra Bridge,49.707169,-121.407013,Full,2020
-120.754150790713,51.4921553886062,Bridge Lake,0,0.09,Bridge Lake,C40325,Bridge Lake,2020-05-30 12:30:00 PM,,51.492149,-120.754135,Full,2020
-125.205132987018,52.2992722651717,Hooch Lake Rd,0,0.009,Hooch Lake Rd,C51411,Hooch Lake Rd,2020-08-23,Hooch Lake Road,52.299267,-125.205116,Full,2020
-121.111818816517,56.703791029954,Blueberry Reserve,0,0.009,Blueberry Reserve,G80129,Blueberry Reserve,2020-04-22 3:30:00 PM,,56.703785,-121.111801,Full,2020
-122.731065663235,50.2771223647725,Mount Currie South of Green River,0,0.009,Mount Currie South of Green River,V31195,Mount Currie South of Green River,2020-08-17 1:09:00 AM,,50.277117,-122.73105,Full,2020
-124.062698612658,48.9788071868733,Rheinhart Ridge,0,0.02,Rheinhart Ridge,V61274,Rheinhart Ridge,2020-08-16 9:29:12 PM,,48.978802,-124.062683,Full,2020
-123.151963238037,51.92528721172,West of Stoney Francis Turnoff Rd,0,0.2,West of Stoney Francis Turnoff Rd,C50725,West of Stoney Francis Turnoff Rd,2020-07-30 1:27:10 PM,,51.925281,-123.151947,Full,2020
-127.774701473559,55.1372051814935,Carnaby,0,0.7,Carnaby,R40105,Carnaby,2020-04-19 4:00:00 PM,,55.1372,-127.774683,Full,2020
-122.683647571301,50.332754106635,North of Mt Currie New Site,0,0.05,North of Mt Currie New Site,V31170,North of Mt Currie New Site,2020-08-17 1:10:00 AM,,50.332748,-122.683632,Full,2020
-116.8746481007,49.1066385052868,Summit Creek,0,0.01,Summit Creek,N71819,Summit Creek,2020-09-29 1:00:00 AM,Jordans Cabin,49.106632,-116.874634,Full,2020
-119.678466794319,50.8177054845443,Chase Falls,0,0.009,Chase Falls,K41354,Chase Falls,2020-08-22 6:51:00 AM,Chase Falls,50.817699,-119.678451,Full,2020
-121.402862915782,50.8739072832512,Hat Creek Ranch,0,0.1,Hat Creek Ranch,K21370,Hat Creek Ranch,2020-08-22 4:15:37 PM,Hay Bale Fire,50.873901,-121.402847,Full,2020
-118.336295552109,49.7696556826461,Mount Young,0,0.75,Mount Young,N61795,Mount Young,2020-08-06 5:12:38 AM,Mt Young,49.769649,-118.336281,Full,2020
-132.802571743425,58.5397535533282,S of Sutlahine River,0,0.14,S of Sutlahine River,R90445,S of Sutlahine River,2020-07-03 12:00:00 PM,,58.539749,-132.802551,Full,2020
-129.364857914255,59.0996219697032,McDame,0,0.2,McDame,R91821,McDame,2020-09-29 2:30:03 PM,The Great Cassiar Fire 2020,59.099617,-129.364838,Full,2020
-122.154750747084,55.6435559598855,HWY 97 Pine River Pull Out,0,0.2,HWY 97 Pine River Pull Out,G70159,HWY 97 Pine River Pull Out,2020-04-26 11:32:47 AM,,55.64355,-122.154733,Full,2020
-119.954815300795,50.666606044479,E Pooley Lake,0,0.8,E Pooley Lake,K20769,E Pooley Lake,2020-07-31 8:52:11 PM,McNulty Road,50.6666,-119.9548,Full,2020
-118.347998854564,49.013372836461,Boothman Grasslands,0,0.02,Boothman Grasslands,N60003,Boothman Grasslands,2020-04-02 7:03:00 PM,Boothman,49.013367,-118.347984,Full,2020
-117.523848634432,49.1447396360093,Red Road,0,0.009,Red Road,N50613,Red Road,2020-07-24 12:30:00 PM,Red Road,49.144733,-117.523834,Full,2020
-120.899881944817,49.8862225948293,Coldwater River,0,3.8,Coldwater River,K60875,Coldwater River,2020-08-03 2:10:48 AM,Coldwater Interchange,49.886217,-120.899867,Full,2020
-125.136345560358,49.6613060880881,Forbidden Plateau,0,0.26,Forbidden Plateau,V80125,Forbidden Plateau,2020-04-21,Forbidden Plateau,49.661301,-125.13633,Full,2020
-115.720061188901,49.5527904616117,Joseph Creek,0,0.28,Joseph Creek,N10192,Joseph Creek,2020-05-02 2:30:00 PM,Eager Hills/Hwy 3,49.552784,-115.720047,Full,2020
-119.456031814328,50.3307060855211, Six Mile Creek,0,0.15,Six Mile Creek,K41052,Six Mile Creek,2020-08-11 9:40:00 AM,6 Mile Creek,50.3307,-119.456017,Full,2020
-124.296280164995,49.042222762471,New growth cut block South East of Green Mountain,0,0.009,New growth cut block South East of Green Mountain,V60804,New growth cut block South East of Green Mountain,2020-07-31 3:44:28 AM,South East of Green Mountain.,49.042217,-124.296265,Full,2020
-122.502396539578,51.9519901939074,Toosey IR,0,4,Toosey IR,C20057,Toosey IR,2020-04-13 10:15:57 AM,,51.951984,-122.50238,Modified,2020
-116.963500309821,50.2061411644934,Cooper Creek,0,0.3,Cooper Creek,N70059,Cooper Creek,2020-04-13 1:00:14 PM,,50.206135,-116.963486,Monitor,2020
-120.319519064595,50.3153059846037,Plateau Lake Road ,0,0.009,Plateau Lake Road,K61436,Plateau Lake Road,2020-08-26 4:30:07 PM,Plateau Lake FSR,50.3153,-120.319504,Full,2020
-120.258232109899,50.854439318057,Lister Road,0,0.009,Lister Road,K20155,Lister Road,2020-04-25 1:00:02 PM,,50.854433,-120.258217,Full,2020
-121.673629786523,49.5623890893218,Cogburn Drainage,0,12.1,Cogburn Drainage,V10062,Cogburn Drainage,2020-04-14 1:55:00 PM,Cogburn Creek,49.562383,-121.673614,Full,2020
-115.777098573989,49.4528720487184,Hidden Valley Rd.,0,0.02,Hidden Valley Rd.,N10258,Hidden Valley Rd.,2020-05-12 6:20:00 AM,,49.452866,-115.777084,Full,2020
-120.187938442679,59.3395896210862,Helmut,0,4.6,Helmut,G90363,Helmut,2020-06-12 12:52:36 PM,,59.339583,-120.18792,Full,2020
-120.923980777064,49.9858876972549,0.5 km Patchett Road,0,0.009,0.5 km Patchett Road,K60617,0.5 km Patchett Road,2020-07-24 4:30:14 PM,Patchett Rd,49.985882,-120.923965,Full,2020
-119.682464156776,49.2410224004325,North of Taylor Lake,0,0.009,North of Taylor Lake,K51083,North of Taylor Lake,2020-08-14 3:00:00 PM,,49.241016,-119.682449,Full,2020
-121.906898858942,50.7292386159071,Fountain Ridge,0,0.009,Fountain Ridge,K71777,Fountain Ridge,2020-09-19 7:00:00 AM,,50.729233,-121.906883,Full,2020
-123.585685830119,48.5627878230076,Shawnigan Lake Rd #2,0,0.009,Shawnigan Lake Rd #2,V61689,Shawnigan Lake Rd #2,2020-09-10 12:15:18 PM,,48.562782,-123.585671,Full,2020
-124.318779338303,49.298738269775,Allsbrook Rd,0,0.02,Allsbrook Rd,V70720,Allsbrook Rd,2020-07-26 1:11:22 PM,Little Mountain,49.298733,-124.318764,Full,2020
-125.223847143715,49.9087539867385,Little Oyster River,0,0.01,Little Oyster River,V80734,Little Oyster River,2020-07-30 8:30:41 PM,,49.908749,-125.223831,Full,2020
-119.736731684573,49.8065726923789,E Trepanier Rd ,0,0.24,E Trepanier Rd,K50948,E Trepanier Rd,2020-08-04 10:30:00 PM,Kaco gravel pit,49.806567,-119.736717,Full,2020
-121.940350694769,55.612389288089,Hasler,0,0.5,Hasler,G70185,Hasler,2020-05-01 8:42:00 PM,,55.612383,-121.940333,Full,2020
-121.544115711054,51.1094391761302,Clinton,0,1.78,Clinton,C40001,Clinton,2020-04-01,,51.109433,-121.5441,Full,2020
-116.578215564534,49.1894213428889,Channel Road,0,0.1,Channel Road,N70210,Channel Road,2020-05-05 10:25:12 AM,Channel road,49.189415,-116.578201,Full,2020
-115.725529270715,49.8617898148052,Skookumchuck Prairie,0,0.3,Skookumchuck Prairie,N20928,Skookumchuck Prairie,2020-08-04 11:20:32 AM,,49.861783,-115.725515,Full,2020
-125.273567946479,50.2339225914698,Clear Lake,0,0.7,Clear Lake,V80837,Clear Lake,2020-07-31 12:00:26 PM,,50.233917,-125.273552,Full,2020
-120.312683068936,50.3372213862411,2 Km NE 5Km Peter Hope Rd,0,0.009,2 Km NE 5Km Peter Hope Rd,K20764,2 Km NE 5Km Peter Hope Rd,2020-07-31 6:59:13 PM,,50.337215,-120.312668,Full,2020
-121.581848763909,50.2494558333755,Quinn Road,0,0.053,Quinn Road,K70157,Quinn Road,2020-04-26 5:30:50 AM,Quinn Road,50.24945,-121.581833,Full,2020
-121.084045651752,50.5044042036722,Twentyfour Mile Lake ,0,0.009,Twentyfour Mile Lake,K20802,Twentyfour Mile Lake,2020-07-31 8:08:52 PM,,50.504398,-121.08403,Full,2020
-119.726564884128,49.315705999968,White Lake Rd,0,0.009,White Lake Rd,K51085,White Lake Rd,2020-08-15 9:14:44 AM,,49.3157,-119.72655,Full,2020
-118.229247358729,49.1136383560191,McRae Creek,0,0.009,McRae Creek,N60484,McRae Creek,2020-07-07 10:02:08 PM,McRae Cr,49.113632,-118.229233,Full,2020
-119.551368377159,49.4100211249906,Christie Mountain,1,2122.5,Christie Mountain,K51287,Christie Mountain,2020-08-18 1:54:44 PM,Christie mountain,49.410015,-119.551354,Full,2020
-117.00754475509,49.9757219456881,Holmes Creek,0,0.03,Holmes Creek,N71201,Holmes Creek,2020-08-15 4:46:33 PM,,49.975716,-117.00753,Full,2020
-114.86889525786,49.7129582664521,Crahan Creek,0,0.17,Crahan Creek,N11459,Crahan Creek,2020-08-29 9:00:00 AM,,49.712952,-114.868881,Full,2020
-119.330635713409,52.9746575299279,Mnt Terry Fox Parking Lot,0,0.009,Mnt Terry Fox Parking Lot,G30320,Mnt Terry Fox Parking Lot,2020-05-29 5:00:00 PM,,52.974651,-119.33062,Full,2020
-117.916579616604,49.9291558398236,Stoney Rd,0,0.9,Stoney Rd,N50817,Stoney Rd,2020-08-01,Stoney Rd.,49.92915,-117.916565,Full,2020
-127.472384430178,55.2157225248603,10 mins E of New Hazelton,0,0.05,10 mins E of New Hazelton,R40241,10 mins E of New Hazelton,2020-05-10 7:00:00 AM,15 km East of New Hazelton,55.215717,-127.472366,Full,2020
-116.298714634777,50.7673898076721,Steamboat Mountain,0,0.1,Steamboat Mountain,N21326,Steamboat Mountain,2020-08-17 7:51:53 PM,,50.767383,-116.2987,Full,2020
-116.57401171977,49.0162226317442,Dodge Creek FSR,0,0.009,Dodge Creek FSR,N71529,Dodge Creek FSR,2020-09-03 8:32:10 PM,,49.016216,-116.573998,Full,2020
-124.821333209708,51.9439722036962,N of Hwy 20 at Dowling Rd,0,0.009,N of Hwy 20 at Dowling Rd,C50739,N of Hwy 20 at Dowling Rd,2020-07-31 11:00:00 AM,,51.943967,-124.821317,Full,2020
-119.658331938491,49.5652890214973,Trout Creek,0,0.009,Trout Creek,K51893,Trout Creek,2021-03-22 6:53:00 AM,,49.565283,-119.658317,,2020
-123.432682229025,49.4023722780098,Cotton Point ,0,0.009,Cotton Point,V51718,Cotton Point,2020-09-12 3:00:10 PM,,49.402367,-123.432667,Full,2020
-121.764253872735,55.6355231122755,20min W town limits of Chetwynd,0,2,20min W town limits of Chetwynd,G70306,20min W town limits of Chetwynd,2020-05-26 2:25:00 PM,,55.635517,-121.764236,Full,2020
-118.879378670905,49.0859054819217,Mount Davis,0,0.1,Mount Davis,N61289,Mount Davis,2020-08-17 4:41:50 PM,Mt. Davis,49.085899,-118.879364,Full,2020
-123.128116240364,51.9457724155984,Anahim East End Rd,0,1.2,Anahim East End Rd,C50012,Anahim East End Rd,2020-04-06 4:10:59 PM,,51.945767,-123.1281,Full,2020
-122.665398106971,50.463121413608,Poole Creek,,N,1.3,Poole Creek, Birken,V30074,Poole Creek, Birken,2020-04-16 11:00:00 AM,Poole Creek Peat Bog,50.463116
-122.153535536027,54.1118719144586,WILLOW RIVER,0,0.2,WILLOW RIVER,G10128,WILLOW RIVER,2020-04-22 3:30:31 PM,Railway Grassfire Complex East Eaglet Lake,54.111866,-122.153519,Full,2020
-115.618979302759,49.6820056812798,Innis Spring,0,0.75,Innis Spring,N11582,Innis Spring,2020-09-05 8:00:00 PM,,49.681999,-115.618965,Full,2020
-124.604632539116,49.9808554628078,Wilde Creek,0,0.001,Wilde Creek,V50736,Wilde Creek,2020-07-31 8:26:59 AM,,49.98085,-124.604617,Full,2020
-119.087783412691,49.4793876809357,Solomon Mountain,0,24,Solomon Mountain,N61276,Solomon Mountain,2020-08-17 4:21:16 PM,Solomon Mountain,49.479382,-119.087769,Full,2020
-124.730232733582,50.4668887656403,Brem River,0,0.009,Brem River,V50743,Brem River,2020-07-31 10:55:49 AM,,50.466883,-124.730217,Full,2020
-118.185180645876,51.5865046018114,Gold Stream River,0,0.009,Gold Stream River,N41193,Gold Stream River,2020-08-01 7:25:09 PM,,51.586498,-118.185165,Full,2020
-119.621414876593,49.3577560140407,White Lake Rd,0,0.3,White Lake Rd,K50664,White Lake Rd,2020-07-26 12:45:31 PM,,49.35775,-119.6214,Full,2020
-121.615516584029,49.2156238796327,Jones Lake FSR 13km,0,0.009,Jones Lake FSR 13km,V11062,Jones Lake FSR 13km,2020-08-11 10:00:00 PM,,49.215618,-121.615501,Full,2020
-115.777380351782,50.1234224929384,100m N of Green Road,0,0.009,100m N of Green Road,N21861,100m N of Green Road,2021-03-10 2:00:34 PM,,50.123416,-115.777366,Full,2020
-122.782463976572,51.92352105747,Williams Lake,0,0.009,Williams Lake,C21679,Williams Lake,2020-09-08 4:00:00 PM,,51.923515,-122.782448,Full,2020
-120.515348700364,50.668772678406,Afton,0,0.009,Afton,K21484,Afton,2020-08-30 11:38:00 AM,Afton,50.668767,-120.515333,Full,2020
-118.166045926267,50.8613725642056,Begbie Shoulder,0,0.01,Begbie Shoulder,N40811,Begbie Shoulder,2020-08-01 3:57:41 PM,,50.861366,-118.166031,Full,2020
-115.827132097974,49.5063731471885,Scott Creek,0,0.03,Scott Creek,N10924,Scott Creek,2020-08-03 7:06:19 PM,Scott Creek,49.506367,-115.827118,Full,2020
-119.868385359763,50.581907650265,Martin Mountain Branch 2 4km,0,0.009,Martin Mountain Branch 2 4km,K20770,Martin Mountain Branch 2 4km,2020-07-31 8:30:21 PM,Paxton Valley FSR,50.581902,-119.86837,Full,2020
-117.157248035985,50.4074563545322,Poplar Creek,0,0.005,Poplar Creek,N71238,Poplar Creek,2020-08-17 6:09:50 PM,,50.40745,-117.157233,Full,2020
-119.307677822316,49.3681739502841,Kilmer Creek ,0,0.98,Kilmer Creek,K50717,Kilmer Creek,2020-07-29 11:55:19 AM,,49.368168,-119.307663,Full,2020
-115.654043982602,49.5830714710635,Eager Hill,0,0.009,Eager Hill,N10403,Eager Hill,2020-06-20 6:00:00 PM,,49.583065,-115.65403,Full,2020
-119.788198282169,49.6416727104127,Darke Creek ,0,0.1,Darke Creek,K51435,Darke Creek,2020-08-26 1:55:19 PM,,49.641667,-119.788183,Full,2020
-117.748313384125,50.2923722808454,Gardner Creek,0,0.009,Gardner Creek,N51253,Gardner Creek,2020-08-17 6:04:00 PM,,50.292366,-117.748299,Full,2020
-120.228935072238,49.6858885622361,46 Km off Trout Main FSR,0,0.009,46 Km off Trout Main FSR,K60270,46 Km off Trout Main FSR,2020-05-14 2:12:42 PM,Trout Main,49.685883,-120.22892,Full,2020
-117.675132027057,49.389090134041,Norns Creek,0,0.06,Norns Creek,N51380,Norns Creek,2020-08-21 1:00:00 PM,,49.389084,-117.675117,Full,2020
-115.972212763435,49.6451404398926,Mark Creek,0,0.1,Mark Creek,N11559,Mark Creek,2020-09-05 4:00:20 PM,Mark Creek,49.645134,-115.972199,Full,2020
-125.730684579363,54.2519890451149,McGee Road 6km,0,0.009,McGee Road 6km,R10077,McGee Road 6km,2020-04-16 2:00:00 PM,,54.251984,-125.730667,Full,2020
-116.913382859604,50.4255396836347,North Creek,0,0.09,North Creek,N71270,North Creek,2020-08-17 6:22:31 PM,,50.425533,-116.913368,Full,2020
-121.261161946537,50.3794041772352,Monkey Ranch,0,0.1,Monkey Ranch,K61801,Monkey Ranch,2020-09-21 3:40:00 PM,,50.379398,-121.261146,Full,2020
-120.490213742241,56.5828080108476,Doig River,0,1,Doig River,G80109,Doig River,2020-04-19 5:30:00 PM,,56.582802,-120.490196,Full,2020
-121.532135517594,51.1368390788566,1.3 km SE of Big Bar Rd,0,0.25,1.3 km SE of Big Bar Rd,C40966,1.3 km SE of Big Bar Rd,2020-07-31 7:28:13 PM,,51.136833,-121.53212,Full,2020
-119.990264591144,49.5388548815204,26km on Isintok,0,0.009,26km on Isintok,K51828,26km on Isintok,2020-10-02 1:55:16 PM,Isintok Lake,49.538849,-119.99025,Full,2020
-118.247466843759,50.8664880552354,Mulvehill Creek,0,5.25,Mulvehill Creek,N40812,Mulvehill Creek,2020-08-01 4:15:37 PM,,50.866482,-118.247452,Full,2020
-117.851630623654,49.9983392515762,Skelping Knife,0,0.08,Skelping Knife,N50809,Skelping Knife,2020-08-01 2:55:31 PM,Scalping Knife South,49.998333,-117.851616,Full,2020
