X,Y,Name,CURRENT_SIZE,FIRE_NUMBER,FIRE_YEAR,Field_1,GEOGRAPHIC_DESCRIPTION,IGNITION_DATE,LATITUDE,LONGITUDE
-118.370498804365,52.3136735175749,G31097,2100,G31097,2017,G31097,Dawson Creek/ Kinbasket Lake,2017/06/20,52.3137,-118.3705
-118.539015467847,52.0782229806618,N41216,0,N41216,2017,N41216,Fred Lang Ridge,2017/07/20,52.0782,-118.539
-118.581382790914,51.8177399686408,N41136,2.1,N41136,2017,N41136,3km East of Bigmouth,2017/07/16,51.8177,-118.5814
-118.644531299995,51.8061394601857,N41141,0.1,N41141,2017,N41141,5 km S of BigMouth Air Strip,2017/07/16,51.8061,-118.6445
-118.446334887945,51.8707222873621,N41800,0.3,N41800,2017,N41800,LouisLee,2017/07/27,51.8707,-118.4463
-118.622215330669,51.5850243497005,N41328,0.005,N41328,2017,N41328,Kirbyville Ferry Landing,2017/07/07,51.585,-118.6222
-118.455299019369,52.9026063310977,G30408,0,G30408,2017,G30408,Lucerne Lake,2017/06/26,52.9026,-118.4553
-118.797347788436,50.657522578337,K31207,0.9,K31207,2017,K31207,King Fisher,2017/07/19,50.6575,-118.7973
-118.839782491529,50.6711563769398,K31868,0.45,K31868,2017,K31868,Ashton Creek,2017/08/23,50.6712,-118.8398
-118.847831475993,50.6075881679678,K31893,0.009,K31893,2017,K31893,Ashton Creek 2,2017/08/25,50.6076,-118.8478
-118.845848380351,50.6028728723166,K31244,0.009,K31244,2017,K31244,Cook Creek Rec Site,2017/07/20,50.6029,-118.8458
-118.717648338252,50.5591228813609,K40547,0.009,K40547,2017,K40547,Cascade,2017/07/03,50.5591,-118.7176
-118.738883988932,51.3864235211381,K31399,0.2,K31399,2017,K31399,Perry River Valley,2017/06/20,51.3864,-118.7389
-118.504363956434,51.3970894505867,N42095,0.023,N42095,2017,N42095,Bourne Creek #1,2017/09/09,51.3971,-118.5043
-118.501266455589,51.4015221548591,N42096,0.009,N42096,2017,N42096,Bourne Creek #2,2017/09/09,51.4015,-118.5013
-118.739532484837,51.3682732199035,K31954,0.5,K31954,2017,K31954,Ratchford FSR,2017/08/29,51.3683,-118.7395
-118.686065637927,51.2366242218489,K31280,0.009,K31280,2017,K31280,Perry River N,2017/07/16,51.2366,-118.6861
-118.746185226586,51.1634736128191,K31337,0.009,K31337,2017,K31337,N Shuswap,2017/07/16,51.1635,-118.7462
-118.814348467309,50.9390061889104,K41049,0.009,K41049,2017,K41049,Malakwa,2017/07/12,50.939,-118.8143
-118.816598450515,50.8557394893622,K32081,0,K32081,2017,K32081,Owlhead Creek,2017/09/08,50.8557,-118.8166
-119.323699815963,50.7569068274336,K32032,0.9,K32032,2017,K32032,Kault Hill,2017/09/03,50.7569,-119.3237
-119.41331526046,50.8491061158633,K30301,0.009,K30301,2017,K30301,Notch Hill Road,2017/06/09,50.8491,-119.4133
-119.395798545303,50.8270061171285,K31238,0,K31238,2017,K31238,Mount Hilliam,2017/07/20,50.827,-119.3958
-119.596351565102,50.7531721917034,K31387,0.8,K31387,2017,K31387,Mount Chase,2017/07/19,50.7532,-119.5963
-119.597434985239,50.8500388987439,K31882,0.009,K31882,2017,K31882,Little Shuswap Lk,2017/08/24,50.85,-119.5974
-119.672182012301,50.8843560912078,K21393,0,K21393,2017,K21393,Tsalkom Moutain,2017/07/27,50.8844,-119.6722
-118.990165164818,50.7883061691541,K31733,0,K31733,2017,K31733,East side of Mara Lake,2017/08/13,50.7883,-118.9902
-119.032498443001,50.7236061591023,K31307,0.009,K31307,2017,K31307,S of Mara Lake,2017/07/23,50.7236,-119.0325
-119.136348463824,50.6881394415449,K31323,0.009,K31323,2017,K31323,Edgar Rd,2017/07/24,50.6881,-119.1363
-119.148248480267,50.7764228407282,K31199,0,K31199,2017,K31199,NE of Canoe,2017/07/19,50.7764,-119.1482
-119.761632008229,50.8007727782818,K20400,0,K20400,2017,K20400,Niskonlith Lake,2017/06/26,50.8008,-119.7616
-119.713813795878,50.7798407774247,K32131,0.009,K32131,2017,K32131,N Harper Lk Rd,2017/09/14,50.7798,-119.7138
-119.694801286586,50.8031409826719,K30565,0.009,K30565,2017,K30565,Shuswap-Chase Creek Rd,2017/07/03,50.8031,-119.6948
-119.757514892478,50.7515051713213,K21269,0.009,K21269,2017,K21269,Kamloops-Shuswap Road,2017/07/22,50.7515,-119.7575
-119.934915287877,50.6474893457437,K21454,0,K21454,2017,K21454,Hwy 1 at Hwy 97,2017/07/30,50.6475,-119.9349
-119.843415277053,50.6721727566636,K21820,0.009,K21820,2017,K21820,Dry Creek,2017/08/20,50.6722,-119.8434
-119.925979578537,50.624639744468,K22253,0.009,K22253,2017,K22253,Hiwan Ranch,2017/10/07,50.6246,-119.926
-120.022544969284,50.8496382506206,K22082,0.009,K22082,2017,K22082,Heffley - Embleton,2017/09/08,50.8496,-120.0225
-120.001350471526,50.8763220524882,K21360,1.77,K21360,2017,K21360,Heffley-Louis Creek Rd,2017/07/20,50.8763,-120.0013
-120.140182047113,50.7195727284635,K20185,0,K20185,2017,K20185,Paul Lake,2017/05/28,50.7196,-120.1402
-120.14561465196,50.7355559243358,K21734,0.1,K21734,2017,K21734,Paul Lake Road,2017/08/14,50.7355,-120.1456
-120.025001518648,50.6886732350174,K22098,0.1,K22098,2017,K22098,King Lake,2017/09/09,50.6887,-120.025
-119.949798598325,50.6501893444853,K22205,0,K22205,2017,K22205,Old Ferry Rd,2017/09/27,50.6502,-119.9498
-120.101698626437,50.6634893313142,K20370,0.009,K20370,2017,K20370,Swain Creek,2017/06/24,50.6635,-120.1017
-119.975981990428,50.6449893441899,K22346,0.009,K22346,2017,K22346,Hook Rd,2018/03/31,50.645,-119.976
-119.963365292511,50.648339338919,K20449,0,K20449,2017,K20449,Monte Creek,2017/06/28,50.6483,-119.9634
-120.034632000038,50.6306893340635,K21909,0.1,K21909,2017,K21909,Buse Lake,2017/08/26,50.6307,-120.0346
-120.156415323142,50.6328893215869,K21002,0,K21002,2017,K21002,Barnhartvale Rd,2017/07/11,50.6329,-120.1564
-118.948714988864,50.5777572601632,K32276,0.009,K32276,2017,K32276,Ashton Creek,2017/10/19,50.5778,-118.9487
-118.967429894,50.5667060534832,K31828,0.1,K31828,2017,K31828,Ashton Creek,2017/08/21,50.5667,-118.9674
-119.021262922185,50.6165718497892,K31865,0.1,K31865,2017,K31865,E of Enderby Cliffs,2017/08/23,50.6166,-119.0212
-119.059234442198,50.6628059516741,K30270,0.009,K30270,2017,K30270,Hunter Blurton FSR,2017/06/06,50.6628,-119.0592
-119.084448426913,50.6077061421894,K31837,0,K31837,2017,K31837,Enderby Cliffs,2017/08/22,50.6077,-119.0844
-119.208981864545,50.64262283211,K31385,0,K31385,2017,K31385,Hwy 97B,2017/07/27,50.6426,-119.209
-119.298748472019,50.6472061194297,K31889,0,K31889,2017,K31889,Mount Ida,2017/08/24,50.6472,-119.2987
-119.248351872384,50.6701568307672,K30954,0.009,K30954,2017,K30954,Mount Ida,2017/07/09,50.6702,-119.2483
-119.366165199378,50.6860728107565,K30290,0.009,K30290,2017,K30290,Fly Hill,2017/06/08,50.6861,-119.3662
-119.634031926142,50.5902393829897,K40521,0.009,K40521,2017,K40521,Pillar Lake,2017/07/02,50.5902,-119.634
-119.695014834359,50.5969221707561,K21200,0.009,K21200,2017,K21200,Chase-Falkland Rd,2017/07/19,50.5969,-119.695
-120.339265446533,50.9125893147451,K21508,0,K21508,2017,K21508,Mount Hyde,2017/08/02,50.9126,-120.3393
-120.237945619122,50.9141066265321,K20333,0.8,K20333,2017,K20333,HWY 5 - near Heffley Creek,2017/06/20,50.9141,-120.2379
-120.218818812855,50.8740713254789,K20945,0.1,K20945,2017,K20945,Heffley Lake,2017/07/09,50.8741,-120.2188
-120.24738211408,50.8654227221864,K21561,0,K21561,2017,K21561,Mount Lolo,2017/08/05,50.8654,-120.2474
-120.23393261132,50.8680212185683,K20252,0.009,K20252,2017,K20252,Heffley Creek,2017/06/05,50.868,-120.2339
-120.229548692656,50.8112393158689,K20214,0,K20214,2017,K20214,Strawberry Hill,2017/05/30,50.8112,-120.2295
-120.152648976285,50.7952559317179,K20841,0.009,K20841,2017,K20841,Mt Lolo,2017/07/08,50.7952,-120.1526
-120.198248671567,50.7797227218289,K22347,0.009,K22347,2017,K22347,Cold Creek Rd,2018/03/30,50.7797,-120.1982
-120.196998662122,50.7394560174607,K21758,0,K21758,2017,K21758,Cold Creek,2017/08/16,50.7395,-120.197
-120.144798665359,50.7511393264427,K21234,0,K21234,2017,K21234,Pinantan Pritchard Rd,2017/07/20,50.7511,-120.1448
-120.375532096269,50.7310392990795,K20451,0.009,K20451,2017,K20451,Saddleback Rd,2017/06/28,50.731,-120.3755
-120.369766291211,50.7362577964315,K20560,0.8,K20560,2017,K20560,Batchelor Heights,2017/07/03,50.7363,-120.3698
-120.332032079519,50.7057227033352,K20925,0,K20925,2017,K20925,Shuswap Rd,2017/07/09,50.7057,-120.332
-120.298615358605,50.6349727017897,K20331,0,K20331,2017,K20331,Rose Hill,2017/06/19,50.635,-120.2986
-120.26988205758,50.682606011671,K21962,0.009,K21962,2017,K21962,Shuswap Rd,2017/08/30,50.6826,-120.2699
-120.264297564977,50.6808569119916,K21432,0.1,K21432,2017,K21432,Valley View,2017/07/29,50.6809,-120.2643
-120.411648642279,50.5408726860231,K22211,,K22211,2017,K22211,**** DUPLICATE OF K22192 ****,2017/09/28,50.5409,-120.4116
-120.410850541618,50.5403577853337,K22192,2.2,K22192,2017,K22192,Hull Hill,2017/09/24,50.5404,-120.4108
-120.224115333021,50.6117227082871,K21186,0.009,K21186,2017,K21186,Rose Hill,2017/07/19,50.6117,-120.2241
-120.230832016388,50.5553227030477,K22102,0,K22102,2017,K22102,Campbell Creek Road,2017/09/11,50.5553,-120.2308
-120.206115718432,50.5796568076573,K21209,0.009,K21209,2017,K21209,Beresford,2017/07/20,50.5797,-120.2061
-119.353798412807,50.3760227958639,K41912,0,K41912,2017,K41912,Irish Creek Road South,2017/08/26,50.376,-119.3538
-119.316917210786,50.3905052012501,K41903,0.009,K41903,2017,K41903,Irish Creek Rd,2017/08/25,50.3905,-119.3169
-119.36086513145,50.4346561049098,K40303,0.009,K40303,2017,K40303,Hwy 97/ Round Lake Rd,2017/06/09,50.4347,-119.3609
-119.378928956941,50.5516723037056,K32229,0.009,K32229,2017,K32229,Fowler Creek,2017/10/02,50.5517,-119.3789
-119.505731851414,50.4380060819028,K42066,0.009,K42066,2017,K42066,4Km up Cedar Hill Rd,2017/09/06,50.438,-119.5057
-119.619415165845,50.4299567683148,K40278,0.1,K40278,2017,K40278,Pinaus Lake,2017/06/06,50.43,-119.6194
-119.680381680628,50.430521261583,K40868,0.009,K40868,2017,K40868,Knight FSR 2,2017/07/07,50.4305,-119.6804
-119.681281883868,50.4212057606877,K40867,0.6,K40867,2017,K40867,8.8 km Knight FSR,2017/07/07,50.4212,-119.6813
-119.661529387695,50.4472067704224,K40871,0.009,K40871,2017,K40871,Knight FSR 3,2017/07/07,50.4472,-119.6615
-119.708434910458,50.5106909698637,K41296,0.01,K41296,2017,K41296,Station Bay #2,2017/07/19,50.5107,-119.7084
-119.68926229785,50.4997237648875,K41295,0.1,K41295,2017,K41295,Station Bay #1,2017/07/19,50.4997,-119.6892
-119.064465051003,50.3737728303018,K41130,0,K41130,2017,K41130,Trinity Valley,2017/07/16,50.3738,-119.0645
-119.230115086317,50.3740894100265,K41657,4.7,K41657,2017,K41657,Hutley Rd,2017/08/10,50.3741,-119.2301
-120.035998598838,50.5980393300924,K20237,0.009,K20237,2017,K20237,Robbins Range,2017/06/02,50.598,-120.036
-119.831748931133,50.4992888500941,K41467,3.9,K41467,2017,K41467,S end of Monte Lake,2017/07/31,50.4993,-119.8317
-119.832048534373,50.5000560480733,K41482,0.009,K41482,2017,K41482,Monte Lake Park,2017/07/31,50.5001,-119.832
-119.833165235517,50.5014893509364,K41481,0.009,K41481,2017,K41481,E end of Monte Lake,2017/07/31,50.5015,-119.8332
-119.838081347296,50.5324728483783,K21375,150,K21375,2017,K21375,Martin Mtn,2017/07/26,50.5325,-119.8381
-119.802998511063,50.4524560497981,K42232,0.009,K42232,2017,K42232,Onion Rd,2017/10/03,50.4525,-119.803
-119.828131923695,50.4828227471482,K41437,0,K41437,2017,K41437,South of Monte Lake,2017/07/29,50.4828,-119.8281
-119.830015231444,50.4869393462375,K41471,0.009,K41471,2017,K41471,S of Monte Lake 2,2017/07/31,50.4869,-119.83
-119.832248530298,50.488622748736,K41472,0.009,K41472,2017,K41472,S of Monte Lake 3,2017/07/31,50.4886,-119.8322
-119.83323192714,50.4906227511634,K41480,0.009,K41480,2017,K41480,S of Monte Lake 5,2017/07/31,50.4906,-119.8332
-119.833231928607,50.4915227536749,K41473,0.009,K41473,2017,K41473,S of Monte Lake 4,2017/07/31,50.4915,-119.8332
-119.939262281068,50.28628753067,K42249,0.1,K42249,2017,K42249,Mowing Machine FSR,2017/10/06,50.2863,-119.9392
-120.309616055492,50.2946378847613,K60384,0.009,K60384,2017,K60384,Peter Hope Lake,2017/06/25,50.2946,-120.3096
-119.644065129722,50.2869393634475,K40507,0.009,K40507,2017,K40507,Bouleau Lake,2017/07/02,50.2869,-119.6441
-118.983048322384,50.2926394415696,K40145,4.7,K40145,2017,K40145,Cooper Road,2017/05/23,50.2926,-118.983
-119.015015008381,50.2322228317708,K42234,0.009,K42234,2017,K42234,"Hwy 6 &amp; Petworth",2017/10/03,50.2322,-119.015
-119.173748332246,50.2089061095965,K40311,0.009,K40311,2017,K40311,King Edward FSR,2017/06/12,50.2089,-119.1737
-119.178313948022,50.2590049126075,K42279,0.009,K42279,2017,K42279,Becker Lake,2017/10/20,50.259,-119.1783
-119.194801028666,50.2183212081628,K40147,1,K40147,2017,K40147,Coldstream Ranch,2017/05/23,50.2183,-119.1948
-119.207581748096,50.2537561111965,K41764,0.009,K41764,2017,K41764,French Rd,2017/08/16,50.2538,-119.2076
-119.190581752036,50.3049394116414,K41950,0.2,K41950,2017,K41950,Kedleston,2017/08/29,50.3049,-119.1906
-119.336315056686,50.1859393900991,K41003,0,K41003,2017,K41003,Highridge Rd,2017/07/11,50.1859,-119.3363
-119.332900745901,50.1901076910772,K40345,0.009,K40345,2017,K40345,Kekuli Bay,2017/06/22,50.1901,-119.3329
-119.011898273735,50.136306124926,K40474,0.009,K40474,2017,K40474,Nicola West Rec Site,2017/07/01,50.1363,-119.0119
-118.996164973322,50.1345728320347,K40564,0.009,K40564,2017,K40564,Nicklen East,2017/07/03,50.1346,-118.9962
-119.178381693031,50.0960728008903,K41935,0.009,K41935,2017,K41935,Island Lake Rec Site,2017/08/29,50.0961,-119.1784
-119.23529831203,50.1328393975594,K40550,0.009,K40550,2017,K40550,Streak Lake,2017/07/03,50.1328,-119.2353
-119.275634519253,50.1162398930005,K41843,0.1,K41843,2017,K41843,Oyama Lake,2017/08/22,50.1162,-119.2756
-119.269531719785,50.1420393982419,K40853,0.009,K40853,2017,K40853,Eamer Lake,2017/07/08,50.142,-119.2695
-119.315948232017,50.111238787053,K40849,0.4,K40849,2017,K40849,Oyama Lake Rd,2017/07/08,50.1112,-119.3159
-119.361965056349,50.1728560856152,K40006,0.009,K40006,2017,K40006,1 km S of Bailey Road,2017/04/03,50.1729,-119.362
-119.381965053694,50.1438393858401,K40536,0.009,K40536,2017,K40536,Crystal Waters Rd,2017/07/02,50.1438,-119.382
-119.382381751424,50.1364393864371,K41613,0,K41613,2017,K41613,Lake Country,2017/08/07,50.1364,-119.3824
-119.358598344018,50.1314060869717,K41825,0,K41825,2017,K41825,Oyama,2017/08/21,50.1314,-119.3586
-119.411431729291,50.0770060767636,K41968,0.009,K41968,2017,K41968,Lake Hill Rd,2017/08/30,50.077,-119.4114
-119.404631760888,50.1763393833812,K42166,0,K42166,2017,K42166,Howards and Commonage Rd,2017/09/19,50.1763,-119.4046
-119.44731504544,50.0883727704059,K40475,0.009,K40475,2017,K40475,Cars Landing Road,2017/07/01,50.0884,-119.4473
-119.505465089938,50.2070893751745,K41179,0.009,K41179,2017,K41179,Sugarloaf Mtn,2017/07/18,50.2071,-119.5055
-119.51438179736,50.2304893717724,K40159,0.009,K40159,2017,K40159,Sugarloaf Mountain,2017/05/25,50.2305,-119.5144
-119.50823176034,50.1223227647249,K51434,0,K51434,2017,K51434,North of La Casa,2017/07/29,50.1223,-119.5082
-119.713348403297,50.1133393425587,K51202,0,K51202,2017,K51202,W of Loch Drinkie,2017/07/19,50.1133,-119.7133
-119.824882322051,50.1140883340567,K51327,0.19,K51327,2017,K51327,Chatten FSR,2017/07/20,50.1141,-119.8249
-119.790084625854,50.139772637981,K51197,1,K51197,2017,K51197,3Km Doug Main,2017/07/19,50.1398,-119.7901
-120.303881956911,50.2806559832336,K60806,0,K60806,2017,K60806,Peter Hope Lake,2017/07/08,50.2807,-120.3039
-120.406166084741,50.3277570778346,K62129,0.6,K62129,2017,K62129,Stump Lake,2017/09/13,50.3278,-120.4062
-120.470764160918,50.2314550656277,K62119,0.9,K62119,2017,K62119,Nicola Bay,2017/09/13,50.2314,-120.4707
-119.092231659276,50.0120394150706,K41100,0.009,K41100,2017,K41100,Ideal Lake,2017/07/14,50.012,-119.0922
-119.091664951894,50.0125894112258,K40553,0.009,K40553,2017,K40553,East side Ideal Lake,2017/07/03,50.0126,-119.0917
-119.057098222534,49.8983061066714,K50480,0.009,K50480,2017,K50480,0.5 km S of Gray Stokes Snowmobile Area,2017/07/01,49.8983,-119.0571
-119.10468166047,50.0170728073065,K41101,0.009,K41101,2017,K41101,Ideal Lake,2017/07/15,50.0171,-119.1047
-119.195331698182,50.0856228055831,K40542,0.009,K40542,2017,K40542,Lost Lake,2017/07/03,50.0856,-119.1953
-119.180314996832,50.0942894035816,K42015,0.009,K42015,2017,K42015,Island lake Rec Site,2017/09/02,50.0943,-119.1803
-119.083864968629,50.0817894173288,K40463,0.009,K40463,2017,K40463,Grizzly Lake,2017/06/30,50.0818,-119.0839
-119.241314950091,49.9037893889561,K50472,0.009,K50472,2017,K50472,Jane Gaudie,2017/07/01,49.9038,-119.2413
-119.23494829316,50.0572560974907,K40462,0.009,K40462,2017,K40462,Beaver lake,2017/06/30,50.0573,-119.2349
-119.23523170009,50.0574060956968,K40541,0.009,K40541,2017,K40541,Swalwell Lake,2017/07/03,50.0574,-119.2352
-119.222365990338,50.0592558987792,K40398,0.009,K40398,2017,K40398,Beaver Lake,2017/06/25,50.0592,-119.2224
-119.254331715034,50.0998227965299,K41431,0,K41431,2017,K41431,Long Mountain,2017/07/29,50.0998,-119.2543
-119.237581691549,50.0540560946478,K41536,0.009,K41536,2017,K41536,Beaver Lake Rec site,2017/08/04,50.0541,-119.2376
-119.250631672431,49.9527560869823,K51813,0.009,K51813,2017,K51813,James Lake Rec Site,2017/08/20,49.9528,-119.2506
-119.249548265179,49.9529560864528,K50499,0.009,K50499,2017,K50499,James Lake,2017/07/02,49.953,-119.2495
-119.290181693168,50.0330393898742,K41293,0.009,K41293,2017,K41293,Beaver Lake Road,2017/07/23,50.033,-119.2902
-119.316698293846,49.9962727868739,K50335,0.009,K50335,2017,K50335,Postill Lake Road,2017/06/20,49.9963,-119.3167
-119.331481600524,49.9936392814438,K40386,0.009,K40386,2017,K40386,4.6 km on Postill Lake Road,2017/06/25,49.9936,-119.3315
-119.345098310018,50.0332060835494,K41004,0.009,K41004,2017,K41004,5 Km on Beaver Lake Rd,2017/07/11,50.0332,-119.3451
-119.398566917579,50.0114729734683,K50135,0.009,K50135,2017,K50135,Creekrun Mobile Home Park,2017/05/23,50.0115,-119.3986
-119.445296932933,50.0344717713448,K41118,55,K41118,2017,K41118,Okanagan Center,2017/07/15,50.0345,-119.4453
-119.403548924797,50.0343382721868,K41698,0.7,K41698,2017,K41698,Lodge Road,2017/08/12,50.0343,-119.4035
-119.500465118351,49.9477560616102,K50314,2,K50314,2017,K50314,Blue Grouse,2017/06/13,49.9478,-119.5005
-119.481933293118,49.9062903583575,K51448,0.7,K51448,2017,K51448,Knox Mountain,2017/07/30,49.9063,-119.4819
-119.558281721857,49.9493893553866,K50073,0,K50073,2017,K50073,Bear Creek Main,2017/05/02,49.9494,-119.5583
-119.527798323627,49.9556727549031,K50262,0,K50262,2017,K50262,Blue Grouse Mountain,2017/06/05,49.9557,-119.5278
-119.70219833939,49.9043560361467,K50317,0.009,K50317,2017,K50317,Jack Pine FSR,2017/06/14,49.9044,-119.7022
-119.792065105512,50.0835227302126,K20241,0.009,K20241,2017,K20241,92 Agate Bay Rd,2017/06/03,50.0835,-119.7921
-119.969482151486,49.7702237940934,K51123,0.009,K51123,2017,K51123,Glen Lake FSR,2017/07/15,49.7702,-119.9695
-119.907565030537,49.7569560055051,K52254,0.009,K52254,2017,K52254,1.5 km E of Eneas Lake,2017/10/07,49.757,-119.9076
-119.927265011233,49.6481226933918,K50549,0.009,K50549,2017,K50549,West of Trout Creek Crossin,2017/07/03,49.6481,-119.9273
-120.340581852159,49.893722663864,K61915,0,K61915,2017,K61915,Elkhart Rd Turnoff,2017/08/27,49.8937,-120.3406
-119.193267433962,49.864057887111,K51878,465,K51878,2017,K51878,Philpott Road - Hwy 33,2017/08/24,49.8641,-119.1933
-119.335982956456,49.8668044760673,K51839,2.1,K51839,2017,K51839,Black Mountain,2017/08/22,49.8668,-119.336
-119.086498209202,49.8302893996361,K51120,0.009,K51120,2017,K51120,Silver Lake Rec Site,2017/07/15,49.8303,-119.0865
-119.388514966894,49.8353393650594,K50592,0.009,K50592,2017,K50592,1 km Myra FSR,2017/07/04,49.8353,-119.3885
-119.455214965977,49.7772393539706,K50453,0.009,K50453,2017,K50453,5.5 km Gillard FSR Kelowna,2017/06/29,49.7772,-119.4552
-119.281531892646,49.6677725707136,K52047,35,K52047,2017,K52047,Greyback Mountain,2017/09/03,49.6678,-119.2815
-119.22351801324,49.7708228831722,K52250,0.009,K52250,2017,K52250,Hydraulic Creek,2017/10/06,49.7708,-119.2235
-119.08401484707,49.6095060861772,N60554,0.009,N60554,2017,N60554,Arlington Lake,2017/07/03,49.6095,-119.084
-119.661514993386,49.768106029371,K51524,0.009,K51524,2017,K51524,W side Okanagan Lk S of Kelowna,2017/08/03,49.7681,-119.6615
-119.649415004678,49.8288893352235,K52134,0.009,K52134,2017,K52134,Powers Creek,2017/09/14,49.8289,-119.6494
-119.646201810738,49.8351385337061,K51771,0.009,K51771,2017,K51771,Webber Road,2017/08/17,49.8351,-119.6462
-119.644515016274,49.8473727408103,K51765,0.009,K51765,2017,K51765,Glenrosa,2017/08/16,49.8474,-119.6445
-119.672248509856,49.8302214300617,K52158,0.009,K52158,2017,K52158,Powers Creek,2017/09/18,49.8302,-119.6722
-119.693496433092,49.8670065352542,K52163,0.1,K52163,2017,K52163,Glenrosa Telemark Trail,2017/09/18,49.867,-119.6935
-119.705215034592,49.8759060328334,K51146,0.009,K51146,2017,K51146,Jack Pine FSR,2017/07/16,49.8759,-119.7052
-119.704731737709,49.8761227367039,K50428,0.009,K50428,2017,K50428,0km on Jackpine,2017/06/27,49.8761,-119.7047
-119.695281692664,49.7576735306486,K52221,6,K52221,2017,K52221,E of Rattlesnake Island,2017/10/02,49.7577,-119.6953
-119.674415001397,49.8054560327207,K52287,0.009,K52287,2017,K52287,Mount Drought,2017/10/29,49.8055,-119.6744
-119.724715878724,49.6834738220213,K50359,0.009,K50359,2017,K50359,Okanagan Lake Campground,2017/06/23,49.6835,-119.7247
-119.761398295362,49.7191060153673,K51017,0.009,K51017,2017,K51017,Highway 97- Brent Rd Intersection,2017/07/11,49.7191,-119.7614
-119.749881727512,49.8137060200861,K52267,0.009,K52267,2017,K52267,Trepanier Rd,2017/10/15,49.8137,-119.7499
-119.75859833037,49.8166393240101,K50042,0.009,K50042,2017,K50042,Trepanier Road,2017/04/21,49.8166,-119.7586
-119.780914033692,49.8266890175118,K51790,0.21,K51790,2017,K51790,Trepanier Rd,2017/08/18,49.8267,-119.7809
-119.77508173016,49.8241227211087,K51267,0.009,K51267,2017,K51267,Paradise Valley,2017/07/21,49.8241,-119.7751
-119.7727817116,49.7420893193854,K51275,0.009,K51275,2017,K51275,BK Orchards,2017/07/22,49.7421,-119.7728
-119.802634911577,49.7161391151159,K50364,0.53,K50364,2017,K50364,N End Garnet Lake,2017/06/24,49.7161,-119.8026
-119.82904781455,49.7297728093519,K52024,2224,K52024,2017,K52024,Finlay Creek,2017/09/02,49.7298,-119.829
-119.812766717433,49.7539046106176,K51550,2.5,K51550,2017,K51550,Munro Lake FSR 1.5 km,2017/08/04,49.7539,-119.8128
-119.826698325353,49.7774227144364,K51312,0,K51312,2017,K51312,Peachland FSR,2017/07/23,49.7774,-119.8267
-119.837948333861,49.801472709304,K50249,0.009,K50249,2017,K50249,Brenda Mines FSR,2017/06/04,49.8015,-119.8379
-119.725478651201,49.19143888963,K50434,116,K50434,2017,K50434,Lowe Rd in Cawston,2017/06/27,49.1914,-119.7255
-119.818030859803,49.1732732789821,K52075,6.9,K52075,2017,K52075,K Mountain,2017/09/07,49.1733,-119.818
-119.788947652661,49.177557181272,K52207,100,K52207,2017,K52207,West of Cawston,2017/09/27,49.1776,-119.7889
-119.785331265751,49.1839238870177,K50630,1.2,K50630,2017,K50630,Wabnegger Road,2017/07/06,49.1839,-119.7853
-119.728581519922,49.0729892877145,K52233,0.009,K52233,2017,K52233,Chopaka Rd and Hwy 3,2017/10/03,49.073,-119.7286
-119.816114838801,49.0638892732074,K50320,0.009,K50320,2017,K50320,Osoyoos Airport,2017/06/15,49.0639,-119.8161
-119.695800436679,49.5125220168643,K52091,0.009,K52091,2017,K52091,Blue Mountain,2017/09/09,49.5125,-119.6958
-119.823768230732,49.4175893903255,K50171,0.009,K50171,2017,K50171,Apex Mountain Road,2017/05/27,49.4176,-119.8238
-119.732383354242,49.5929892135806,K51960,0.009,K51960,2017,K51960,Summerland Dump,2017/08/30,49.593,-119.7324
-119.736266757867,49.598539616959,K52004,0.2,K52004,2017,K52004,Princeton-Summerland Rd at McLennan Rd,2017/09/01,49.5985,-119.7363
-119.773612660472,49.5816405068382,K51316,0.3,K51316,2017,K51316,1 Km up Shingle Creek Rd,2017/07/24,49.5816,-119.7736
-119.987214948138,49.4060059759381,K52088,0,K52088,2017,K52088,Nickel Plate Lake,2017/09/10,49.406,-119.9872
-120.055144944074,49.3395063593105,K60953,2.1,K60953,2017,K60953,Hedley HWY,2017/07/09,49.3395,-120.0551
-120.026664950182,49.3452226674333,K50130,0.009,K50130,2017,K50130,Hedley,2017/05/22,49.3452,-120.0267
-120.094614965203,49.3576559584154,K60792,0.009,K60792,2017,K60792,Hedley,2017/07/07,49.3577,-120.0946
-120.085581661647,49.3542559651911,K60234,0.009,K60234,2017,K60234,Hedley,2017/06/02,49.3543,-120.0856
-120.142661728961,49.5652410662357,K60852,0.8,K60852,2017,K60852,30.5 McNulty,2017/07/08,49.5652,-120.1426
-120.137915023934,49.5698559673216,K51066,0.009,K51066,2017,K51066,Near Osoyoos Airport,2017/07/13,49.5699,-120.1379
-120.13793151957,49.5698568676839,K61062,0.009,K61062,2017,K61062,31.5 Instok Connector,2017/07/08,49.5699,-120.1379
-120.005931598864,49.1588559598458,K51876,0.009,K51876,2017,K51876,Horseshoe Canyon Rec site,2017/08/24,49.1589,-120.0059
-120.004231592747,49.1639726584056,K50483,0.009,K50483,2017,K50483,4.6 km on ashnola road,2017/07/01,49.164,-120.0042
-120.035481586434,49.1355726541561,K50482,0.009,K50482,2017,K50482,Cathedral Park entrance by Ashnola Road,2017/07/01,49.1356,-120.0355
-120.130714914129,49.1352559409861,K50862,0.009,K50862,2017,K50862,Ashnola,2017/07/08,49.1353,-120.1307
