X,Y,Name,WILDFIRE_YEAR,INCIDENT_NUMBER_LABEL,IGNITION_DATE,FIRE_SIZE_HA,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE
-123.597748,48.613998,V60101,2020,V60101,2020/04/18 22:30:00,0.1,Wood Mountain,48.6139984,-123.5977478
-121.201233,50.293766,K60759,2020,K60759,2020/07/31 18:00:00,0.09,Shackan Creek,50.293766,-121.2012329
-120.312668,50.337215,K20764,2020,K20764,2020/07/31 18:59:13,0.009,2 Km NE 5Km Peter Hope Rd,50.3372154,-120.3126678
-122.493248,50.51355,V30691,2020,V30691,2020/07/26 23:00:00,0.009,Spruce Creek FSR,50.5135498,-122.493248
-120.6089,49.7905,K60761,2020,K60761,2020/07/30 20:09:00,0.009,Ketchum Road,49.7905,-120.6089
-124.316231,54.029266,G40206,2020,G40206,2020/05/04 13:58:00,1.5,McNolty Rd,54.0292664,-124.3162308
-116.988251,51.330799,N40783,2020,N40783,2020/08/01 05:45:21,0.009,Hospital Creek,51.3307991,-116.9882507
-120.638333,49.766,K60760,2020,K60760,2020/07/31 17:24:00,0.009,Green Lake,49.766,-120.6383333
-123.106484,49.797749,V30791,2020,V30791,2020/08/01 04:27:43,0.009,Cat Lake,49.7977486,-123.1064835
-120.595,49.790217,K60790,2020,K60790,2020/08/01 08:12:27,0.009,Elk Lake,49.79021667,-120.595
-123.275067,52.082433,C50047,2020,C50047,2020/04/12 13:00:00,0.6,across road from alexis creek office,52.0824333,-123.2750667
-123.147183,51.967417,C50100,2020,C50100,2020/04/18 18:30:23,2.1,East of Hanceville Cattle Company,51.96741667,-123.14718333
-126.123933,54.385317,R10228,2020,R10228,2020/05/08 20:00:00,0.205,Rose Lake,54.3853167,-126.1239333
-127.062332,54.828335,R30239,2020,R30239,2020/05/09 16:30:00,0.67,4579 Gilbert Rd.,54.8283348,-127.0623322
-121.159668,50.317833,K60841,2020,K60841,2020/08/02 08:07:51,0.009,Skuhun Creek,50.3178329,-121.159668
-122.50238,51.951984,C20057,2020,C20057,2020/04/13 10:15:57,4,Toosey IR,51.9519844,-122.5023804
-123.322197,49.912483,V30240,2020,V30240,2020/05/09 23:10:00,0.009,Ashlu FSR,49.9124832,-123.322197
-120.9524,51.771217,C40189,2020,C40189,2020/05/02 00:00:00,0.009,Canim Lake,51.7712173,-120.9524002
-125.837631,54.300167,R10205,2020,R10205,2020/05/04 10:30:00,0.6,10226 Highway 16,54.3001671,-125.8376312
-122.3423,56.461117,G80168,2020,G80168,2020/04/27 16:20:00,25,Graham River,56.4611167,-122.3423
-118.247452,50.866482,N40812,2020,N40812,2020/08/01 16:15:37,5.25,Mulvehill Creek,50.8664818,-118.2474518
-117.916565,49.92915,N50817,2020,N50817,2020/08/01 00:00:00,0.9,Stoney Rd,49.9291496,-117.9165649
-118.166031,50.861366,N40811,2020,N40811,2020/08/01 15:57:41,0.01,Begbie Shoulder,50.8613663,-118.1660309
-121.24762,51.561283,C40289,2020,C40289,2020/05/18 10:01:12,0.009,Inman Rd,51.5612831,-121.2476196
-118.234253,49.8736,N51063,2020,N51063,2020/08/06 05:23:06,0.04,Lindsay Creek,49.8736,-118.2342529
-119.175301,52.245033,G31065,2020,G31065,2020/08/12 12:05:00,0.015,Bone Creek,52.2450333,-119.1753006
-123.5831,49.681617,V51070,2020,V51070,2020/08/11 12:40:21,0.01,Misery Creek,49.6816167,-123.5831
-124.422951,54.552349,G50114,2020,G50114,2020/04/20 12:44:33,1,North of Fort St. James,54.5523491,-124.4229507
-122.896767,51.926883,C50198,2020,C50198,2020/05/03 10:30:22,0.1,Hanceville,51.92688333,-122.89676667
-115.250198,49.167,N10080,2020,N10080,2020/04/16 15:30:43,0.01,Englishman Creek Campground,49.1669998,-115.2501984
-115.777084,49.452866,N10258,2020,N10258,2020/05/12 06:20:00,0.02,Hidden Valley Rd.,49.4528656,-115.7770844
-119.094467,50.297852,K40276,2020,K40276,2020/05/15 16:00:00,2.1,7 Km Barb FSR,50.2978516,-119.0944672
-120.99,55.092667,G70311,2020,G70311,2020/05/27 13:53:00,1,Flathead Creek Road,55.09266667,-120.99
-128.508865,54.523983,R50247,2020,R50247,2020/05/10 12:21:25,0.3,Copper Mtn,54.523983,-128.5088654
-120.769317,54.936483,G70835,2020,G70835,2020/08/01 21:13:00,0.1,25km East of Tumbler Ridge,54.93648333,-120.76931667
-121.201767,50.3654,K60836,2020,K60836,2020/08/01 15:52:09,0.009,Skahun Bridge,50.3654,-121.20176667
-115.65403,49.441952,N10872,2020,N10872,2020/07/17 16:05:30,0.04,Gold Creek,49.4419518,-115.6540298
-121.834767,49.34095,V10874,2020,V10874,2020/08/02 14:00:28,15,4km Sts'ailes FSR,49.34095,-121.8347667
-122.156967,51.189018,K70608,2020,K70608,2020/07/24 06:05:00,0.009,1KM NW Big Bar Ferry,51.1890182,-122.1569672
-117.82132,49.650883,N51071,2020,N51071,2020/08/10 08:26:21,0.75,Mt. Flynn,49.6508827,-117.8213196
-123.1392,51.955917,C50199,2020,C50199,2020/05/03 00:00:00,0.31,Hanceville,51.95591667,-123.1392
-119.439201,52.957184,G30252,2020,G30252,2020/05/04 15:45:55,0.2,Tete Jaune Cache,52.9571838,-119.4392014
-124.489769,54.565815,G50265,2020,G50265,2020/05/13 12:00:00,7.75,Binche First Nation,54.565815,-124.489769
-121.311852,50.623482,K20275,2020,K20275,2020/05/15 16:00:40,1.1,Basque Railway Crossing,50.6234818,-121.3118515
-120.899867,49.886217,K60875,2020,K60875,2020/08/03 02:10:48,3.8,Coldwater River,49.8862167,-120.8998667
-123.247917,48.778683,V60876,2020,V60876,2020/08/02 23:25:23,0.5,Harbour Hill Road,48.7786827,-123.2479172
-117.040199,49.600052,N71076,2020,N71076,2020/08/13 13:50:28,0.6,Slater Creek,49.6000519,-117.0401993
-116.583168,50.863968,N21077,2020,N21077,2020/08/13 04:00:31,0.009,Bugaboo FSR 21 km,50.8639679,-116.583168
-117.720535,49.298584,N51078,2020,N51078,2020/08/06 19:01:01,0.16,Judkin Creek,49.298584,-117.7205353
-115.380249,49.121117,N10719,2020,N10719,2020/07/29 14:30:21,0.1,Wickman Creek,49.1211166,-115.380249
-123.298531,54.032001,G10316,2020,G10316,2020/05/29 16:28:00,0.009,SAXTON LAKE,54.0320015,-123.2985306
-122.291683,53.877983,G10317,2020,G10317,2020/05/29 03:30:10,0.003,1 km South of Hwy 16 near Willow River,53.8779833,-122.2916833
-117.522514,49.146599,N50404,2020,N50404,2020/06/22 06:15:00,0.009,Marsh Creek Road,49.1465988,-117.5225143
-117.851616,49.998333,N50809,2020,N50809,2020/08/01 14:55:31,0.08,Skelping Knife,49.998333,-117.8516159
-118.489933,52.134417,N40953,2020,N40953,2020/08/02 20:52:40,0.009,Kinbasket Lake,52.13441667,-118.48993333
-124.020813,49.591034,V51084,2020,V51084,2020/08/14 19:22:10,0.009,Harness Island,49.5910339,-124.020813
-119.502483,49.3402,K51080,2020,K51080,2020/08/13 19:17:08,0.009,Allendale Lake Rd,49.3402,-119.50248333
-125.13633,49.661301,V80125,2020,V80125,2020/04/21 00:00:00,0.26,Forbidden Plateau,49.6613007,-125.1363297
-121.581833,50.24945,K70157,2020,K70157,2020/04/26 05:30:50,0.053,Quinn Road,50.24945,-121.5818333
-125.317117,49.854617,V80093,2020,V80093,2020/04/18 01:30:00,0.1,Lost Lake,49.8546167,-125.3171167
-120.848968,50.466534,K20414,2020,K20414,2020/06/27 10:00:00,0.009,Logan Lake South,50.4665337,-120.8489685
-121.925117,59.990033,G90426,2020,G90426,2020/06/27 11:08:44,3.2,Petitot River 0.5 KM from NWT,59.99003333,-121.92511667
-116.837669,49.823368,N70918,2020,N70918,2020/08/03 13:29:47,0.009,Loki Creek #2,49.8233681,-116.8376694
-124.249817,49.291149,V70920,2020,V70920,2020/07/31 03:14:04,0.04,Craig Creek,49.2911491,-124.2498169
-123.02388,51.938,C50046,2020,C50046,2020/04/12 12:41:00,0.1,2km W of Hanceville Lookout,51.9379997,-123.02388
-125.095169,49.640282,V80169,2020,V80169,2020/04/27 20:00:00,0.009,Comox Lake,49.6402817,-125.0951691
-120.568184,55.9604,G70181,2020,G70181,2020/05/01 15:22:01,0.7,Farmington,55.9603996,-120.5681839
-120.29925,50.818017,K20182,2020,K20182,2020/05/01 15:30:53,2.1,Tournament Capital Ball Field,50.81801667,-120.29925
-122.006714,49.06395,V10442,2020,V10442,2020/07/02 20:20:11,0.009,Vedder Mountain FSR,49.0639496,-122.0067139
-116.121567,49.030067,N70472,2020,N70472,2020/07/03 21:30:43,1.8,Elmer Creek,49.0300667,-116.1215667
-116.711914,51.250584,N40927,2020,N40927,2020/08/01 18:20:57,0.009,Kicking Horse River,51.2505836,-116.7119141
-118.298348,51.499084,N40931,2020,N40931,2020/08/01 01:42:14,0.009,Downie Creek,51.4990845,-118.2983475
-124.660187,51.888966,C50930,2020,C50930,2020/08/04 10:00:00,0.3,400 M N of Patterson Lake,51.8889656,-124.6601868
-119.072952,50.365002,K40776,2020,K40776,2020/07/31 22:21:33,0.009,Silver Star Mountain,50.3650017,-119.0729523
-122.166664,54.110485,G10137,2020,G10137,2020/04/22 15:30:20,0.2,East of Eaglett Lake,54.1104851,-122.1666641
-122.162132,54.110951,G10138,2020,G10138,2020/04/22 15:30:17,0.2,East of Eaglett Lake,54.1109505,-122.1621323
-124.639053,49.352566,V70490,2020,V70490,2020/07/07 20:00:00,0.009,Illusion Lake,49.3525658,-124.6390533
-120.444634,49.72245,K60944,2020,K60944,2020/07/31 13:47:56,0.7,Jura,49.7224503,-120.4446335
-120.162468,50.863033,K20053,2020,K20053,2020/04/12 18:55:00,0.009,Knouff Lake Rd,50.8630333,-120.162468
-120.064919,50.642502,K20139,2020,K20139,2020/04/22 08:00:46,0.4,Sonora Rd,50.6425018,-120.0649185
-115.898666,50.3125,N20539,2020,N20539,2020/07/18 12:12:52,0.02,Dutch Creek,50.3125,-115.8986664
-118.7867,49.821833,K50952,2020,K50952,2020/08/05 14:40:00,0.3,Nevertouch Lake,49.8218333,-118.7867
-121.166533,50.3611,K60951,2020,K60951,2020/08/04 08:48:17,0.009,Papsilqua Creek,50.3611,-121.1665333
-123.115883,49.798,V30954,2020,V30954,2020/08/04 21:00:27,0.009,Cheschire Cat Mtn Bike trail,49.7980003,-123.1158829
-124.887717,50.96545,V50748,2020,V50748,2020/07/31 03:36:20,0.009,Homathko River,50.96545,-124.8877167
-121.512703,51.143902,C40955,2020,C40955,2020/07/31 20:46:21,0.93,0.5km W of Big Bar Rest Stop,51.1439018,-121.5127029
-121.764236,55.635517,G70306,2020,G70306,2020/05/26 14:25:00,2,20min W town limits of Chetwynd,55.6355171,-121.7642365
-121.404114,51.465752,C40329,2020,C40329,2020/05/30 12:24:58,0.009,Mount Rosemary,51.4657516,-121.4041138
-121.758835,52.450748,C30330,2020,C30330,2020/05/30 15:30:00,0.009,Fooks Rd Alex Fraser Road,52.4507484,-121.7588348
-115.938415,49.527367,N10591,2020,N10591,2020/07/19 16:30:47,0.14,Perry Creek,49.5273666,-115.9384155
-122.853133,50.847783,K70599,2020,K70599,2020/05/01 00:00:00,0.009,1km Gun Lake Rd,50.84778333,-122.85313333
-120.923966,49.985882,K60617,2020,K60617,2020/07/24 16:30:14,0.009,0.5 km Patchett Road,49.9858818,-120.9239655
-125.223831,49.908749,V80734,2020,V80734,2020/07/30 20:30:41,0.01,Little Oyster River,49.9087486,-125.2238312
-121.162033,50.37155,K60961,2020,K60961,2020/08/05 08:43:43,4.2,Skuhost Creek,50.37155,-121.16203333
-119.992283,51.73065,K21105,2020,K21105,2020/08/11 18:44:03,0.009,Spahat,51.73065,-119.99228333
-122.815353,50.327934,V30607,2020,V30607,2020/07/23 20:00:00,0.009,Shots Fired MTB Trail,50.3279343,-122.8153534
-114.763084,49.574749,N10814,2020,N10814,2020/08/01 15:50:00,0.045,Leach Creek,49.574749,-114.7630844
-123.769096,49.121285,V70438,2020,V70438,2020/07/01 13:45:00,0.009,Link Island,49.1212845,-123.7690964
-122.806717,50.7812,K70993,2020,K70993,2020/08/08 19:00:00,0.009,Chipmunk Rd,50.7812004,-122.8067169
-121.08403,50.504398,K20802,2020,K20802,2020/07/31 20:08:52,0.009,Twentyfour Mile Lake,50.5043983,-121.0840302
-117.02977,49.815216,N71114,2020,N71114,2020/07/16 15:07:39,1160,Woodbury Creek,49.8152161,-117.0297699
-123.792,48.866001,V60398,2020,V60398,2020/06/16 10:47:16,0.009,2.5km W Big Sicker Mtn,48.8660011,-123.7919998
-121.0339,50.1314,K60846,2020,K60846,2020/08/02 13:00:00,0.009,0.5 km Jack Swartz,50.1314,-121.0339
-121.966019,49.294849,V10695,2020,V10695,2020/07/26 11:00:08,0.009,Chehalis,49.2948494,-121.9660187
-124.07412,50.42075,V50735,2020,V50735,2020/07/31 03:25:36,0.01,Little Toba River,50.4207497,-124.0741196
-123.56842,48.49715,V60489,2020,V60489,2020/07/07 17:05:05,0.03,Goldstream Heights,48.4971504,-123.5684204
-124.130617,52.088533,C50308,2020,C50308,2020/05/26 17:21:00,0.01,Chilanko Forks,52.08853333,-124.13061667
-119.040583,50.905767,K40921,2020,K40921,2020/08/03 21:40:51,1.5,Marble Point,50.9057667,-119.0405833
-123.084667,53.894883,G10254,2020,G10254,2020/05/11 09:18:18,6.8,5km South of Reid LK,53.89488333,-123.08466667
-121.683733,50.368083,K70045,2020,K70045,2020/04/12 10:00:00,30,17 km Spencer Road N,50.36808333,-121.68373333
-117.597054,49.0712,N50050,2020,N50050,2020/04/12 16:00:00,1.8,Beaver Cr,49.0712,-117.5970535
-121.935219,49.086151,V10051,2020,V10051,2020/04/12 15:15:28,0.4,Hood Road,49.0861511,-121.9352188
-119.6214,49.35775,K50664,2020,K50664,2020/07/26 12:45:31,0.3,White Lake Rd,49.35775,-119.6214
-119.592667,49.355534,K50711,2020,K50711,2020/07/28 09:19:00,0.009,Waterman's Hill,49.3555336,-119.5926666
-119.589996,50.907166,K40738,2020,K40738,2020/07/30 22:33:49,0.009,1.5 km Lee Creek FSR,50.9071655,-119.5899963
-124.723633,50.325951,V50737,2020,V50737,2020/07/31 04:00:00,0.03,Atwood Bay,50.3259506,-124.7236328
-124.604617,49.98085,V50736,2020,V50736,2020/07/31 08:26:59,0.001,Wilde Creek,49.98085,-124.60461667
-122.774582,54.668266,G10319,2020,G10319,2020/05/29 16:12:34,0.009,kerry lake rec site,54.6682663,-122.7745819
-121.542233,50.055267,K70350,2020,K70350,2020/06/09 20:30:04,0,**Duplicate of V10355**,50.0552673,-121.5422333
-123.128467,51.945733,C50010,2020,C50010,2020/04/06 15:58:46,13.2,Hanceville,51.94573333,-123.12846667
-119.68177,49.851685,K50034,2020,K50034,2020/04/10 12:05:44,0.009,E of Law Creek,49.8516846,-119.6817703
-122.0196,49.671133,V10723,2020,V10723,2020/07/30 10:00:55,1,Bremner Creek,49.6711333,-122.0196
-119.27475,49.346634,K50732,2020,K50732,2020/06/28 17:00:18,18.8,Solco Creek,49.3466339,-119.2747498
-117.790482,50.663666,N50741,2020,N50741,2020/07/12 14:46:36,0.02,Pine Rd FSR,50.6636658,-117.7904816
-124.753166,50.873501,V50747,2020,V50747,2020/07/31 00:00:00,2.6,South Gate River,50.8735008,-124.7531662
-119.636683,49.267117,K51050,2020,K51050,2020/08/10 12:52:12,0.009,3.2km Orofino Creek Rd,49.26711667,-119.63668333
-120.2095,51.125417,K21051,2020,K21051,2020/08/10 17:25:45,0.009,Fishtrap Creek,51.12541667,-120.2095
-119.456017,50.3307,K41052,2020,K41052,2020/08/11 09:40:00,0.15,Six Mile Creek,50.3307,-119.4560167
-121.470917,51.290718,C40384,2020,C40384,2020/06/06 16:10:00,0.06,South of 70Mile,51.2907181,-121.4709167
-121.924263,50.675701,K70421,2020,K70421,2020/06/28 14:00:00,0.009,Lillooet Powerhouse Restoration Site,50.6757011,-121.924263
-126.753304,54.318115,R20420,2020,R20420,2020/06/28 14:00:13,0.01,Peacock W FSR,54.3181152,-126.7533035
-120.358017,50.192051,K60048,2020,K60048,2020/04/12 13:00:00,69,Lauder Road,50.1920509,-120.358017
-124.838066,49.307682,V70068,2020,V70068,2020/04/15 23:26:00,0.009,Smith Rd,49.307682,-124.8380661
-120.490196,56.582802,G80109,2020,G80109,2020/04/19 17:30:00,1,Doig River,56.5828018,-120.4901962
-119.636887,49.549568,K50015,2020,K50015,2020/04/07 17:30:00,0.009,S of Canyon View Rd,49.5495682,-119.6368866
-118.835867,50.44275,K40777,2020,K40777,2020/07/31 22:29:01,0.1,Bobbie Burns Mountain,50.44275,-118.83586667
-127.496902,54.203568,R20794,2020,R20794,2020/08/01 02:42:00,0.1,Crystal Creek,54.2035675,-127.4969025
-127.67852,54.163765,R20792,2020,R20792,2020/07/31 16:09:00,0.009,Shea Creek,54.163765,-127.6785202
-119.198547,49.436035,N60801,2020,N60801,2020/07/31 21:53:51,0.7,Tuzo Creek,49.4360352,-119.1985474
-119.516533,50.118401,K51055,2020,K51055,2020/08/11 11:58:34,0.009,La Casa,50.1184006,-119.5165329
-119.918467,50.540717,K40765,2020,K40765,2020/07/31 19:39:27,0.009,Goosehill FSR,50.54071667,-119.91846667
-121.615501,49.215618,V11062,2020,V11062,2020/08/11 22:00:00,0.009,Jones Lake FSR 13km,49.2156181,-121.6155014
-116.639664,49.132198,N70969,2020,N70969,2020/08/06 20:12:19,0.009,Creston Mountain,49.1321983,-116.6396637
-115.65403,49.583065,N10403,2020,N10403,2020/06/20 18:00:00,0.009,Eager Hill,49.583065,-115.6540298
-123.149132,51.989067,C50082,2020,C50082,2020/04/16 00:00:00,0.3,Anaham IR,51.9890671,-123.1491318
-121.454067,56.236118,G80116,2020,G80116,2020/04/17 12:00:00,114,Upper Cache,56.2361183,-121.4540667
-119.655884,51.293365,K20803,2020,K20803,2020/07/31 23:53:38,0.009,6km E of E Barriere Lk,51.2933655,-119.6558838
-121.51828,51.140148,C40806,2020,C40806,2020/08/01 00:00:00,1.2,Fiftyone Creek 7km NE of Clinton,51.1401482,-121.51828
-124.296265,49.042217,V60804,2020,V60804,2020/07/31 03:44:28,0.009,New growth cut block South East of Green Mountain,49.0422173,-124.2962646
-122.176651,54.109432,G10136,2020,G10136,2020/04/22 15:30:17,0.2,East of Eaglett Lake,54.1094322,-122.176651
-128.687561,54.591332,R50815,2020,R50815,2020/07/31 16:45:00,0.2,9.5 miles NW Terrace. Kalum FSR,54.5913315,-128.687561
-116.018387,50.520966,N20813,2020,N20813,2020/08/01 15:00:27,0.009,Eagle Summit Drive,50.5209656,-116.0183868
-119.221199,49.522499,K50810,2020,K50810,2020/08/01 14:30:00,0.41,Campbell Creek FSR,49.5224991,-119.221199
-124.579414,49.313202,V70107,2020,V70107,2020/04/19 00:00:00,0.009,Ashling Road,49.3132019,-124.5794144
-127.127731,50.538899,V90140,2020,V90140,2020/04/22 19:19:02,0.009,Keogh 61 C,50.5388985,-127.1277313
-117.638634,50.460617,N51244,2020,N51244,2020/08/17 17:46:19,0.009,Halfway River,50.4606171,-117.6386337
-117.6063,49.566582,N51249,2020,N51249,2020/08/17 19:03:25,0.009,Fairful Creek,49.5665817,-117.6063004
-117.696167,49.581665,N51250,2020,N51250,2020/08/17 18:13:51,1302,Talbott Creek,49.581665,-117.696167
-117.608333,49.599865,N51248,2020,N51248,2020/08/17 18:28:28,1.2,Watson Creek,49.599865,-117.6083333
-117.48597,50.703899,N51241,2020,N51241,2020/08/17 16:36:12,0.009,Ferguson Creek,50.7038994,-117.4859695
-116.912613,50.421951,N71271,2020,N71271,2020/08/17 18:22:33,0.009,North Creek,50.4219513,-116.9126129
-118.077248,50.470051,N41277,2020,N41277,2020/08/17 16:47:10,0.1,Mt. Symons #2,50.4700508,-118.0772476
-119.087769,49.479382,N61276,2020,N61276,2020/08/17 16:21:16,24,Solomon Mountain,49.4793816,-119.0877686
-121.261147,50.379398,K61801,2020,K61801,2020/09/21 15:40:00,0.1,Monkey Ranch,50.3793983,-121.2611465
-118.067383,50.498699,N41275,2020,N41275,2020/08/18 11:37:00,0.009,Mt. Symons,50.4986992,-118.0673828
-116.913368,50.425533,N71270,2020,N71270,2020/08/17 18:22:31,0.09,North Creek,50.4255333,-116.9133682
-118.017815,50.587666,N41269,2020,N41269,2020/08/16 15:33:43,0.009,Grey Repeater,50.5876656,-118.0178146
-124.062683,48.978802,V61274,2020,V61274,2020/08/16 21:29:12,0.02,Rheinhart Ridge,48.9788017,-124.0626831
-124.963097,49.373466,V71804,2020,V71804,2020/09/22 12:00:00,0.3,Comox Trail Road,49.3734665,-124.9630966
-115.790199,49.638382,N11848,2020,N11848,2020/10/14 11:52:37,0.1,Indian Springs Pasture,49.638382,-115.7901993
-117.607552,50.608501,N51243,2020,N51243,2020/08/17 17:19:01,25,Wilkie Creek,50.6085014,-117.6075516
-124.330032,49.043968,V60740,2020,V60740,2020/07/31 04:45:23,16.9,Green Mountain,49.0439682,-124.3300323
-116.2543,50.45205,N21420,2020,N21420,2020/08/24 13:30:00,0.009,Toby Creek,50.45205,-116.2543
-116.228836,50.854134,N21348,2020,N21348,2020/08/11 22:10:46,0.02,Pinnacle Creek,50.8541336,-116.2288361
-122.228383,49.343333,V11633,2020,V11633,2020/09/07 11:00:00,2,Lost Creek FSR,49.3433333,-122.2283833
-121.42543,50.932281,K20019,2020,K20019,2020/04/08 14:30:36,0.4,5.2 km N of Hwy 97/99 Junction,50.9322815,-121.4254303
-118.929886,50.028149,K51334,2020,K51334,2020/08/18 16:13:48,0.02,Lees Lk #3,50.0281487,-118.9298859
-123.096167,51.940333,C51993,2020,C51993,2021/03/31 08:20:53,1.52,Lees Corner,51.940333,-123.096167
-116.592083,49.205,N71992,2020,N71992,2021/03/31 08:05:56,1.6,,49.205,-116.592083
-123.785118,48.475616,V61212,2020,V61212,2020/08/16 22:22:58,0.9,Trap Mountain #2,48.4756165,-123.7851181
-123.837769,48.493568,V61213,2020,V61213,2020/08/16 22:50:49,0.22,Trap Mountain #3,48.4935684,-123.8377686
-119.531167,50.396917,K41379,2020,K41379,2020/08/21 15:00:10,0.1,Pinaus Lake,50.3969167,-119.5311667
-117.675118,49.389084,N51380,2020,N51380,2020/08/21 13:00:00,0.06,Norns Creek,49.3890839,-117.6751175
-118.925919,50.031666,K51321,2020,K51321,2020/08/19 09:15:22,1.2,Lees Lake #1,50.0316658,-118.9259186
-115.73955,49.3479,N11324,2020,N11324,2020/08/15 22:00:50,0.2,Joseph Creek,49.3479,-115.73955
-116.966431,49.700802,N71323,2020,N71323,2020/08/17 19:45:19,0.03,Coffee Creek,49.7008018,-116.9664307
-118.586998,51.049835,K41325,2020,K41325,2020/08/01 00:31:49,8,Crazy creek #2,51.0498352,-118.586998
-118.931831,50.028099,K51322,2020,K51322,2020/08/18 16:01:58,0.02,Lees Lake #2,50.0280991,-118.9318314
-118.938934,49.887516,K51278,2020,K51278,2020/08/17 15:44:51,0.1,Rabbit FSR,49.887516,-118.9389343
-120.470583,49.534283,K61757,2020,K61757,2020/09/14 13:08:00,0.1,0km Jura FSR,49.5342833,-120.4705833
-122.003267,50.649683,K71762,2020,K71762,2020/09/14 16:00:00,0.009,Fish Pond,50.64968333,-122.00326667
-121.1327,49.105683,V11763,2020,V11763,2020/09/15 10:30:00,0.009,Skagit Park,49.1056833,-121.1327
-123.943634,48.463234,V61177,2020,V61177,2020/08/16 22:58:01,0.009,Bear Creek Reservoir,48.4632339,-123.943634
-123.72393,48.561016,V61180,2020,V61180,2020/08/16 22:00:21,2.3,Sooke Reservoir,48.5610161,-123.7239304
-122.503815,50.206699,V31179,2020,V31179,2020/08/16 23:40:34,367.5,Lillooet Lake #2,50.2066994,-122.5038147
-123.783615,48.446549,V61178,2020,V61178,2020/08/17 07:00:03,1.1,Trap Mountain #1,48.4465485,-123.7836151
-123.98233,48.848332,V61199,2020,V61199,2020/08/16 22:50:55,0.009,7km NE Lake Cowichan,48.8483315,-123.9823303
-123.963402,48.948685,V61194,2020,V61194,2020/08/16 21:26:48,1,Holland Lake,48.9486847,-123.9634018
-122.947983,50.366417,V31198,2020,V31198,2020/08/16 23:10:04,46.9,Mount Miller -  MODIFIED RESPONSE,50.3664169,-122.9479828
-118.185165,51.586498,N41193,2020,N41193,2020/08/01 19:25:09,0.009,Gold Stream River,51.5864983,-118.1851654
-122.73105,50.277117,V31195,2020,V31195,2020/08/17 01:09:00,0.009,Mount Currie South of Green River,50.27711667,-122.73105
-119.612053,51.017632,K21192,2020,K21192,2020/08/16 17:02:30,0.25,Gold Creek FSR **MODIFIED RESPONSE**,51.0176315,-119.6120529
-124.187599,50.202915,V50869,2020,V50869,2020/07/31 05:00:00,0.01,Barkshack Lake,50.2029152,-124.1875992
-119.788183,49.641667,K51435,2020,K51435,2020/08/26 13:55:19,0.1,Darke Creek,49.6416667,-119.7881833
-120.765587,51.499332,C41617,2020,C41617,2020/09/06 15:03:41,0.009,SW Island on Bridge Lake,51.4993324,-120.7655869
-119.760667,49.143217,K50049,2020,K50049,2020/04/12 12:15:40,2,Sintlehahten Creek,49.1432167,-119.7606667
-118.163002,50.07045,N51293,2020,N51293,2020/08/06 05:43:00,0.6,Watshan Peak,50.0704498,-118.163002
-117.52298,50.568867,N51273,2020,N51273,2020/08/17 17:40:42,0.009,Asher Creek,50.5688667,-117.5229797
-116.573998,49.016216,N71529,2020,N71529,2020/09/03 20:32:10,0.009,Dodge Creek FSR,49.0162163,-116.5739975
-118.856651,49.092434,N61288,2020,N61288,2020/08/16 12:41:54,0.009,East Mount Davis,49.0924339,-118.8566513
-121.668465,52.406017,C31290,2020,C31290,2020/08/18 14:14:34,0.009,500M N of McCauley Lake,52.4060173,-121.6684647
-119.551353,49.410015,K51287,2020,K51287,2020/08/18 13:54:44,2122.5,Christie Mountain,49.4100151,-119.5513535
-118.879364,49.085899,N61289,2020,N61289,2020/08/17 16:41:50,0.1,Mount Davis,49.0858994,-118.879364
-121.824486,50.889332,K71786,2020,K71786,2020/09/19 00:01:11,0.009,Above Pavillion,50.8893318,-121.8244858
-123.9277,48.414083,V61184,2020,V61184,2020/08/16 22:18:19,1.7,Begg Creek,48.4140833,-123.9277
-115.723885,49.70005,N11809,2020,N11809,2020/09/25 08:30:00,0.009,Bummer's Flat,49.7000504,-115.7238846
-117.57798,49.576466,N51344,2020,N51344,2020/08/19 17:42:34,0.009,Pedro Creek FSR,49.5764656,-117.57798
-116.925919,49.666084,N71375,2020,N71375,2020/08/22 17:30:00,0.015,Queens Bay,49.6660843,-116.9259186
-118.610237,51.055984,K41295,2020,K41295,2020/08/17 14:26:16,2,Eagle Pass Mountain,51.0559845,-118.6102371
-120.663666,49.638534,K61296,2020,K61296,2020/08/18 09:54:38,5,Dry Lake South,49.6385345,-120.6636658
-116.2987,50.767383,N21326,2020,N21326,2020/08/17 19:51:53,0.1,Steamboat Mountain,50.76738333,-116.2987
-121.680333,50.427567,K70433,2020,K70433,2020/06/30 06:00:00,0.03,2km South of Laluwissin Creek,50.42756667,-121.68033333
-116.83017,49.657715,N71674,2020,N71674,2020/09/08 11:30:06,0.09,Fishhawk,49.6577148,-116.8301697
-123.820366,49.021751,V71673,2020,V71673,2020/09/08 14:00:00,0.15,Woodley Range Ecological Reserve,49.0217514,-123.8203659
-120.044914,50.828033,K21700,2020,K21700,2020/09/11 15:43:02,0.009,Heffley Lake,50.8280334,-120.0449142
-117.684052,50.31255,N51316,2020,N51316,2020/08/18 18:40:36,0.02,Raven Creek East,50.3125496,-117.6840515
-120.337333,51.75005,K21388,2020,K21388,2020/08/17 15:56:19,0.9,Grizzly Mountain,51.75005,-120.3373333
