X,Y,Name,WILDFIRE_YEAR,INCIDENT_NUMBER_LABEL,IGNITION_DATE,FIRE_SIZE_HA,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE
-119.389232,51.361223,K20617,2019,K20617,2019/06/14 02:00:04,0.009,Rock Creek FSR,51.36121667,-119.38921667
-119.357632,51.870623,K21692,2019,K21692,2019/08/31 23:39:29,0.02,Lyons Creek,51.87061667,-119.35761667
-119.769982,49.828323,K51291,2019,K51291,2019/08/06 16:02:00,0.8,Mount Miller,49.82831667,-119.76996667
-121.441882,51.277173,C41350,2019,C41350,2019/08/10 16:00:00,0.009,4KM Past 70 Mile House,51.27716667,-121.44186667
-119.766682,49.590323,K51576,2019,K51576,2019/08/31 17:02:09,0.009,Bathville Road,49.59031667,-119.76666667
-120.850395,50.130873,K60079,2019,K60079,2019/04/20 14:30:25,24,Moses Bent Road,50.130867,-120.8503799
-128.948351,54.852855,R50739,2019,R50739,2019/06/25 16:32:32,1.5,W of Kitsumkalum Lake,54.85285,-128.9483333
-120.689399,49.861023,K61701,2019,K61701,2019/09/03 01:13:05,0.009,Angstadt Creek,49.86101667,-120.68938333
-123.463015,48.545022,V60822,2019,V60822,2019/07/01 15:30:00,0.95,Heartland,48.54501667,-123.463
-126.677683,50.836955,V90877,2019,V90877,2019/07/05 00:00:00,0.009,Harbour Point,50.83695,-126.67766667
-120.363948,57.844775,G80975,2019,G80975,2019/07/16 17:16:51,0.8,Fort St. John / Fort Nelson,57.8447685,-120.3639297
-119.636832,49.555373,K51781,2019,K51781,2019/09/24 13:09:37,0.009,Research Road,49.55536667,-119.63681667
-120.349968,50.368273,K20467,2019,K20467,2019/06/03 12:36:06,1.6,Stump Lake,50.3682671,-120.3499527
-130.335104,59.92682,R90373,2019,R90373,2019/05/27 10:07:09,0.009,Silvertip Mine,59.926815,-130.335083
-121.1436,53.746806,G11090,2019,G11090,2019/07/24 08:00:00,0.2,Dome Creek,53.7468,-121.14358333
-124.425249,49.307422,V71515,2019,V71515,2019/08/24 17:00:00,0.1,Hiliers Rd. South,49.30741667,-124.42523333
-127.807285,55.563787,R40851,2019,R40851,2019/06/30 11:02:07,0.9,E of Murder Creek,55.5637817,-127.8072662
-123.836749,48.437272,V60200,2019,V60200,2019/05/08 09:44:45,0.2,Tugwell Creek,48.43726667,-123.83673333
-121.472982,49.861056,V11745,2019,V11745,2019/09/08 00:30:01,0.009,Scuzzy FSR,49.86105,-121.47296667
-118.255615,49.004739,N60886,2019,N60886,2019/07/07 13:00:05,0.009,9.25 km Santa Rosa FSR,49.00473333,-118.2556
-124.811567,51.929422,C50029,2019,C50029,2019/04/07 08:00:12,0.36,Kleena Kleene,51.92941667,-124.81155
-120.877682,49.913723,K61802,2019,K61802,2019/10/07 17:10:30,0.01,Kane Valley Road,49.91371667,-120.87766667
-123.721499,48.863556,V60204,2019,V60204,2019/05/09 13:46:46,0.009,Hidden Hills Road,48.86355,-123.72148333
-119.522048,50.318573,K41723,2019,K41723,2019/09/03 19:14:00,0.2,N of Whiteman Creek,50.31856667,-119.52203333
-115.087964,49.141807,N10562,2019,N10562,2019/06/13 19:21:33,0.009,Red Canyon Creek,49.1418,-115.08795
-133.007521,59.051671,R91106,2019,R91106,2019/07/26 15:26:26,0.9,NNE of Nakina River,59.05166667,-133.0075
-121.548949,52.317156,C31822,2019,C31822,2019/10/22 12:15:00,0.009,Horsefly,52.31715,-121.54893333
-121.564049,50.116539,K71195,2019,K71195,2019/08/03 13:10:17,8.3,Kanaka Station Road,50.11653333,-121.56403333
-120.473682,49.375989,K61159,2019,K61159,2019/07/30 04:00:44,0.1,Copper Mine Road,49.37598333,-120.47366667
-120.326316,52.399489,K20486,2019,K20486,2019/04/30 09:59:00,41,Clearwater Lake,52.39948333,-120.3263
-116.750798,50.351206,N70679,2019,N70679,2019/06/19 00:36:26,0.66,Glacier creek,50.3512,-116.75078333
-115.508848,50.25529,N20676,2019,N20676,2019/06/14 15:52:38,0.009,Moscow Creek,50.25528333,-115.50883333
-120.421114,56.333724,G80099,2019,G80099,2019/04/23 10:30:49,0.2,233 Rd and Cecil Lake Rd,56.3337173,-120.4210968
-126.7231,50.815905,V90884,2019,V90884,2019/07/06 11:28:40,0.009,Broughton Main #2,50.8159,-126.72308333
-116.669214,49.321573,N71094,2019,N71094,2019/07/23 22:45:55,5.3,Jansen Creek,49.32156667,-116.6692
-122.016632,50.929189,K71347,2019,K71347,2019/08/10 15:00:00,0.009,McKay Creek,50.92918333,-122.01661667
-121.961483,52.189939,C20028,2019,C20028,2019/04/07 13:30:00,0.009,North of Likely Rd, Horsefly Rd Junction,52.18993333
-120.695216,56.268958,G80089,2019,G80089,2019/04/21 16:17:17,0.11,N end of Rd253,56.2689514,-120.6951981
-122.203019,58.867006,G90650,2019,G90650,2019/06/17 18:37:24,0.009,Utahn Creek mouth,58.867,-122.203
-124.576668,54.775256,G51305,2019,G51305,2019/08/07 15:44:43,0.009,Tezzeron Lake,54.77525,-124.57665
-119.721882,50.855356,K21178,2019,K21178,2019/07/27 13:10:15,0.22,North of Aylmer Lake,50.85535,-119.72186667
-116.672364,49.345823,N71354,2019,N71354,2019/08/10 14:20:00,0.009,Twin Bays,49.34581667,-116.67235
-124.056282,48.422239,V61363,2019,V61363,2019/08/09 23:26:11,0.009,Jordan River,48.42223333,-124.05626667
-116.795331,49.319173,N71352,2019,N71352,2019/08/10 14:00:54,0.009,Tye Creek,49.31916667,-116.79531667
-128.950802,55.455238,R50157,2019,R50157,2019/05/02 13:39:13,0.009,23km on Cranberry FSR,55.45523333,-128.95078333
-124.602699,49.364222,V71086,2019,V71086,2019/07/24 15:20:00,0.009,Horne Lake and Hwy 19,49.36421667,-124.60268333
-129.744053,58.735822,R90909,2019,R90909,2019/07/06 15:37:08,5.5,North of Dease lake,58.7358167,-129.7440333
-122.98415,54.044622,G10195,2019,G10195,2019/05/08 18:00:00,0.2,Chief Lake Road,54.04461667,-122.98413333
-127.266068,54.898755,R30140,2019,R30140,2019/04/28 17:30:00,0.01,Johnson Road,54.89875,-127.26605
-128.769818,53.827688,R51056,2019,R51056,2019/07/22 16:32:11,0.009,SE end of Coste Island,53.82768333,-128.7698
-119.698815,49.014989,K50569,2019,K50569,2019/06/14 11:57:55,0.2,Sumac Road,49.0149833,-119.6988
-121.588332,50.235223,K70117,2019,K70117,2019/04/25 17:00:00,1,Spapium Farm,50.2352167,-121.5883167
-119.767898,49.627406,K51669,2019,K51669,2019/09/03 19:31:28,0.009,Darke Creek,49.6274,-119.76788333
-128.562687,59.667955,R90841,2019,R90841,2019/07/01 08:00:52,0.3,Black Angus Creek,59.66795,-128.56266667
-118.609132,51.82634,N41765,2019,N41765,2019/08/31 23:24:10,0.009,1km Big Mouth FSR,51.82633333,-118.60911667
-115.884264,50.264073,N20159,2019,N20159,2019/05/02 16:24:00,0.3,Columbia Lake,50.26406667,-115.88425
-120.926034,56.190106,G70147,2019,G70147,2019/01/15 10:47:00,0.2,Septimus,56.1901,-120.92601667
-122.360734,54.029573,G11751,2019,G11751,2019/09/08 18:30:12,0.009,Prince George,54.02956667,-122.36071667
-128.660218,54.481222,R51428,2019,R51428,2019/08/17 10:30:00,0.15,Old Remo Rd.,54.48121667,-128.6602
-124.680684,54.630339,G50729,2019,G50729,2019/06/25 20:00:00,0.009,Tachie North of Stuart Lk,54.63033333,-124.68066667
-128.989702,54.986072,R50905,2019,R50905,2019/07/07 20:11:41,0.009,E of Gainor Lake,54.98606667,-128.98968333
-120.771082,49.831723,K61686,2019,K61686,2019/09/03 17:12:28,0.009,Coley Creek,49.83171667,-120.77106667
-119.640115,49.829073,K50657,2019,K50657,2019/06/18 08:45:24,0.6,Powers Creek,49.82906667,-119.6401
-122.77885,54.411689,G10738,2019,G10738,2019/06/26 14:26:32,0.009,coffee pot mounain,54.41168333,-122.77883333
-118.242815,51.01964,N41410,2019,N41410,2019/08/14 02:30:00,0.009,Boulder Mountain,51.01963333,-118.2428
-121.674799,51.658089,C41311,2019,C41311,2019/08/06 16:00:00,0.35,Marks Lake-Moose Lake Prov park,51.65808333,-121.67478333
-115.771698,49.893473,N21549,2019,N21549,2019/08/28 08:57:38,0.47,Skookumchuk Creek,49.89346667,-115.77168333
-116.262064,49.606873,N11390,2019,N11390,2019/08/10 15:31:34,0.04,Howser Road,49.60686667,-116.26205
-126.388617,52.431639,VA1092,2019,VA1092,2019/07/24 23:00:00,0.009,Hammer Rd,52.43163333,-126.3886
-117.370714,49.149223,N51402,2019,N51402,2019/08/10 19:12:09,0.009,Archibald Creek Drainage,49.14921667,-117.3707
-127.195201,54.854005,R30750,2019,R30750,2019/06/26 19:30:00,0.2,N of lake Kathlyn,54.854,-127.19518333
-123.284349,49.578456,V30720,2019,V30720,2019/06/25 12:30:59,0.009,Kwum Kwum Island,49.57845,-123.28433333
-119.534615,49.256806,K51074,2019,K51074,2019/07/23 22:00:59,0.009,MacIntyre Bluff,49.2568,-119.5346
-117.770732,51.78639,N41081,2019,N41081,2019/07/24 00:00:00,0.009,Swan Creek,51.78638333,-117.77071667
-119.209915,50.649223,K41679,2019,K41679,2019/09/03 19:35:16,0.009,Bergerac Lake,50.64921667,-119.2099
-126.06785,52.369005,VA1604,2019,VA1604,2019/09/01 19:20:23,0.009,5km down Corbould Dr,52.369,-126.06783333
-118.994631,49.359539,N61725,2019,N61725,2019/08/10 21:05:24,0.7,East Bull FSR,49.35953333,-118.99461667
-122.495002,58.826989,G90658,2019,G90658,2019/06/17 15:51:34,0.009,5km East of Fort Nelson Airport,58.82698333,-122.49498333
-125.315149,49.324355,V70860,2019,V70860,2019/07/03 00:00:00,0.009,W side of Great Central Lake,49.32435,-125.31513333
-119.615615,50.557056,K40381,2019,K40381,2019/05/24 17:00:00,0.004,6 Mile Creek,50.55705,-119.6156
-125.881134,53.994872,R10084,2019,R10084,2019/04/20 18:00:00,0.1,Hamre Rd., Grassy Plains,53.99486667
-126.701016,50.790305,V90875,2019,V90875,2019/07/05 18:00:00,0.009,Lane Hill,50.7903,-126.701
-123.582415,48.464422,V60843,2019,V60843,2019/07/02 08:00:00,0.009,Hatchery Rd,48.46441667,-123.5824
-120.501184,55.902873,G70539,2019,G70539,2019/06/13 13:15:00,0.009,Farmington,55.90286667,-120.50116667
-120.230265,50.571006,K20596,2019,K20596,2019/06/15 14:43:11,2.9,Beresford Lakes,50.571,-120.23025
-117.298364,49.16609,N50413,2019,N50413,2019/05/30 14:17:19,0.009,Hellroaring Creek,49.16608333,-117.29835
-124.180432,49.721589,V50765,2019,V50765,2019/06/26 14:11:07,0.009,Marr Island,49.72158333,-124.18041667
-118.966632,50.80789,K40405,2019,K40405,2019/05/29 19:00:00,0.2,W of Owlhead Creek,50.80788333,-118.96661667
-127.762685,55.596322,R40759,2019,R40759,2019/06/26 16:06:51,0.009,Up the Kispiox Valley,55.59631667,-127.76266667
-115.162847,49.136673,N11485,2019,N11485,2019/08/10 18:00:22,0.9,Grasmere-Dorr Rd,49.13666667,-115.16283333
-125.071382,49.184222,V70908,2019,V70908,2019/07/09 06:00:36,0.009,2km Riverside Main,49.18421667,-125.07136667
-124.094949,49.683339,V50753,2019,V50753,2019/06/26 20:25:17,4.5,Quarry Lake,49.68333333,-124.09493333
-120.001999,50.645189,K20244,2019,K20244,2019/05/12 10:10:02,19,Buse Creek,50.6451833,-120.0019833
-119.950165,49.220373,K51497,2019,K51497,2019/08/22 18:20:52,0.5,Cold Creek,49.22036667,-119.95015
-120.188899,51.407889,K21359,2019,K21359,2019/08/10 14:00:00,0.009,Mount Fennell,51.40788333,-120.18888333
-127.382987,58.934955,G90410,2019,G90410,2019/05/21 06:30:48,509.32,Scoop lake,58.93495,-127.38296667
-124.005116,49.705172,V50751,2019,V50751,2019/06/26 20:19:36,0.009,NW Sakinaw Lake,49.70516667,-124.0051
-121.727667,55.663323,G70039,2019,G70039,2019/04/11 20:30:47,0.2,Waters Rd, W of Chetwynd,55.66331667
-118.375431,49.000373,N61076,2019,N61076,2019/07/23 19:22:35,0.009,Manly Creek,49.00036667,-118.37541667
-116.952548,49.925973,N70547,2019,N70547,2019/06/13 15:30:24,0.06,Mount Buchanan,49.92596667,-116.95253333
-121.976299,51.851256,C20531,2019,C20531,2019/06/12 17:00:08,0.009,S of Loon Lake 10,51.85125,-121.97628333
-115.255814,49.173706,N10312,2019,N10312,2019/05/19 21:40:54,0.009,Englishman Creek,49.1737,-115.2558
-124.213884,53.394939,C10085,2019,C10085,2019/02/04 14:00:00,76,Batnuni Road,53.3949333,-124.2138667
-119.821199,51.686956,K20542,2019,K20542,2019/06/12 18:53:42,1.55,Molliet Creek,51.68695,-119.82118333
-121.603315,49.242806,V10514,2019,V10514,2019/06/10 12:04:20,0.009,Jones Lake,49.2428,-121.6033
-123.619849,48.696172,V61150,2019,V61150,2019/07/29 14:50:24,0.5,Cobble Hill Mtn,48.69616667,-123.61983333
-123.455766,50.665789,V30651,2019,V30651,2019/06/17 17:00:00,0.009,Keyhole Hot Springs,50.66578333,-123.45575
-123.420884,53.876656,G10387,2019,G10387,2019/05/28 13:10:00,0.1,14 km Bobtail FSR,53.87665,-123.42086667
-122.852232,50.282422,V30713,2019,V30713,2019/06/24 15:59:00,0.009,Green River - Bottom of Suicide Hill,50.28241667,-122.85221667
-118.526599,51.916756,N41325,2019,N41325,2019/08/02 12:12:42,0.009,Birch Creek,51.91675,-118.52658333
-118.327098,51.080506,N41104,2019,N41104,2019/07/22 19:15:00,0.025,Jordan River,51.0805,-118.32708333
-121.108115,49.933873,K60760,2019,K60760,2019/06/27 04:14:00,0.009,Spius Creek,49.93386667,-121.1081
-123.941953,59.842272,G90993,2019,G90993,2019/07/17 14:36:48,0.009,4 km west of Liard River ( Nelson Forks ),59.84226667,-123.94193333
-118.682399,52.012423,N41166,2019,N41166,2019/07/23 20:20:30,0.1,Soards Creek,52.01241667,-118.68238333
-121.834616,51.907406,C20530,2019,C20530,2019/06/12 16:47:02,0.009,Entreprise Rd,51.9074,-121.8346
-118.462031,49.188856,N61302,2019,N61302,2019/08/07 12:52:20,0.02,Glover Creek,49.18885,-118.46201667
-126.350683,49.835505,V80757,2019,V80757,2019/06/26 18:30:00,0.009,Conuma River,49.8355,-126.35066667
-124.714116,49.261889,V70946,2019,V70946,2019/07/10 12:28:46,0.09,Alberni Hump,49.26188333,-124.7141
-117.850015,49.63834,N51831,2019,N51831,2019/10/30 14:04:46,2,Koch Creek,49.63833333,-117.85
-118.887148,50.576006,K41292,2019,K41292,2019/08/06 16:30:06,0.1,Mabel Lake Road,50.576,-118.88713333
-121.509965,50.254639,K71779,2019,K71779,2019/09/23 17:10:29,0.009,Skihist Park,50.25463333,-121.50995
-127.019181,50.240671,V81840,2019,V81840,2019/11/05 13:00:00,0.009,Welch Main,50.2406654,-127.019165
-121.913345,49.326674,V11837,2019,V11837,2019/11/08 09:25:12,0.009,Hemlock Valley Road,49.3266678,-121.9133301
-125.704433,51.789805,V91030,2019,V91030,2019/07/21 20:40:00,4.1,Upper Klinaklini River - Modified Response,51.7898,-125.70441667
-125.643647,49.958856,V80469,2019,V80469,2019/06/03 15:50:00,0.009,Bacon Lake,49.9588509,-125.643631
-116.708181,49.45784,N71208,2019,N71208,2019/08/02 04:57:42,0.009,Akokli Creek,49.45783333,-116.70816667
-123.140384,53.841222,G10599,2019,G10599,2019/06/15 16:30:00,3.5,Potato Flats,53.84121667,-123.14036667
-123.742432,49.106306,V70420,2019,V70420,2019/05/30 10:32:02,0.009,Long Island - off de Courcy island,49.1063004,-123.7424164
-115.738631,49.55079,N11110,2019,N11110,2019/07/27 11:00:00,0.1,End of Hoffman Road,49.55078333,-115.73861667
-116.676864,49.12439,N71385,2019,N71385,2019/08/10 14:11:07,0.04,Summit Creek,49.12438333,-116.67685
-122.185466,52.928256,C10485,2019,C10485,2019/06/05 02:00:00,0.1,Quesnel,52.92825,-122.18545
-119.202481,49.038206,N60867,2019,N60867,2019/06/27 16:08:43,0.05,Timberwolf,49.0382,-119.20246667
-118.700949,51.043323,K41767,2019,K41767,2019/09/08 05:00:00,0.009,North Fork,51.04331667,-118.70093333
-122.48785,53.024406,C10050,2019,C10050,2019/04/12 17:43:42,0.6,Drummond Rd,53.0244,-122.4878333
-120.772151,56.303806,G80072,2019,G80072,2019/04/19 08:15:29,4,259 rd - N of Fsjohn,56.3038,-120.77213333
-120.736399,49.949206,K60503,2019,K60503,2019/06/01 17:07:05,0.009,Kane Valley Rd,49.9492,-120.73638333
-116.941665,51.30624,N40727,2019,N40727,2019/06/25 22:00:00,0.15,Lafontaine Rd,51.30623333,-116.94165
-126.620433,50.919139,V90907,2019,V90907,2019/07/07 10:42:46,0.009,McKenzie Sound - Modified Response,50.91913333,-126.62041667
-123.416682,50.111006,V30866,2019,V30866,2019/07/04 18:33:07,0.009,Elaho River,50.111,-123.41666667
-124.067049,48.492555,V60236,2019,V60236,2019/05/11 10:29:48,2.9,North Main 900,48.49255,-124.06703333
-121.137684,56.394339,G80227,2019,G80227,2019/05/06 09:30:00,9,coffee creek sub division adj. dump rd.,56.39433333,-121.13766667
-122.809349,50.343721,V31671,2019,V31671,2019/09/03 15:05:13,0.009,McKenzie,50.3437157,-122.8093338
-120.583351,56.130006,G70118,2019,G70118,2019/04/25 09:16:03,0.009,Radar Lake,56.13,-120.58333333
-126.717083,50.825605,V90883,2019,V90883,2019/07/05 19:44:47,0.009,Broughton Main #1,50.8256,-126.71706667
-119.708465,50.771506,K40732,2019,K40732,2019/06/26 15:08:00,0.009,Harper Lake Road,50.7715,-119.70845
-115.189681,49.159123,N11629,2019,N11629,2019/09/01 19:00:00,0.009,East Arm of Lake Kookanusa,49.15911667,-115.18966667
-123.841036,54.759939,G50741,2019,G50741,2019/06/26 00:00:00,0.3,Between Great Beaver Lk and Bugle Lk,54.7599335,-123.8410187
-120.469682,50.207223,K60517,2019,K60517,2019/06/11 13:25:29,6,Meander Hills,50.2072167,-120.4696667
-122.2988,53.732639,G10272,2019,G10272,2019/05/13 10:00:00,8.3,Old St Mary Camp 41 km Willow Cale,53.73263333,-122.29878333
-119.741365,49.927089,K50712,2019,K50712,2019/06/24 06:58:09,0.009,Jackpine FSR,49.92708333,-119.74135
-120.620935,58.095873,G80616,2019,G80616,2019/06/15 16:01:22,5,5 km E of Etthithium River,58.09586667,-120.62091667
-122.250482,49.750306,V31832,2019,V31832,2019/11/02 12:10:15,0.3,Sloquet Hot Springs,49.7503,-122.25046667
-119.502898,49.234306,K50960,2019,K50960,2019/07/14 21:31:46,0.8,Atsiklak Creek,49.2343,-119.50288333
-117.587364,49.041373,N51371,2019,N51371,2019/08/10 18:28:26,0.009,Blizzard Moutain,49.04136667,-117.58735
-126.192984,54.018155,R10116,2019,R10116,2019/04/25 13:35:09,1.1,Colleymount Rd, Burns Lake,54.01815
-123.116432,49.461906,V10496,2019,V10496,2019/06/07 12:00:00,0.2,East Cap 200,49.4619,-123.11641667
-125.214999,49.288655,V70607,2019,V70607,2019/06/16 09:31:00,1.82,Taylor Flats,49.28865,-125.21498333
-123.798899,48.628939,V60490,2019,V60490,2019/06/05 20:34:29,0.1,7Km Kappor Mainline,48.62893333,-123.79888333
-121.060132,50.174989,K60944,2019,K60944,2019/07/13 11:18:12,0.01,Petite Creek,50.17498333,-121.06011667
-120.634398,49.692406,K61689,2019,K61689,2019/09/03 16:36:20,0.009,W of Allison Lake,49.6924,-120.63438333
-121.864567,54.075006,G10254,2019,G10254,2019/05/12 11:54:19,0.5,7 km mark on Bowern FSR,54.075,-121.86455
-120.8987,53.694006,G10269,2019,G10269,2019/05/13 03:22:47,0.009,Walker Creek,53.694,-120.89868333
-119.805398,49.313039,K50497,2019,K50497,2019/06/07 20:00:04,0.009,Green Mountain Rd,49.31303333,-119.80538333
-133.574788,59.686238,R90979,2019,R90979,2019/07/17 20:00:00,0.009,S of Mcdonald Lake,59.68623333,-133.57476667
-118.014615,49.31774,N51778,2019,N51778,2019/09/22 10:30:45,0.21,Shields FSR,49.31773333,-118.0146
-121.605465,49.217922,V11300,2019,V11300,2019/08/06 22:30:05,0.009,Wahleach lake,49.21791667,-121.60545
-116.708431,49.32939,N71809,2019,N71809,2019/10/13 18:00:00,0.2,Kuskonook,49.32938333,-116.70841667
-122.713849,50.305956,V30041,2019,V30041,2019/04/09 16:00:44,91.64,Mt Currie RR2,50.30595,-122.7138333
-120.481951,55.86694,G70127,2019,G70127,2019/04/27 07:06:01,6,Farmington,55.86693333,-120.48193333
-119.533398,49.180789,K50972,2019,K50972,2019/07/16 13:02:00,0.62,Black Sage Road,49.18078333,-119.53338333
-129.131068,54.391672,R51069,2019,R51069,2019/07/22 17:06:58,0.009,Andesite Creek,54.39166667,-129.13105
-130.432686,56.889988,R91321,2019,R91321,2019/08/01 12:29:06,0.009,SW Bob Quinn Lake,56.88998333,-130.43266667
-120.042017,56.132206,G80129,2019,G80129,2019/04/27 15:00:49,3.77,Clayhurst Road 0.5 km N of Bridge,56.1322,-120.042
-121.253084,56.282273,G80105,2019,G80105,2019/04/24 14:00:09,0.009,Lower Cache Creek,56.28226667,-121.25306667
-119.649848,49.040123,K50271,2019,K50271,2019/05/13 11:18:26,507,Richter Creek,49.04011667,-119.64983333
-117.703064,49.257056,N51340,2019,N51340,2019/08/10 12:55:26,0.1,Blueberry Creek,49.25705,-117.70305
-126.592401,55.287455,R20466,2019,R20466,2019/06/03 08:30:00,0.1,NE shore of Babine Lake,55.28745,-126.59238333
-131.240153,57.043405,R90918,2019,R90918,2019/07/10 10:07:51,102,Sphaler Creek,57.0434,-131.2401333
-124.261415,48.609722,V60730,2019,V60730,2019/06/24 10:50:58,0.5,Harris Creek,48.60971667,-124.2614
-122.006182,49.359706,V11730,2019,V11730,2019/09/07 13:38:34,5,16km Chehalis FSR,49.3597,-122.0061667
-115.994981,50.55784,N21052,2019,N21052,2019/07/22 21:31:25,0.009,Juniper Heights,50.55783333,-115.99496667
-134.371504,59.430071,R90881,2019,R90881,2019/07/04 09:47:17,1197,SW Tagish Lake,59.43006667,-134.37148333
-120.835399,50.422639,K60419,2019,K60419,2019/05/29 11:00:00,0.009,Mamit Lake,50.42263333,-120.83538333
-122.278516,52.383473,C20025,2019,C20025,2019/04/05 00:00:00,7.5,N of Duckworth Lake on East Side of Highway 97,52.38346667,-122.2785
-117.465631,50.04524,N51691,2019,N51691,2019/09/04 02:13:21,0.009,Above Wragge Beach,50.04523333,-117.46561667
-123.960017,54.005672,G40109,2019,G40109,2019/04/24 19:30:00,0.5,1600 Derksen Rd,54.00566667,-123.96
-123.770316,49.478456,V51304,2019,V51304,2019/08/07 17:00:00,0.013,Binnicle Avenue Trail,49.47845,-123.7703
-121.606117,49.709139,V10245,2019,V10245,2019/05/12 12:20:43,0.009,22km Spuzzum 17000 (22km),49.7091331,-121.606102
-115.383681,49.270673,N10468,2019,N10468,2019/06/03 13:30:49,0.6,North Plumbob FSR,49.27066667,-115.38366667
-127.13835,50.534005,V90686,2019,V90686,2019/06/20 15:10:00,0.009,Keogh 80C Rd,50.534,-127.13833333
-131.289006,57.815003,R90924,2019,R90924,2019/07/10 17:03:29,0.1,Bodel Creek,57.8149986,-131.2889862
-124.014517,54.086256,G40043,2019,G40043,2019/01/31 08:00:00,0.009,Cutblock off of Strigler Rd,54.08625,-124.0145
-121.488899,49.965872,V10013,2019,V10013,2019/04/02 14:55:02,1.1,W. of Kahmoose Rd.,49.96586667,-121.48888333
-117.371914,49.230423,N50581,2019,N50581,2019/06/13 18:45:56,0.01,Erie Creek,49.23041667,-117.3719
-118.901381,49.316889,N60911,2019,N60911,2019/07/04 16:35:21,0.009,Waddell Creek,49.31688333,-118.90136667
-117.537281,49.193606,N50653,2019,N50653,2019/06/13 18:31:12,0.1,Hudu Creek,49.1936,-117.53726667
-123.032549,50.063689,V30773,2019,V30773,2019/06/28 11:32:00,0.009,Logger Lake,50.06368333,-123.03253333
-127.035551,55.226772,R30850,2019,R30850,2019/07/01 11:18:22,0.25,35km on 3000 road,55.22676667,-127.03553333
-121.393295,49.375872,V11762,2019,V11762,2019/09/07 22:00:00,0.009,Othello Road,49.3758659,-121.39328
-119.013448,50.282273,K41558,2019,K41558,2019/08/29 17:00:00,0.25,Gallon Creek,50.28226667,-119.01343333
-120.684832,49.891956,K61700,2019,K61700,2019/09/03 17:13:45,0.009,Dodds Lake,49.89195,-120.68481667
-116.803265,51.135306,N21336,2019,N21336,2019/08/10 10:46:50,0.01,K Road,51.1353,-116.80325
-119.375198,49.004956,K51038,2019,K51038,2019/07/22 15:42:00,0.009,End of Black Tail Rd on Anarchist Mt,49.00495,-119.37518333
-121.514017,55.762039,G70035,2019,G70035,2019/04/08 18:50:59,0.2,Jackfish Rd,55.76203333,-121.514
-128.501735,54.408472,R51805,2019,R51805,2019/10/07 10:30:00,0.5,N of Furlong Creek,54.40846667,-128.50171667
-114.894947,49.962407,N11828,2019,N11828,2019/10/29 17:00:22,0.2,Round Prairie,49.9624,-114.89493333
-120.319149,50.311473,K61747,2019,K61747,2019/09/07 15:50:00,0.009,Peter Hope,50.31146667,-120.31913333
-121.406449,49.699423,V10978,2019,V10978,2019/07/18 01:00:00,0.3,Alexandra Park Bridge,49.6994167,-121.4064333
-118.253598,51.236623,N40580,2019,N40580,2019/06/14 16:30:15,0.1,LaForme Creek,51.23661667,-118.25358333
-119.596015,49.336923,K51676,2019,K51676,2019/09/04 05:50:00,0.17,Mount Hawthorne,49.33691667,-119.596
-121.489853,59.858839,G90982,2019,G90982,2019/07/17 14:10:12,4.1,Wildboy Creek,59.8588333,-121.4898333
-124.119601,54.376622,G50165,2019,G50165,2019/05/03 15:00:11,0.6,Fort St James,54.37661667,-124.11958333
-118.125432,50.90339,N40062,2019,N40062,2019/04/16 16:00:00,25,Greenslide R meet Airport Way,50.90338333,-118.12541667
-122.001564,49.47114,V10265,2019,V10265,2019/05/12 17:46:47,0.1,North End Chehalis Lake,49.4711342,-122.0015488
-117.694048,50.211373,N51556,2019,N51556,2019/08/10 14:52:16,0.08,Box Lake,50.21136667,-117.69403333
-121.342766,50.628489,K21435,2019,K21435,2019/08/17 16:20:14,5.8,North of Spences Bridge,50.62848333,-121.34275
-122.465836,59.342373,G90640,2019,G90640,2019/06/16 17:51:08,13.5,North 1km of Etsho Creek,59.34236667,-122.46581667
-124.655083,51.897922,C50082,2019,C50082,2019/04/20 11:07:56,0.35,W of Tatla Lake, N of Hwy 20,51.8979167
-125.939283,50.359655,V80210,2019,V80210,2019/05/10 08:00:00,21,Frenchman Road,50.35965,-125.93926667
-120.607865,49.437589,K61662,2019,K61662,2019/09/03 15:59:42,0.009,Black Mines Rd,49.43758333,-120.60785
-118.213915,51.143973,N40545,2019,N40545,2019/06/13 15:00:14,0.1,Martha Creek,51.14396667,-118.2139
-125.365296,49.753004,V81712,2019,V81712,2019/09/03 12:02:46,0.009,Piggot Creek,49.7529984,-125.3652802
-116.806898,49.372773,N70407,2019,N70407,2019/05/29 20:00:00,0.01,Midge Creek,49.37276667,-116.80688333
-130.784779,56.70054,R90915,2019,R90915,2019/07/09 00:00:00,0.009,McLymount Creek 2,56.7005348,-130.7847595
-115.482564,49.47389,N10319,2019,N10319,2019/05/20 15:09:29,0.1,Fenwick Rd,49.47388333,-115.48255
-126.623635,54.946022,R20839,2019,R20839,2019/07/01 21:00:00,0.009,Smithers Landing,54.94601667,-126.62361667
-117.982431,50.229306,N50476,2019,N50476,2019/05/30 17:20:29,0.3,2km E of Cariboo Lake,50.2293,-117.98241667
-115.809448,50.03444,N21839,2019,N21839,2019/11/25 12:00:00,0.04,Skookumchuck,50.03443333,-115.80943333
