X,Y,Name,CURRENT_SIZE,FIRE_NUMBER,FIRE_YEAR,Field_1,GEOGRAPHIC_DESCRIPTION,IGNITION_DATE,LATITUDE,LONGITUDE
-116.151046059101,50.9466388019955,N41705,0.009,N41705,2018,N41705,Beaverfoot,2018/07/31,50.9466,-116.151
-115.946181323198,50.9745398319337,N41711,0.009,N41711,2018,N41711,Vermilion Crossing,2018/07/31,50.9745,-115.9462
-116.292251002816,51.0186068912573,N41305,0.5,N41305,2018,N41305,Beaverfoot,2018/07/18,51.0186,-116.2922
-116.232398400174,51.0276249026707,N42576,0.009,N42576,2018,N42576,Beaverfoot,2018/07/31,51.0276,-116.2324
-116.320899418038,51.053972989256,N42005,0.009,N42005,2018,N42005,Wolverine FSR,2018/08/02,51.054,-116.3209
-116.387916032907,51.0322215840971,N42004,0.009,N42004,2018,N42004,Marion FSR,2018/08/01,51.0322,-116.3879
-116.582580085981,51.0890414596416,N21366,0.3,N21366,2018,N21366,Beard Creek 2,2018/07/20,51.089,-116.5826
-116.66881509185,51.0609728524477,N22392,0.07,N22392,2018,N22392,Aspen Road,2018/08/01,51.061,-116.6688
-116.69813486405,50.9497553432862,N21357,0.3,N21357,2018,N21357,Warren Creek,2018/07/18,50.9497,-116.6981
-116.656180761997,50.975256647855,N21365,0.01,N21365,2018,N21365,Spillimacheen River 2,2018/07/19,50.9753,-116.6562
-116.580598110158,51.1821397665908,N41410,0.009,N41410,2018,N41410,Wapta Falls,2018/07/22,51.1821,-116.5806
-116.58054810825,51.1820897657001,N41484,0.009,N41484,2018,N41484,Wapta Falls,2018/07/26,51.1821,-116.5805
-116.69591468809,51.0275561448128,N21350,90,N21350,2018,N21350,Hobo Creek-Modified Reponse,2018/07/19,51.0275,-116.6959
-116.622298687104,51.0904070533758,N21385,0.01,N21385,2018,N21385,McMurdle Bench,2018/07/19,51.0904,-116.6223
-116.604430596062,51.1085230591516,N21358,44,N21358,2018,N21358,Hog Ranch - Modified Response,2018/07/19,51.1085,-116.6044
-116.689948157048,51.2482397553193,N42995,0.009,N42995,2018,N42995,Kicking Horse River, the Junction,2018/09/02,51.2482
-116.670414848399,51.2390397597691,N41396,0.009,N41396,2018,N41396,Kicking Horse River,2018/07/21,51.239,-116.6704
-116.97534906965,51.4552561333892,N41384,0.003,N41384,2018,N41384,Blaeberry Road,2018/07/20,51.4552,-116.9753
-116.972981675436,51.4753564341656,N40961,0.009,N40961,2018,N40961,Blayberry River,2018/06/30,51.4754,-116.973
-116.957181690323,51.5156397399311,N41153,0.009,N41153,2018,N41153,Thompson Falls,2018/07/13,51.5156,-116.9572
-116.939994514979,51.6451899555231,N42821,5,N42821,2018,N42821,Waitabit Creek - Monitor Only,2018/08/11,51.6452,-116.94
-116.749848271206,51.599873170248,N41224,0.009,N41224,2018,N41224,Blaeberry River,2018/07/16,51.5999,-116.7498
-116.786735186515,51.6419894665633,N41341,0.8,N41341,2018,N41341,Mummery Glacier - Modified Response,2018/07/19,51.642,-116.7867
-116.935531222644,51.3286730364584,N42604,0.002,N42604,2018,N42604,Hospital Creek,2018/08/11,51.3287,-116.9355
-116.916747631825,51.3400218351822,N41287,0.02,N41287,2018,N41287,Glenogle Creek,2018/07/18,51.34,-116.9167
-116.892394619234,51.3493716413108,N41326,0.1,N41326,2018,N41326,South Hospital Creek,2018/07/18,51.3494,-116.8924
-116.920231651011,51.4039564404447,N41592,0,N41592,2018,N41592,Sealion Mountain,2018/07/29,51.404,-116.9202
-116.892414959606,51.4557064508831,N42384,221,N42384,2018,N42384,Redburn Creek - Monitor,2018/08/09,51.4557,-116.8924
-116.90653190807,51.3082072390808,N41270,0.4,N41270,2018,N41270,Frenchman's Ridge,2018/07/17,51.3082,-116.9065
-116.884315112983,51.3081233386915,N42470,0.03,N42470,2018,N42470,Navi Creek,2018/08/11,51.3081,-116.8843
-116.847167598627,51.3032061391642,N42605,40,N42605,2018,N42605,Hunter Creek - Monitor,2018/08/11,51.3032,-116.8472
-116.981748229476,51.3265731266327,N40074,0.009,N40074,2018,N40074,S of Altholf Rd,2018/04/28,51.3266,-116.9817
-116.897964903059,51.2819231364335,N41531,0.009,N41531,2018,N41531,Golden,2018/07/28,51.2819,-116.898
-116.733344565746,51.2720248536154,N42597,0.02,N42597,2018,N42597,Glenogle (south of ),2018/08/12,51.272,-116.7333
-116.74108076794,51.2802912568117,N42490,201,N42490,2018,N42490,Glenogel and Porcupine - Modified Response,2018/08/11,51.2803,-116.7411
-116.860298177324,51.2372397362601,N41338,0,N41338,2018,N41338,Kapristro Mountain,2018/07/19,51.2372,-116.8603
-117.025031605761,51.2225749214343,N42583,0.009,N42583,2018,N42583,Canyon Creek,2018/08/11,51.2226,-117.025
-117.031048223112,51.2505897228024,N40490,0,N40490,2018,N40490,Mount Seven,2018/06/05,51.2506,-117.031
-116.839614866799,51.1762064415661,N41805,0,N41805,2018,N41805,Twin Creek,2018/08/01,51.1762,-116.8396
-116.857230666,51.1591899325644,N41807,0.15,N41807,2018,N41807,12 Mile Mainline,2018/07/31,51.1592,-116.8572
-116.959548497551,51.2017237264367,N41700,0.009,N41700,2018,N41700,Canyon Creek,2018/07/31,51.2017,-116.9595
-116.97699699925,51.2065913199845,N42518,0.009,N42518,2018,N42518,Canyon Creek,2018/08/11,51.2066,-116.977
-116.744666512023,51.067190839964,N21992,0.02,N21992,2018,N21992,Hobo Creek 2,2018/08/01,51.0672,-116.7447
-116.767661522569,51.0807215441859,N22880,2,N22880,2018,N22880,Parsons River Crossing,2018/08/11,51.0807,-116.7676
-116.777549198318,51.0146395334048,N21361,0.1,N21361,2018,N21361,Spillimacheen River,2018/07/19,51.0146,-116.7775
-117.027312595807,50.4910226724265,N73005,0.15,N73005,2018,N73005,Lake Creek,2018/07/26,50.491,-117.0273
-117.267731537527,50.8114730665808,N20966,0.009,N20966,2018,N20966,Cartwright Lake,2018/06/30,50.8115,-117.2677
-117.267714838122,50.8114730693813,N20965,0.009,N20965,2018,N20965,Cartwright Lake,2018/06/30,50.8115,-117.2677
-117.167914815919,50.8061243815352,N72105,0.1,N72105,2018,N72105,Duncan River,2018/08/02,50.8061,-117.1679
-117.172667929846,50.8252397744708,N72675,91,N72675,2018,N72675,East of Duncan River - Modified Response,2018/08/11,50.8252,-117.1727
-117.222663470241,50.9399248806976,N71872,0.009,N71872,2018,N71872,Evening Mt,2018/07/31,50.9399,-117.2226
-117.201430806707,50.7636743745612,N72671,172,N72671,2018,N72671,Stevens Creek - Modified Response,2018/08/12,50.7637,-117.2014
-117.362698150066,50.7832396574578,N20964,0.009,N20964,2018,N20964,Twin Lake,2018/06/30,50.7832,-117.3627
-117.555816195407,50.7904878283126,N52191,50,N52191,2018,N52191,Pool Creek - Modified Response/Monitor,2018/07/31,50.7905,-117.5558
-117.584548476599,50.7115388273029,N52552,0.009,N52552,2018,N52552,Mohawk Cr,2018/08/11,50.7115,-117.5845
-117.480399634674,50.6639734287703,N51279,0.1,N51279,2018,N51279,Ferguson FSR,2018/07/17,50.664,-117.4804
-117.543998144266,50.6384730265728,N51217,0.009,N51217,2018,N51217,Trout Lake,2018/07/16,50.6385,-117.544
-117.314467872524,50.5297571482449,N71463,0.9,N71463,2018,N71463,American Creek,2018/07/17,50.5298,-117.3145
-117.825248254589,50.4759392791278,N51880,234,N51880,2018,N51880,Halfway River,2018/08/01,50.4759,-117.8252
-118.01209980047,50.5047059603057,N41864,0.05,N41864,2018,N41864,Pingston Cr.,2018/07/31,50.5047,-118.0121
-117.656951506945,50.7956567229636,N51446,227,N51446,2018,N51446,Incomappleux River - Monitor,2018/07/17,50.7957,-117.6569
-117.660865402299,50.7639566174374,N52790,0.9,N52790,2018,N52790,Johnson Creek,2018/08/12,50.764,-117.6609
-117.666846808617,50.8066888221322,N52667,0,N52667,2018,N52667,Bannock #2,2018/08/12,50.8067,-117.6668
-117.661681714362,50.811155822413,N52609,0,N52609,2018,N52609,Bannock Creek,2018/08/12,50.8111,-117.6617
-117.835929587274,50.9214731056448,N42021,0.4,N42021,2018,N42021,Pully Creek,2018/07/31,50.9215,-117.8359
-117.814849475703,50.9095064113999,N42401,9,N42401,2018,N42401,West of Mt. Darling - Monitor,2018/07/31,50.9095,-117.8148
-117.97399868097,50.8228402819436,N41939,0.09,N41939,2018,N41939,McCrae Main,2018/07/31,50.8228,-117.974
-117.977164873365,50.7943558817166,N42931,0.15,N42931,2018,N42931,Tank Creek,2018/08/12,50.7943,-117.9771
-117.944648351919,50.763990881368,N41598,0.2,N41598,2018,N41598,S of Tank Creek,2018/07/28,50.764,-117.9446
-117.826484383599,50.9445558122416,N41944,195,N41944,2018,N41944,Akolkolex River - modified response,2018/08/01,50.9445,-117.8265
-117.989547386925,50.8487229884342,N41909,34,N41909,2018,N41909,Akolkolex - Monitor,2018/07/31,50.8487,-117.9895
-117.957496282426,50.8428063839777,N41952,60,N41952,2018,N41952,McCrae Trail - Modified Response,2018/07/31,50.8428,-117.9575
-117.86996428278,50.8989396977398,N41955,32,N41955,2018,N41955,N of Holyk Cr #3 - Monitor Only,2018/08/01,50.8989,-117.8699
-117.872031880539,50.8833070009639,N41938,3,N41938,2018,N41938,N of Holyk Cr - Monitor,2018/08/01,50.8833,-117.872
-117.867347372879,50.8895059051316,N41954,0.9,N41954,2018,N41954,N of Holyk Cr #2 - Monitor Only,2018/07/31,50.8895,-117.8673
-117.626678080424,50.695189116439,N51831,0.1,N51831,2018,N51831,Hill Creek,2018/08/01,50.6952,-117.6267
-117.683951889434,50.7177072123659,N52190,0.01,N52190,2018,N52190,Above Armstrong Lake,2018/07/31,50.7177,-117.6839
-117.660514373691,50.6782556128716,N52012,0.1,N52012,2018,N52012,Staubert Lake #2,2018/08/01,50.6782,-117.6605
-117.657882269118,50.6607729129822,N51969,114,N51969,2018,N51969,Staubert Lake #1-Monitor,2018/08/01,50.6608,-117.6579
-117.877067188877,50.5900902785385,N52173,0.03,N52173,2018,N52173,Coffee Hill,2018/07/31,50.5901,-117.8771
-117.922531612106,50.6308395785995,N50991,0.009,N50991,2018,N50991,Bannock Rec Site,2018/07/01,50.6308,-117.9225
-117.922514912342,50.630839583728,N50989,0.009,N50989,2018,N50989,Bannock Rec Site,2018/07/01,50.6308,-117.9225
-117.922514917039,50.6308562847108,N50990,0.009,N50990,2018,N50990,Bannock Rec Site,2018/07/01,50.6309,-117.9225
-118.041915522003,50.5640397634524,N41851,1.1,N41851,2018,N41851,Odin Creek,2018/07/01,50.564,-118.0419
-118.041831622213,50.565756260838,N41860,0.3,N41860,2018,N41860,West of Pingston Crk,2018/08/01,50.5658,-118.0418
-117.987846005002,50.5660080695224,N42972,0.25,N42972,2018,N42972,Eagle Bay,2018/08/11,50.566,-117.9878
-118.008964110183,50.5682892692703,N41850,31,N41850,2018,N41850,East of Fostel FSR,2018/07/31,50.5683,-118.0089
-118.006764916427,50.5685895679439,N41859,0.1,N41859,2018,N41859,East of Fostel FSR,2018/08/01,50.5686,-118.0068
-118.017264949863,50.6838059696012,N41863,0.01,N41863,2018,N41863,Mount Hall,2018/07/17,50.6838,-118.0173
-118.067428236032,50.6197228611788,N41842,0.03,N41842,2018,N41842,Notrth Side of Mt Thor,2018/07/17,50.6197,-118.0674
-117.91501583811,50.7436394910539,N41836,44,N41836,2018,N41836,Dupont Creek - Monitor Only,2018/07/31,50.7436,-117.915
-117.303764135448,51.7948062168474,N41406,0.01,N41406,2018,N41406,Corsair Mountain,2018/07/18,51.7948,-117.3037
-117.406698397148,51.612806391479,N40987,0.009,N40987,2018,N40987,Hope Creek,2018/07/01,51.6128,-117.4067
-117.384582412322,51.9964739200507,N41527,89,N41527,2018,N41527,Mount Bryce - Monitor,2018/07/20,51.9965,-117.3846
-117.546198461505,51.7003230864183,N41448,0.009,N41448,2018,N41448,Esplanada Bay,2018/07/24,51.7003,-117.5462
-117.591031858232,51.6812230753489,N41504,0.01,N41504,2018,N41504,Branch 25, Columbia West FSR,2018/07/27,51.6812
-117.570747310267,51.8614412865781,N41322,2.4,N41322,2018,N41322,Chatter Creek East Modified Response,2018/07/18,51.8614,-117.5707
-117.518630883943,51.7830568901839,N42593,272,N42593,2018,N42593,Bush Arm,2018/08/11,51.7831,-117.5186
-117.0420149752,51.40552312433,N40158,0.009,N40158,2018,N40158,13 KM Outside of Golden,2018/05/11,51.4055,-117.042
-117.219214989957,51.0055910851156,N71871,0.009,N71871,2018,N71871,Bennison Creek,2018/07/31,51.0056,-117.2192
-117.12681539995,51.0976740023554,N22582,0.009,N22582,2018,N22582,McMurdo Creek,2018/08/11,51.0977,-117.1268
-117.099715849806,51.3234393181608,N42465,0.1,N42465,2018,N42465,Mt. Hughes,2018/08/11,51.3234,-117.0997
-117.081565464917,51.3610560194499,N42463,0.01,N42463,2018,N42463,N of Deserted Lake,2018/08/11,51.361,-117.0816
-117.037131944786,51.3299548266918,N42453,0.01,N42453,2018,N42453,Cabin Creek,2018/08/11,51.3299,-117.0371
-117.183981725153,51.5075064129771,N41392,0.009,N41392,2018,N41392,Waitabit Campsite,2018/07/21,51.5075,-117.184
-117.282027844817,51.1858736884838,N22297,0.009,N22297,2018,N22297,Bald Mountain,2018/07/31,51.1859,-117.282
-117.255080847257,51.1689058861127,N22883,767,N22883,2018,N22883,Baird Lake,2018/08/22,51.1689,-117.2551
-117.455512775109,51.5006395785733,N42478,0.009,N42478,2018,N42478,South of Beaver Canyon,2018/08/11,51.5006,-117.4555
-117.451781993555,51.5425058885217,N42638,0.009,N42638,2018,N42638,N/W Beaver Bay,2018/08/11,51.5425,-117.4518
-117.473348400959,51.5750396859949,N42227,0.009,N42227,2018,N42227,12km  Columbia West FSR,2018/08/05,51.575,-117.4733
-117.691015041723,51.2080063401514,N41147,0.009,N41147,2018,N41147,Illecillewaet River,2018/07/13,51.208,-117.691
-117.799079645366,51.1534563280991,N42567,0.02,N42567,2018,N42567,South of Skunk Cabbage Picnic Site,2018/08/11,51.1535,-117.7991
-117.879031736438,51.105806309075,N40370,0,N40370,2018,N40370,30km East of Revelstoke,2018/05/24,51.1058,-117.879
-117.836731752317,51.1493730150715,N42776,0,N42776,2018,N42776,Revelstoke,2018/08/19,51.1494,-117.8367
-117.797134167734,51.2645402283301,N42787,22,N42787,2018,N42787,Tangiers River - Monitor Only,2018/08/11,51.2645,-117.7971
-118.044998046414,51.3629900017933,N41973,23,N41973,2018,N41973,Downie Creek SE- Modified Response,2018/07/31,51.363,-118.045
-118.174033944876,51.2770714855214,N41822,0.1,N41822,2018,N41822,Carns Creek,2018/07/31,51.2771,-118.174
-118.191596869292,51.3185067850071,N42079,177,N42079,2018,N42079,Roseberry Mt West Aspect - Monitor Only,2018/08/01,51.3185,-118.1916
-118.33236678362,51.2699723698178,N41052,0.009,N41052,2018,N41052,Frisby Creek,2018/07/06,51.27,-118.3324
-118.317901487741,51.2879395729729,N42042,0.5,N42042,2018,N42042,Frisby Creek,2018/08/01,51.2879,-118.3179
-118.263297863784,51.2477211766562,N42636,0.01,N42636,2018,N42636,North of Laforme Creek,2018/08/11,51.2477,-118.2633
-118.228848445812,51.2493062780019,N41466,0.009,N41466,2018,N41466,LaForm North,2018/07/26,51.2493,-118.2288
-118.228848454359,51.2494729793256,N41480,0.009,N41480,2018,N41480,18 Mile,2018/07/26,51.2495,-118.2288
-118.233348446715,51.2500062774015,N40477,0.009,N40477,2018,N40477,LaForme Creek,2018/06/03,51.25,-118.2333
-118.228698563351,51.2995400849939,N42611,0.02,N42611,2018,N42611,3.7 k up the Carnes Creek,2018/08/11,51.2995,-118.2287
-118.245261940998,51.2170052704669,N41818,0.3,N41818,2018,N41818,Frisbee Ridge Lower,2018/07/31,51.217,-118.2452
-118.220215140328,51.237339582449,N41144,0.009,N41144,2018,N41144,LaForm North,2018/07/13,51.2373,-118.2202
-118.136298944965,51.2916398952163,N41845,42,N41845,2018,N41845,Carnes Creek 2 - Monitor,2018/07/31,51.2916,-118.1363
-118.247665244146,51.2127556777065,N41817,0.5,N41817,2018,N41817,Frisbee Ridge,2018/07/31,51.2127,-118.2477
-118.200752039015,51.2344079791023,N41971,0.15,N41971,2018,N41971,North Laforme,2018/07/31,51.2344,-118.2007
-118.201515043226,51.2345719848807,N41897,0.15,N41897,2018,N41897,North Laform Creek,2018/07/31,51.2346,-118.2015
-118.207351538834,51.236422079355,N41820,0.13,N41820,2018,N41820,N. of Laforme Cr.,2018/07/31,51.2364,-118.2073
-118.197517245681,51.2450394838518,N42076,0.1,N42076,2018,N42076,LaForme Creek,2018/07/31,51.245,-118.1975
-118.177764743416,51.2451233816535,N41823,0.009,N41823,2018,N41823,North of Laforme Cr.,2018/08/03,51.2451,-118.1777
-118.174781638784,51.2553887820151,N41827,3.4,N41827,2018,N41827,N of Laforme Cr.,2018/08/03,51.2554,-118.1748
-118.204246316504,51.1533570778404,N41426,0.009,N41426,2018,N41426,Martha Creek,2018/07/23,51.1534,-118.2042
-118.034315042146,51.0089895894679,N41255,0.009,N41255,2018,N41255,Greely Rd,2018/07/17,51.009,-118.0343
-118.012214438635,51.0043396890154,N41290,0.6,N41290,2018,N41290,N/W Twin Butte Drainage,2018/07/17,51.0043,-118.0122
-118.004415046778,51.0418562927408,N41263,3,N41263,2018,N41263,West Gate Mt. Revelstoke National Park,2018/07/17,51.0419,-118.0044
-117.998298351986,51.0518062979691,N42166,0.1,N42166,2018,N42166,Clachnacudainn Drainage -Parks Canada fire#2018RE5,2018/08/04,51.0518,-117.9983
-118.167716762873,51.009054675719,N40563,0.565,N40563,2018,N40563,Mount Revelstoke,2018/06/19,51.009,-118.1677
-118.167715074377,51.0090562741985,N50521,0,N50521,2018,N50521,Meadow Creek,2018/06/13,51.0091,-118.1677
-118.161798403596,51.1297895831597,N42462,0.01,N42462,2018,N42462,Sale Mountain,2018/08/11,51.1298,-118.1618
-118.170965057821,50.954022972066,N41644,0.009,N41644,2018,N41644,Westerburg Rd. REV,2018/07/30,50.954,-118.171
-118.164365054194,50.9479229725906,N41137,0.009,N41137,2018,N41137,Catherwood Road,2018/07/13,50.9479,-118.1644
-118.090400435847,50.9564728800362,N41810,0.01,N41810,2018,N41810,Montana Bowl,2018/07/31,50.9565,-118.0904
-118.057800027728,50.9537072838397,N41814,0.009,N41814,2018,N41814,Mount Mackenzie Backside,2018/07/07,50.9537,-118.0578
-118.021880821178,50.9597725866642,N42063,0.009,N42063,2018,N42063,Ghost Peak,2018/07/31,50.9598,-118.0219
-117.99974792325,50.9555077903474,N42014,0.2,N42014,2018,N42014,Greeley Creek,2018/07/31,50.9555,-117.9997
-118.205665339187,50.8778061604839,N41999,0.1,N41999,2018,N41999,Mulvehill West-modified response,2018/07/31,50.8778,-118.2057
-118.20483374429,50.8769745585748,N41788,0.3,N41788,2018,N41788,Mount Begbie Shoulder - Modified Response,2018/07/31,50.877,-118.2048
-118.184684449423,50.9241242635094,N41271,0.02,N41271,2018,N41271,Lower Begbie Creek,2018/07/17,50.9241,-118.1847
-118.054717712768,50.8768906747915,N41334,0.12,N41334,2018,N41334,Drimmie Creek,2018/07/17,50.8769,-118.0547
-118.043983213015,50.8707566782754,N42783,168,N42783,2018,N42783,Drimmie Creek - Modified Response,2018/08/11,50.8708,-118.044
-118.201715058467,50.9421229617146,N41654,0.009,N41654,2018,N41654,Mt Begbie,2018/07/30,50.9421,-118.2017
-118.116012312562,50.844671773253,N41882,0.01,N41882,2018,N41882,1Km N of Blanket Creek,2018/07/31,50.8447,-118.116
-118.020164195292,50.8606896769172,N41306,0.1,N41306,2018,N41306,Mt. Cartier to the South,2018/07/17,50.8607,-118.0201
-118.132178971343,50.7028908638283,N41380,0.009,N41380,2018,N41380,Cranberry Mountain,2018/07/17,50.7029,-118.1322
-118.394546164967,50.5140557217781,K42733,7,K42733,2018,K42733,Deer Creek,2018/08/17,50.514,-118.3945
-118.377548270521,50.538839522968,K41987,0.009,K41987,2018,K41987,Spectrum Creek  **Monitor**,2018/08/01,50.5388,-118.3775
-118.510681725191,50.6321395148832,K42136,0.1,K42136,2018,K42136,Hound Creek,2018/08/04,50.6321,-118.5107
-118.50823172732,50.6326895140084,K42150,0,K42150,2018,K42150,**DUPLICATE of K42136,,50.6327,-118.5082
-118.549331738097,50.6485895041146,K41986,0,K41986,2018,K41986,**DUPLICATE OF K41813,,50.6486,-118.5493
-118.550849627751,50.6190896034753,K41443,0.1,K41443,2018,K41443,Whip Creek,2018/07/23,50.6191,-118.5508
-118.594148320534,50.5652228016605,K42022,16,K42022,2018,K42022,Finlyson Lakes,2018/08/02,50.5652,-118.5941
-118.587265024797,50.5897229015134,K42097,40,K42097,2018,K42097,**DUPLICATE OF K42067**,2018/08/03,50.5897,-118.5873
-118.566481729125,50.593439499405,K42067,504,K42067,2018,K42067,Whip Creek,2018/08/03,50.5934,-118.5665
-118.611648328117,50.6001562002539,K42949,0.48,K42949,2018,K42949,Tsuius Creek,2018/08/28,50.6002,-118.6116
-118.598815041967,50.6212394998046,K41813,1370.4,K41813,2018,K41813,Mabel Creek,2018/07/31,50.6212,-118.5988
-118.577098350148,50.6519395054301,K41985,0,K41985,2018,K41985,**DUPLICATE OF K41813,,50.6519,-118.5771
-118.690181635827,50.5562227887154,K42727,0.67,K42727,2018,K42727,Simard Creek,2018/08/17,50.5562,-118.6902
-118.07579800293,51.842672923463,N42018,10,N42018,2018,N42018,West of Windy Arm - Monitor Only,2018/08/01,51.8427,-118.0758
-118.398284914941,51.6900239810548,N41738,0.009,N41738,2018,N41738,French Creek,2018/07/31,51.69,-118.3983
-118.035682637855,51.6778398271495,N42141,2,N42141,2018,N42141,S of Craw Peak - Monitor Only,2018/08/03,51.6778,-118.0357
-118.360679608474,51.6637406894129,N41958,0.45,N41958,2018,N41958,French Creek,2018/08/01,51.6637,-118.3607
-118.273117083841,51.6569733910265,N41733,0.009,N41733,2018,N41733,West of the Norman Woods,2018/07/31,51.657,-118.2731
-118.41376490433,51.6408410766107,N41889,481,N41889,2018,N41889,Sweeper Bill - Modified Response,2018/08/01,51.6408,-118.4137
-118.186866748379,51.582922498082,N41730,13,N41730,2018,N41730,South of Goldstream - Monitor Only,2018/07/31,51.5829,-118.1869
-118.130317631593,51.5544725077789,N42098,0.03,N42098,2018,N42098,N Goldsstream Rd.- Monitor,2018/07/31,51.5545,-118.1303
-118.072547813746,51.5475221122353,N42159,140,N42159,2018,N42159,Sorcerer Creek - Monitor Only,2018/07/31,51.5475,-118.0725
-118.03879541181,51.5691743139927,N42474,0.009,N42474,2018,N42474,Goldstream River,2018/07/31,51.5692,-118.0388
-118.32678216155,51.5296235799163,N41869,3,N41869,2018,N41869,Boulder Peak - Monitor Only,2018/07/31,51.5296,-118.3268
-118.297714145307,51.4990067874357,N41868,0.009,N41868,2018,N41868,N Aspect of Keystone Peak,2018/07/31,51.499,-118.2977
-118.450015251212,51.4500062583864,N40476,0.009,N40476,2018,N40476,Keystone Creek,2018/06/03,51.45,-118.45
-118.133682361698,52.3066392422496,N41637,0.2,N41637,2018,N41637,Wood River  - Modified Response,2018/07/26,52.3066,-118.1337
-118.127731442019,52.2565561412467,N42446,34,N42446,2018,N42446,Wood River - Monitor,2018/08/01,52.2565,-118.1277
-118.21361551327,52.1228395232034,N41887,63,N41887,2018,N41887,Wood Arm -  Monitor,2018/07/31,52.1228,-118.2136
-118.170982521796,52.1512247303029,N42732,0.1,N42732,2018,N42732,Woodarm 2 miles above the mouth of the River,2018/08/12,52.1512,-118.171
-118.158416792924,52.0587221336191,N42151,0.3,N42151,2018,N42151,Cummins Provincial Park,2018/08/02,52.0587,-118.1584
-117.959396424407,51.9863229468159,N42731,10,N42731,2018,N42731,Kinbasket River,2018/08/12,51.9863,-117.9594
-117.79543298054,51.9573236652075,N42020,0.13,N42020,2018,N42020,Sullivan,2018/08/01,51.9573,-117.7954
-118.134567357385,51.9747224250906,N42641,0.03,N42641,2018,N42641,West of Kinbasket across from Tzar Creek,2018/08/11,51.9747,-118.1346
-118.161964466406,51.998205726056,N42078,7,N42078,2018,N42078,S of Good Grass Crk - Monitor,2018/08/02,51.9982,-118.1619
-118.357315187609,51.9160561995889,N42340,108,N42340,2018,N42340,Louis Lee Drainage - Modified Response,2018/08/08,51.916,-118.3573
-118.248733261168,50.9312386562627,N41272,0.01,N41272,2018,N41272,Mount MacPherson-Modified Response,2018/07/17,50.9312,-118.2487
-118.298848382969,50.9806229557194,N41664,0.5,N41664,2018,N41664,Ross Lang Cedar Mill,2018/07/31,50.9806,-118.2988
-118.425931805953,50.9423062361568,K41623,0,K41623,2018,K41623,Eagle River,2018/07/30,50.9423,-118.4259
-118.398315087542,50.9223729395969,K41895,,K41895,2018,K41895,South Pass Ceek,2018/08/01,50.9224,-118.3983
-118.398865089543,50.9180062410166,K42970,0.6,K42970,2018,K42970,South Creek Pass **Monitor**,2018/08/31,50.918,-118.3989
-118.381614493295,50.9519715436245,K43035,0.009,K43035,2018,K43035,Eagle River,2018/09/07,50.952,-118.3816
-118.366115076469,50.9171562396801,K41899,100,K41899,2018,K41899,Upper Eagle River  **Modified Response**,2018/08/02,50.9172,-118.3661
-118.366531778804,50.914022948047,K42092,0,K42092,2018,K42092,**DUPLICATE OF K41899,,50.914,-118.3665
-118.351848373832,50.9083395449406,K42824,0,K42824,2018,K42824,**DUPLICATE OF K41899**,,50.9083,-118.3518
-118.434165683423,50.8857064356371,K41898,0.009,K41898,2018,K41898,W slope of Mt English,2018/07/31,50.8857,-118.4342
-118.515515132117,50.9937228302947,K42851,0.009,K42851,2018,K42851,East of Crazy Creek,2018/08/20,50.9937,-118.5155
-118.522931844685,51.0264062299496,K42873,0,K42873,2018,K42873,***DUPLICATE OF K42852***,,51.0264,-118.5229
-118.556465116967,50.8978895248217,K42847,6,K42847,2018,K42847,West of Yard Creek,2018/08/22,50.8979,-118.5565
-118.48536510428,50.8963729266101,K41183,0.009,K41183,2018,K41183,Frog Falls Rec Site,2018/07/15,50.8964,-118.4854
-118.464431797423,50.8940062297533,K41902,0,K41902,2018,K41902,*** DUPLICATE of K41874,,50.894,-118.4644
-118.463248396862,50.8927395320741,K41874,0.009,K41874,2018,K41874,Wap creek,2018/08/01,50.8927,-118.4632
-118.453031684636,50.8958728307824,K42243,0.009,K42243,2018,K42243,Victor FSR,2018/08/06,50.8959,-118.453
-118.438231699964,50.9265062389075,K41801,,K41801,2018,K41801,Three Valley Gap,2018/07/31,50.9265,-118.4382
-118.522081736621,51.0269062349331,K42852,0.009,K42852,2018,K42852,Crazy Creek,2018/08/22,51.0269,-118.5221
-118.457465934715,51.0243058379174,K43050,0.2,K43050,2018,K43050,Crazy Creek,2018/09/11,51.0243,-118.4575
-118.592798418946,50.9081895213821,K42488,0.009,K42488,2018,K42488,North Wap,2018/08/11,50.9082,-118.5928
-118.583465121292,50.9374562196661,K42749,0.009,K42749,2018,K42749,Mount Griffin 3,2018/08/17,50.9375,-118.5835
-118.552765129721,50.9507728210154,K42438,0.009,K42438,2018,K42438,Mount Griffin 1,2018/08/11,50.9508,-118.5528
-118.558082434156,50.9551377239672,K42495,0.009,K42495,2018,K42495,Mount Griffin 2,2018/08/10,50.9551,-118.5581
-118.675548466124,51.0203062092443,K40796,0,K40796,2018,K40796,Perry River,2018/06/21,51.0203,-118.6755
-118.38441501379,50.6837562299188,K42143,43.5,K42143,2018,K42143,E of Tsuius Mountain  **Modified Response**,2018/08/04,50.6838,-118.3844
-118.376798343971,50.7896895382031,K42148,14.1,K42148,2018,K42148,NW Green Bush Lake,2018/08/04,50.7897,-118.3768
-118.411628466757,50.8504891311934,K41301,0.009,K41301,2018,K41301,Griffin Ridge East,2018/07/17,50.8505,-118.4116
