Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
1,EC,1048974,563,WOODFIBRE,966,BC,-123.883333,49.583333,4.0,1960-04-16,2006-02-28,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1048975,564,WOODFIBRE HENRIETTA LK,967,BC,-123.316667,49.683333,869.0,1978-08-01,1980-05-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1101160,591,BURNABY SUNCREST,994,BC,-123.016667,49.216667,55.0,1955-07-01,1957-06-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount
1,EC,1101166,592,BURNABY VANCOUVER HTS,995,BC,-123.016667,49.3,82.0,1959-12-17,1966-09-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount
1,EC,1103636,612,HUNTINGDON VYE ROAD,1015,BC,-122.2,49.033333,25.0,1971-12-13,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)
1,EC,1108449,617,VANCOUVER KERRISDALE,1020,BC,-123.133333,49.233333,88.0,1970-11-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount
1,EC,1108450,618,VANCOUVER KINGCREST,1021,BC,-123.083333,49.25,66.0,1955-07-15,1961-07-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount
1,EC,1068201,628,TOBA INLET,1031,BC,-124.266667,50.516667,27.0,1974-09-13,1976-07-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,110S001,630,SURREY FLEETWOOD,1033,BC,-122.783333,49.15,67.0,1996-09-01,2001-10-31,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)
1,EC,1114621,631,LILLOOET CEDAR FALLS,1034,BC,-121.866667,50.6,555.0,1962-05-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)
1,EC,1080283,680,ALEXIS CREEK,1083,BC,-123.616667,52.1,853.0,1954-07-04,1956-07-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1080284,681,ALEXIS CREEK,1084,BC,-123.283333,52.083333,800.0,1973-08-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1080289,682,ALEXIS CREEK TAUTRI CRK,1085,BC,-123.183333,52.55,1219.0,1961-02-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1080870,687,BIG CREEK,1090,BC,-123.066667,51.666667,1175.0,1893-01-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,10808G0,688,BIG CREEK (AUT),1091,BC,-123.1,51.266667,1670.0,1995-05-24,2001-12-28,Daily,Precipitation Amount|Precipitation Climatology|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1080930,689,BRALORNE,1092,BC,-122.816667,50.783333,1015.0,1924-08-01,1963-06-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1080QQ0,690,BLACKDOME MOUNTAIN,1093,BC,-122.5,51.316667,1898.0,1986-08-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1082654,693,ELKINS CREEK RANCH,1096,BC,-123.783333,51.5,1225.0,1974-01-24,1974-04-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1083157,694,GILLIES CROSSING,1097,BC,-123.6,53.233333,838.0,1974-04-24,2000-10-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1084349,698,KLEENA KLEENE,1101,BC,-124.9,52.05,823.0,1915-05-01,1920-03-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1084350,699,KLEENA KLEENE,1102,BC,-124.933333,51.983333,899.0,1942-07-01,1968-05-15,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
1,EC,1084351,700,KLEENA KLEENE 2,1103,BC,-124.983333,51.983333,914.0,1980-10-21,2006-11-30,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1084490,701,LAJOIE DAM,1104,BC,-122.866667,50.833333,686.0,1963-07-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1084731,702,LUNCH LAKE,1105,BC,-124.4665,51.82444,1017.0,1980-10-18,2009-12-31,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1085064,703,MEAGER CREEK,1106,BC,-123.4,50.633333,430.0,1981-08-01,1982-08-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
1,EC,1085208,704,MOSLEY CREEK SAND CREEK,1107,BC,-125.0,51.6,760.0,1980-10-18,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1085414,707,NAZKO,1110,BC,-123.616667,52.916667,899.0,1974-04-24,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1085415,708,NECHAKO RIVER (AUT),1111,BC,-124.833333,53.683333,715.0,1995-05-24,2002-01-15,Daily,Precipitation Amount|Precipitation Climatology|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1085450,709,NEMAIA VALLEY CHILKO LK,1112,BC,-124.066667,51.416667,1216.0,1974-09-26,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1086082,715,PEMBERTON AIRPORT CS,1118,BC,-122.7378,50.3025,204.31,1984-04-01,2018-06-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1086083,716,PEMBERTON BCFS,1119,BC,-122.816667,50.316667,218.0,1969-06-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1086090,717,PEMBERTON MEADOWS,1120,BC,-122.933333,50.45,223.0,1912-08-01,1967-01-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1086093,718,PEMBERTON MEADOWS 4NW,1121,BC,-122.933333,50.466667,244.0,1975-04-01,1976-04-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1086098,719,PEMBERTON WOLVERINE CR,1122,BC,-122.983333,50.5,271.0,1983-08-01,1984-08-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
1,EC,1086550,720,PUNTCHESAKUT LAKE,1123,BC,-122.9553,52.99167,915.0,1973-11-22,2008-03-31,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1086555,721,PUNTZI MOUNTAIN,1124,BC,-124.2,52.166667,1372.0,1959-09-08,1961-11-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
1,EC,1086556,722,PUNTZI MOUNTAIN,1125,BC,-124.083333,52.116667,910.0,1968-05-16,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1086558,723,PUNTZI MOUNTAIN (AUT),1126,BC,-124.1356,52.11444,909.8,1993-03-25,2017-12-31,Daily,Precipitation Amount|Precipitation Climatology|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1086633,724,QUESNEL BAR HL RANCH,1127,BC,-123.083333,52.833333,945.0,1961-12-01,1963-02-28,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1086695,725,REDSTONE STUART RANCH,1128,BC,-123.7,52.15,842.0,1980-10-16,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1087998,729,TASEKO RIVER VICK CREEK,1132,BC,-123.683333,51.6,1240.0,1980-10-01,1981-05-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
1,EC,1088007,730,TATELKUZ LAKE,1133,BC,-124.733333,53.3,914.0,1970-11-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1088009,731,TATLA LAKE BCFS,1134,BC,-124.6,51.9,945.0,1973-06-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1088010,732,TATLAYOKO LAKE,1135,BC,-124.4,51.666667,870.0,1928-06-01,2005-04-30,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1088015,733,TATLAYOKO LAKE RCS,1136,BC,-124.4031,51.67456,875.0,2000-08-10,2017-12-31,Daily,Precipitation Amount|Precipitation Climatology|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1088293,734,TSUNIAH LAKE LODGE,1137,BC,-124.166667,51.533333,1222.0,1975-07-01,1976-08-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1090300,737,ALEZA LAKE,1140,BC,-122.066667,54.116667,625.0,1952-02-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1090586,738,BALDY HUGHES,1141,BC,-122.95,53.616667,1128.0,1980-08-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1090660,739,BARKERVILLE,1142,BC,-121.5147,53.06917,1283.0,1888-02-01,2022-02-27,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1090904,740,BOSS MOUNTAIN,1143,BC,-120.883333,52.1,1532.0,1967-01-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1090R0R,741,BOWRON LAKE,1144,BC,-121.45,53.283333,945.0,1974-04-25,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1091235,745,CAMILLE LAKE,1148,BC,-121.966667,52.416667,857.0,1980-09-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1091305,746,CANIM LAKE,1149,BC,-120.783333,51.9,945.0,1959-03-01,1959-10-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1092120,747,CRESCENT SPUR,1150,BC,-120.7,53.6,686.0,1994-08-01,2015-06-30,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1092489,748,DOG CREEK,1151,BC,-122.25,51.583333,655.0,1973-09-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1092490,749,DOG CREEK A,1152,BC,-122.25,51.633333,1027.0,1944-08-01,1960-11-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
1,EC,1092519,750,DOME CREEK,1153,BC,-121.166667,53.75,671.0,1917-12-01,1951-10-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1092520,751,DOME CREEK,1154,BC,-120.983333,53.733333,648.0,1970-06-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1092578,752,DUNSTER,1155,BC,-119.85,53.133333,725.0,1974-05-05,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1092685,755,ENGEN,1158,BC,-124.216667,54.033333,706.0,1957-06-01,1970-08-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1092905,756,FORT FRASER 13S,1159,BC,-124.583333,53.883333,701.0,1970-05-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1092970,757,FORT ST JAMES,1160,BC,-124.3297,54.42528,685.8,1895-01-01,2019-05-08,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1092972,758,FORT ST JAMES A,1161,BC,-124.25,54.416667,716.0,1979-05-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1093474,759,HIXON,1162,BC,-122.6994,53.53167,541.0,1970-06-01,2015-06-30,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1093475,760,HIXON BCFS,1163,BC,-122.583333,53.416667,587.0,1973-07-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1093599,761,HORSEFLY BCFS,1164,BC,-121.416667,52.333333,785.0,1970-05-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1093600,762,HORSEFLY LAKE GRUHS LAKE,1165,BC,-121.3642,52.3625,777.0,1950-12-01,2016-06-07,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1093730,763,JESMOND,1166,BC,-121.966667,51.266667,1158.0,1974-05-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1093777,764,KALDER LAKE,1167,BC,-124.25,54.966667,969.0,1973-07-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1093920,765,KEITHLEY CREEK,1168,BC,-121.4,52.75,808.0,1962-01-15,1962-05-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1094125,766,KERSLEY,1169,BC,-122.366667,52.816667,671.0,1962-09-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094127,767,KERSLEY 2,1170,BC,-122.4129,52.81442,570.0,1985-07-01,2010-08-31,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094455,768,LAC LA HACHE,1171,BC,-121.466667,51.816667,819.0,1962-05-10,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094456,769,LAC LA HACHE DINGWALL CR,1172,BC,-121.733333,51.883333,906.0,1989-05-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094457,770,LAC LA HACHE 11SW,1173,BC,-121.55,51.716667,990.0,1987-06-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094616,772,LIKELY,1175,BC,-121.533333,52.6,724.0,1974-09-24,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094719,773,LORSTA WILLIAMS LAKE,1176,BC,-122.35,51.966667,927.0,1977-07-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094948,774,MCBRIDE ELDER CREEK,1177,BC,-120.3527,53.42339,733.0,1985-09-01,2007-02-28,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094950,775,MCBRIDE 4SE,1178,BC,-120.15,53.266667,722.0,1922-05-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094955,776,MCBRIDE NORTH,1179,BC,-120.25,53.366667,771.0,1973-06-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1094962,777,MCBRIDE S & W RANCH,1180,BC,-120.133333,53.266667,716.0,1980-08-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1095000,778,MCGREGOR,1181,BC,-121.833333,54.083333,610.0,1965-12-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1095015,779,MCLEESE LAKE FRASERVIEW,1182,BC,-122.3736,52.37974,563.9,1980-08-01,2016-05-30,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1095018,780,MCLEESE LAKE GRANITE MT,1183,BC,-122.2867,52.53028,1123.2,1972-03-01,2022-03-04,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1095195,781,MOFFAT CREEK,1184,BC,-121.483333,52.233333,945.0,1975-07-01,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,10952B9,782,MOUNT ROBSON RANCH,1185,BC,-119.233333,53.016667,869.0,1975-05-05,2001-01-01,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1095410,783,NAVER CREEK,1186,BC,-122.483333,53.283333,668.0,1955-05-01,1957-10-28,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1095412,784,NAVER CREEK AHBAU,1187,BC,-122.333333,53.25,896.0,1959-11-10,1961-04-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1095617,785,NORCO COAL,1188,BC,-121.916667,53.816667,742.0,1977-10-01,1978-04-30,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1095676,786,OCHILTREE MIOCENE,1189,BC,-121.716667,52.266667,1027.0,1963-01-01,2003-09-30,Daily,Precipitation Amount|Precipitation Climatology|Rainfall Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)
1,EC,1095790,787,100 MILE HOUSE,1190,BC,-121.266667,51.65,930.0,1957-06-01,1959-08-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
1,EC,1095796,788,108 MILE HOUSE,1191,BC,-121.333333,51.75,957.0,1970-05-01,1973-07-31,Daily,Precipitation Amount|Rainfall Amount|Snowfall Amount|Temperature (Max.)|Temperature (Min.)
