X,Y,Name,WILDFIRE_YEAR,INCIDENT_NUMBER_LABEL,IGNITION_DATE,FIRE_SIZE_HA,GEOGRAPHIC_DESCRIPTION,LATITUDE,LONGITUDE
-119.749103,50.838781,K20500,2021,K20500,2021/05/13 10:30:00,0.009,Kosta Lake,50.83878056,-119.74910278
-116.9175,49.920833,N70510,2021,N70510,2021/05/14 18:00:56,0.009,Wardner trail,49.920833,-116.9175
-119.048717,49.315633,N60647,2021,N60647,2021/05/25 11:19:31,0.09,Chenier Creek,49.315633,-119.048717
-120.897267,50.785333,K20707,2021,K20707,2021/06/02 15:05:24,0.4,Sabiston Road,50.785333,-120.897267
-121.410383,51.508167,C40706,2021,C40706,2021/06/02 10:53:27,0.009,Wohlleben FSR,51.508167,-121.410383
-119.345767,50.201517,K40708,2021,K40708,2021/06/02 15:35:05,0.009,Bailey Rd and Commonage Rd,50.201517,-119.345767
-122.854801,50.875422,K70585,2021,K70585,2021/05/22 19:00:00,0.3,Weaver Rd,50.875422,-122.854801
-114.92595,50.38905,N10586,2021,N10586,2021/05/22 14:55:32,0.1,Weary Creek,50.38905,-114.92595
-118.579133,49.13095,N60693,2021,N60693,2021/05/31 18:00:00,0.03,Glenside Creek,49.13095,-118.579133
-119.3235,50.411167,K40711,2021,K40711,2021/06/03 09:54:00,4,Hwy 97 South of Round Lake,50.411167,-119.3235
-121.782017,51.007917,C40714,2021,C40714,2021/06/03 16:00:41,1.64,Kelly Lake,51.007917,-121.782017
-125.562633,54.1941,R10247,2021,R10247,2021/04/16 13:34:00,1.3,Bartlett Rd,54.1941,-125.562633
-125.526283,48.937467,V70246,2021,V70246,2021/04/16 14:12:00,0.009,Hit-Tat-Soo Road,48.937467,-125.526283
-115.676167,49.640667,N10249,2021,N10249,2021/04/16 14:30:49,4,Low Road,49.640667,-115.676167
-121.587917,50.2252,K70430,2021,K70430,2021/04/29 12:30:00,0.86,South Spencer Road West of Lytton,50.2252,-121.587917
-115.844717,49.536467,N10715,2021,N10715,2021/06/04 08:00:00,0.01,Booth Creek,49.536467,-115.844717
-121.925667,49.183217,V10716,2021,V10716,2021/06/04 08:00:00,0.009,Quarry Road,49.183217,-121.925667
-122.272417,49.068467,V10718,2021,V10718,2021/06/04 15:00:09,0.001,Bateman Road,49.068467,-122.272417
-121.86045,52.0901,C20476,2021,C20476,2021/05/07 06:54:40,0.009,2km NE of Jones Lake,52.0901,-121.86045
-119.589683,50.893017,K20723,2021,K20723,2021/06/03 16:19:58,0.009,Davis Lk Rd,50.893017,-119.589683
-121.36885,50.635833,K20725,2021,K20725,2021/06/05 15:04:07,26,Hat Creek Road,50.635833,-121.36885
-121.83645,49.431633,V10648,2021,V10648,2021/05/25 17:00:00,0.001,Sheers Island,49.431633,-121.83645
-118.898883,50.13475,K40503,2021,K40503,2021/05/14 09:53:02,0.009,McAuley South,50.13475,-118.898883
-120.6369,56.28625,G80571,2021,G80571,2021/05/22 12:00:00,0.3,Cecil Lake Road,56.28625,-120.6369
-127.036117,50.652717,V90583,2021,V90583,2021/05/22 15:00:11,0.2,Back Road & Bere Road,50.652717,-127.036117
-121.873333,49.464383,V10584,2021,V10584,2021/05/22 21:00:00,0.009,T'Sailes FSR 21km,49.464383,-121.873333
-120.3378,50.688917,K20101,2021,K20101,2021/04/04 11:32:09,0.79,Kootenay Way,50.688917,-120.3378
-122.08235,52.19885,C20324,2021,C20324,2021/04/19 13:00:00,0.009,3758 Hillside Drive,52.19885,-122.08235
-126.028267,49.630583,V80323,2021,V80323,2021/04/19 13:00:32,12,Matchlee Bay,49.630583,-126.028267
-119.98625,49.207217,K50654,2021,K50654,2021/05/27 13:43:49,2.6,Ashnola Road,49.207217,-119.98625
-124.06995,48.433383,V60739,2021,V60739,2021/06/04 17:00:00,0.009,Trailhead Dr,48.433383,-124.06995
-119.0668,50.569633,K40738,2021,K40738,2021/06/06 03:00:00,0.009,Enderby Cliffs,50.569633,-119.0668
-124.786383,49.12845,V70395,2021,V70395,2021/04/23 08:27:46,0.009,Underwood Cove Main,49.12845,-124.786383
-123.026883,51.937067,C50167,2021,C50167,2021/04/11 12:30:54,9.6,Hanceville S of Hwy 20 and Between Lees Corner and Lees Lookout,51.937067,-123.026883
-120.701033,56.2789,G80168,2021,G80168,2021/04/11 13:17:41,0.9,Old Cecil Lake Road,56.2789,-120.701033
-125.88305,54.328983,R10362,2021,R10362,2021/04/21 11:39:00,1.5,Tom Drive Palling,54.328983,-125.88305
-125.218716,50.07685,V80363,2021,V80363,2021/04/21 12:06:34,0.009,Gowlland Harbour,50.07685,-125.218716
-119.771717,49.172383,K50621,2021,K50621,2021/05/24 10:30:03,0.6,VLA Road,49.172383,-119.771717
-123.1252,55.377733,G60620,2021,G60620,2021/05/24 10:00:00,4,Gantahaz Lake,55.377733,-123.1252
-123.933767,49.1125,V70735,2021,V70735,2021/06/05 22:51:26,0.01,Blackstone Place,49.1125,-123.933767
-122.460333,56.62085,G80561,2021,G80561,2021/05/21 19:30:00,0.2,Upper Half Road,56.62085,-122.460333
-124.7409,49.350183,V70564,2021,V70564,2021/05/21 22:15:00,0.009,Horne Lake,49.350183,-124.7409
-119.610533,50.805617,K40590,2021,K40590,2021/05/23 12:11:19,1.4,Skimikin Road,50.805617,-119.610533
-124.517167,49.344,V70591,2021,V70591,2021/05/23 13:00:00,0.09,Whiskey Creek FSR 6 km,49.344,-124.517167
-125.012833,54.084733,G40496,2021,G40496,2021/05/12 23:35:27,0.009,Endako,54.084733,-125.012833
-120.100067,50.755533,K20502,2021,K20502,2021/05/14 10:00:17,0.009,2Km Up Paul Lake Dump Road,50.755533,-120.100067
-123.552283,48.766417,V60754,2021,V60754,2021/06/08 14:00:00,0.05,Hope Hill Road,48.766417,-123.552283
-116.50525,51.010783,N20755,2021,N20755,2021/06/06 19:00:00,0.009,Toledo Road,51.010783,-116.50525
-123.605133,53.982883,G40420,2021,G40420,2021/04/26 15:12:41,0.3,Finmoore Road,53.982883,-123.605133
-122.98645,54.0362,G10421,2021,G10421,2021/04/26 17:11:47,0.009,18605 Chief Lake Road,54.0362,-122.98645
-121.976417,55.631817,G71136,2021,G71136,2021/06/30 22:43:14,0.009,North of Pine Valley Gas Plant,55.631817,-121.976417
-124.584333,55.389167,G61132,2021,G61132,2021/06/30 14:47:15,8412,Klawli Lake,55.389167,-124.584333
-121.251483,54.943267,G71138,2021,G71138,2021/06/30 20:37:18,3380,Tent Fire Creek,54.943267,-121.251483
-121.24115,54.772483,G71134,2021,G71134,2021/06/30 22:32:36,258,N of Monkman Park,54.772483,-121.24115
-121.118233,51.641567,C41149,2021,C41149,2021/06/30 20:01:24,15,End of Horse Lake Rd N,51.641567,-121.118233
-119.6479,50.831874,K41506,2021,K41506,2021/07/06 04:00:24,0.009,Jade Mountain,50.831874,-119.6479
-122.492467,53.809283,G12087,2021,G12087,2021/07/19 15:00:00,0.009,Dougherty Creek,53.809283,-122.492467
-120.674567,49.185833,K62088,2021,K62088,2021/07/19 11:24:54,14735.3,Garrison Lake,49.185833,-120.674567
-123.103667,55.967833,G61539,2021,G61539,2021/06/30 11:17:48,0.5,Peace Arm South Side,55.967833,-123.103667
-121.803417,51.342417,C41538,2021,C41538,2021/07/06 16:57:28,0.36,Meadow Lake,51.342417,-121.803417
-121.061183,50.256433,K61546,2021,K61546,2021/07/06 20:29:26,1.5,Gordon Creek FSR,50.256433,-121.061183
-117.2674,49.019533,N51664,2021,N51664,2021/07/09 13:00:42,0.09,Rosebud lake,49.019533,-117.2674
-120.432443,50.399704,K21665,2021,K21665,2021/06/30 14:06:15,0.009,West Boar Creek,50.39970417,-120.43244306
-118.471867,49.21345,N61663,2021,N61663,2021/06/05 19:27:22,0.009,Glover Creek,49.21345,-118.471867
-118.812133,50.566383,K41741,2021,K41741,2021/07/09 20:28:35,1.1,Baird Lake,50.566383,-118.812133
-117.5303,49.22515,N51756,2021,N51756,2021/07/08 18:48:20,35,Beavervale Creek,49.22515,-117.5303
-121.0516,53.778467,G11755,2021,G11755,2021/07/09 14:09:49,0.009,Dome Creek,53.778467,-121.0516
-120.914217,53.65465,G11757,2021,G11757,2021/07/08 15:34:12,87.93,Kidd,53.65465,-120.914217
-125.0085,54.4973,G51748,2021,G51748,2021/07/10 15:00:46,310.8,Yekoochie,54.4973,-125.0085
-121.1573,53.9394,G11749,2021,G11749,2021/07/10 05:06:00,0.009,Torpy River,53.9394,-121.1573
-117.16525,50.003217,N71334,2021,N71334,2021/07/01 18:50:46,0.04,Stenson Creek,50.003217,-117.16525
-119.371217,51.381233,K21854,2021,K21854,2021/07/01 21:02:46,0.009,East of Adams Lake,51.381233,-119.371217
-125.967933,49.1643,V71856,2021,V71856,2021/07/11 23:59:00,0.009,Father Charles Channel,49.1643,-125.967933
-120.814617,53.393333,G31853,2021,G31853,2021/07/10 04:25:41,15,Goat River,53.393333,-120.814617
-119.125967,49.571933,N62005,2021,N62005,2021/07/03 16:31:02,2.03,Mt Ferroux,49.571933,-119.125967
-121.975167,52.007133,C21999,2021,C21999,2021/07/17 12:42:11,0.009,E of Chimney Lake Rd,52.007133,-121.975167
-119.143533,52.292083,G31422,2021,G31422,2021/07/04 13:36:25,0.009,Bone Creek Mountain,52.29208306,-119.14353306
-119.100533,52.298883,G31424,2021,G31424,2021/07/04 14:30:41,0.009,Gum Creek,52.29888306,-119.10053306
-119.769583,51.8012,K21425,2021,K21425,2021/07/01 22:36:36,1,N of Vavenby,51.8012,-119.769583
-119.514467,49.184,K51423,2021,K51423,2021/07/04 16:20:08,45,Wolfcub Creek,49.184,-119.514467
-123.474367,51.942717,C51419,2021,C51419,2021/07/04 15:40:00,0.6,S of Gay Lake,51.942717,-123.474367
-121.615267,51.5495,C41471,2021,C41471,2021/07/05 15:37:30,3.5,2.5 km NE Boar Lake,51.5495,-121.615267
-115.7493,49.839833,N21467,2021,N21467,2021/07/05 15:32:17,0.009,Kootenay River,49.839833,-115.7493
-121.723114,51.243337,C41470,2021,C41470,2021/07/05 10:00:30,1.9,S of Fiftynine Creek,51.243337,-121.723114
-117.785833,49.642633,N51468,2021,N51468,2021/07/03 20:48:51,0.4,Cougar Creek FSR,49.642633,-117.785833
-115.723917,49.51625,N10826,2021,N10826,2021/06/18 09:44:04,0.01,Cranbrook Community Forest,49.51625,-115.72391694
-122.5288,52.251567,C21403,2021,C21403,2021/07/04 14:20:47,0.009,W of Natsy Lake,52.251567,-122.5288
-122.337883,52.41295,C21406,2021,C21406,2021/07/04 08:17:50,0.01,Mcleese Lake Cell Tower,52.41295,-122.337883
-121.024217,51.7471,C41407,2021,C41407,2021/07/03 19:52:29,0.009,NE of Chicken Lake,51.7471,-121.024217
-121.595617,49.556883,V11707,2021,V11707,2021/07/08 22:00:41,19.7,Cogburn Creek,49.556883,-121.595617
-120.80185,49.7378,K61706,2021,K61706,2021/07/09 19:31:47,0.009,McPhail Creek,49.7378,-120.80185
-119.464017,51.10965,K42091,2021,K42091,2021/07/19 19:25:28,10,Pisma Lake,51.10965,-119.464017
-121.425133,49.396683,V12096,2021,V12096,2021/07/21 00:09:19,0.1,Union Bar Road,49.396683,-121.425133
-121.008933,53.86745,G11750,2021,G11750,2021/07/10 10:49:18,0.06,Torpy River,53.86745,-121.008933
-121.036,53.853233,G11751,2021,G11751,2021/07/08 19:00:00,0.2,Torpy River,53.853233,-121.036
-118.835383,51.36455,K41752,2021,K41752,2021/07/09 08:54:32,28.5,Cotton Creek,51.36455,-118.835383
-121.05105,53.051083,C11753,2021,C11753,2021/07/10 09:11:20,395,Lanezi Lake,53.051083,-121.05105
-121.363516,50.593316,K21754,2021,K21754,2021/07/10 16:02:08,0.039,N of Venables Lake,50.59331611,-121.36351611
-123.30708,55.176765,G61762,2021,G61762,2021/07/10 13:25:15,0.003,Skug Mountain,55.176765,-123.30708
-121.958483,51.852317,C21761,2021,C21761,2021/07/10 15:46:02,0.009,E of Loon Lake 10,51.852317,-121.958483
-116.625917,49.522917,N11795,2021,N11795,2021/07/10 11:00:00,1130,Redding Creek - MR,49.522917,-116.625917
-116.612633,50.169817,N71793,2021,N71793,2021/07/08 20:32:22,1075,Carney Creek - MR,50.169817,-116.612633
-121.676533,51.4647,C41796,2021,C41796,2021/07/11 13:13:11,3.5,W of Flat Lake Park,51.4647,-121.676533
-119.534,49.361567,K51794,2021,K51794,2021/07/11 13:15:09,10597,Thomas Creek,49.361567,-119.534
-120.703117,50.095833,K60810,2021,K60810,2021/06/16 15:05:32,9,Hamilton Hill,50.095833,-120.703117
-121.865,57.142833,G81007,2021,G81007,2021/06/28 16:30:00,3359,Tommy Lakes,57.142833,-121.865
-125.941767,55.160667,G51078,2021,G51078,2021/06/30 15:00:00,0.009,SW of Takla,55.160667,-125.941767
-120.978817,58.9262,G91077,2021,G91077,2021/06/29 00:47:00,15.2,Kotcho Lake,58.9262,-120.97881694
-121.448217,49.895667,V11075,2021,V11075,2021/06/30 14:30:55,2,Stoyoma Creek,49.895667,-121.448217
-121.4973,51.437217,C41486,2021,C41486,2021/07/05 18:24:57,0.07,1.6km S of Bullock Lake,51.437217,-121.4973
-121.504867,51.498867,C41481,2021,C41481,2021/07/05 16:44:25,0.009,NE of Flat Lake,51.498867,-121.504867
-128.493833,54.348467,R51482,2021,R51482,2021/07/05 12:15:22,0.009,Schulbuckhand Creek,54.348467,-128.493833
-128.816016,54.934416,R51493,2021,R51493,2021/07/05 16:00:00,0.009,Big Cedar,54.93441611,-128.81601611
-128.430133,54.091,R51494,2021,R51494,2021/07/05 16:00:00,0.009,Mount Elizabeth,54.091,-128.430133
-121.394583,51.9073,C41495,2021,C41495,2021/07/05 20:00:28,0.01,4km E of MacDougall Lake,51.9073,-121.394583
-129.293117,57.866783,R91496,2021,R91496,2021/07/05 16:53:10,7493.8,Cold Fish Lake,57.866783,-129.293117
-122.429217,50.562217,K71497,2021,K71497,2021/07/05 20:20:08,0.41,Wade Creek,50.562217,-122.429217
-119.610167,51.139117,K21510,2021,K21510,2021/07/01 20:13:00,0.009,Spillman Creek,51.139117,-119.610167
-123.1801,49.971167,V30762,2021,V30762,2021/06/09 18:48:00,0.009,Roe Creek FSR,49.97116694,-123.1801
-125.595083,49.034133,V70870,2021,V70870,2021/06/22 08:00:00,0.3,West Main Road 7km,49.034133,-125.595083
-120.895517,52.26845,C31056,2021,C31056,2021/06/27 09:05:00,1834,E of Mckinley Lake,52.26845,-120.895517
-119.616583,49.1472,K51356,2021,K51356,2021/07/03 17:00:00,0.009,Tinhorn Creek,49.1472,-119.616583
-119.472,51.40285,K21353,2021,K21353,2021/07/01 21:06:25,0.009,Gordon Creek,51.40285,-119.472
-125.67447,52.486244,C51355,2021,C51355,2021/07/03 17:22:15,1533,Hotnarko Creek,52.486244,-125.67447
-119.164133,52.542583,G31832,2021,G31832,2021/07/08 17:40:02,0.009,Alan Creek,52.542583,-119.164133
-125.085722,49.448222,V71831,2021,V71831,2021/07/12 08:20:00,0.009,Elsie Lake #2,49.448222,-125.085722
-115.7372,50.066217,N21834,2021,N21834,2021/07/11 09:10:52,0.01,Mud Creek FSR,50.066217,-115.7372
-118.18955,49.572117,N51837,2021,N51837,2021/07/03 18:57:32,0.5,Lily Pad Lake,49.572117,-118.18955
-121.7273,51.881867,C41836,2021,C41836,2021/07/12 12:20:23,0.09,Dingwall Creek,51.881867,-121.7273
-115.749467,50.163833,N21862,2021,N21862,2021/07/12 22:11:25,0.04,Mt. Grainger,50.163833,-115.749467
-121.434499,51.234791,C41866,2021,C41866,2021/07/12 20:24:39,454,Chasm,51.23479111,-121.43449889
-115.188117,49.173783,N11863,2021,N11863,2021/07/13 06:20:14,0.009,Mouth of Elk River,49.173783,-115.188117
-115.235633,49.138217,N11864,2021,N11864,2021/07/12 19:23:18,0.009,Dor Rec site,49.138217,-115.235633
-120.471533,50.178567,K61230,2021,K61230,2021/07/01 11:09:22,8.5,Nicola Lake,50.178567,-120.471533
-120.30595,50.757833,K21228,2021,K21228,2021/07/01 21:18:11,0.3,Dome Hill,50.757833,-120.30595
-120.273117,50.705333,K21229,2021,K21229,2021/07/01 21:40:35,0.009,S of Paul Creek,50.705333,-120.273117
-127.129033,50.282617,V81227,2021,V81227,2021/07/01 22:00:00,0.01,J Road Main,50.282617,-127.129033
-119.49705,51.630783,K21251,2021,K21251,2021/06/30 22:07:04,4.2,Homestead FSR,51.630783,-119.49705
-121.615383,55.290133,G71248,2021,G71248,2021/07/02 08:41:30,0.3,5km west of niko creek wind farm,55.290133,-121.615383
-122.237067,51.43,C21250,2021,C21250,2021/06/02 10:28:45,12040,Churn Creek Protected Area,51.43,-122.237067
-119.46415,51.6439,K21252,2021,K21252,2021/07/01 22:09:03,47.5,Cariboo/Otter FSR,51.6439,-119.46415
-119.193783,51.617083,K21253,2021,K21253,2021/07/01 21:28:39,0.009,Adams River,51.617083,-119.193783
-117.943467,50.264283,N51313,2021,N51313,2021/07/02 14:59:15,0.01,Turnbull Creek #1,50.264283,-117.943467
-121.841667,50.792333,K71512,2021,K71512,2021/07/06 09:40:57,0.009,Sallus Creek,50.792333,-121.841667
-120.781383,51.70555,C41515,2021,C41515,2021/07/05 18:21:22,330,2.3km N of Deka Lake,51.70555,-120.781383
-120.569533,50.492866,K21518,2021,K21518,2021/07/01 22:14:26,0.5,SW of Lac la Jeune Turnoff,50.49286611,-120.56953306
-122.703133,52.471417,C11517,2021,C11517,2021/07/06 11:00:00,0.72,Webster Creek,52.471417,-122.703133
-126.031083,52.211483,VA1545,2021,VA1545,2021/07/05 13:28:42,297,Gyllenspetz Creek - MODIFIED RESPONSE,52.211483,-126.031083
-115.81255,50.096617,N21589,2021,N21589,2021/07/07 18:02:57,0.02,Copper Creek,50.09661694,-115.81255
-124.126617,52.083083,C51593,2021,C51593,2021/07/07 19:28:00,0.05,Across Hwy from Puntzi Airstrip,52.083083,-124.126617
-124.23005,54.688783,G51592,2021,G51592,2021/07/06 17:14:02,0.76,Tezzeron Lake,54.688783,-124.23005
-122.231517,50.701983,K71591,2021,K71591,2021/07/07 17:00:49,0.009,Santa Claus Mountain,50.701983,-122.231517
-121.370766,50.5848,K21590,2021,K21590,2021/07/07 18:30:38,0.009,N of Venables Lake,50.5848,-121.370766
-116.629217,49.12595,N71596,2021,N71596,2021/07/07 21:30:59,0.15,Creston Wildlife Area,49.12595,-116.629217
-117.314583,49.015217,N51595,2021,N51595,2021/07/07 14:24:24,0.5,Lomond Lake,49.015217,-117.314583
-120.036483,49.29985,K60959,2021,K60959,2021/06/27 16:29:44,0.3,Cahill,49.29985,-120.036483
-120.213083,50.728433,K21012,2021,K21012,2021/06/28 19:30:00,0.009,Harper Mountain Trails,50.728433,-120.213083
-119.91035,49.8953,K51011,2021,K51011,2021/05/25 15:27:26,0.009,McDonald Creek,49.8953,-119.91035
-123.262833,49.265417,V11016,2021,V11016,2021/06/29 07:03:33,0.4,Wreck Beach,49.265417,-123.262833
-121.547117,59.197117,G91035,2021,G91035,2021/06/28 02:16:14,8.2,Cabin Lake,59.197117,-121.547117
-118.908867,49.920533,K51041,2021,K51041,2021/06/29 14:10:54,1140,Derickson Lake,49.920533,-118.908867
-119.04715,49.9788,K51037,2021,K51037,2021/06/29 12:55:56,1.7,Hilda Creek,49.9788,-119.04715
-115.1963,49.153,N11865,2021,N11865,2021/07/12 19:00:00,0.009,S of Elk River,49.153,-115.1963
-117.243917,50.700117,N71875,2021,N71875,2021/07/04 17:00:11,248,Stevens Creek - MR,50.700117,-117.243917
-120.482467,50.340033,K61877,2021,K61877,2021/07/09 19:47:13,0.5,Frog Road,50.34003306,-120.48246694
-121.244783,51.696383,C41876,2021,C41876,2021/07/13 14:00:35,0.866,1km N of Foxtail Lake,51.696383,-121.244783
-121.32945,49.163883,V11895,2021,V11895,2021/07/13 18:30:00,0.009,Silver Skagit 30km,49.163883,-121.32945
-122.48075,53.747233,G11893,2021,G11893,2021/07/13 12:00:09,0.5,Buckhorn Lake,53.747233,-122.48075
-121.685733,56.37445,G81912,2021,G81912,2021/07/13 19:00:00,0.009,Halfway River,56.37445,-121.685733
-118.485033,49.405783,N61927,2021,N61927,2021/07/08 20:42:00,1.5,Burns Cr FSR,49.405783,-118.485033
-120.232983,50.9718,K21926,2021,K21926,2021/07/14 17:00:13,0.3,W Sullivan Range,50.9718,-120.232983
-117.4058,50.09455,N51953,2021,N51953,2021/07/01 18:40:32,2.5,Wilson Creek,50.09455,-117.4058
-120.881783,49.924533,K60781,2021,K60781,2021/06/13 15:00:00,0.009,Kane Valley,49.924533,-120.881783
-117.930033,50.278283,N51314,2021,N51314,2021/06/30 10:46:18,0.009,Turnbull Creek,50.278283,-117.930033
-118.109967,49.666233,N51317,2021,N51317,2021/07/02 09:59:11,500,Van Houten Creek,49.666233,-118.109967
-121.085667,51.663367,C41312,2021,C41312,2021/07/02 18:00:42,0.009,E of Fiset Lake,51.663367,-121.085667
-125.502,56.289333,G61316,2021,G61316,2021/06/30 07:32:57,16314,Black Pine,56.289333,-125.502
-118.456433,50.04215,K41348,2021,K41348,2021/07/02 11:30:12,0.009,Shiell Lake,50.04215,-118.456433
-120.6668,50.523583,K21346,2021,K21346,2021/07/01 22:17:45,0.009,Paska Lake,50.523583,-120.6668
-121.1585,50.727533,K21372,2021,K21372,2021/07/02 00:35:56,0.5,10 km N Barnes Lake,50.727533,-121.1585
-116.7993,49.591617,N71370,2021,N71370,2021/07/03 20:40:13,0.009,Gray Creek,49.591617,-116.7993
-121.89175,50.866483,K71597,2021,K71597,2021/07/06 22:00:00,0.009,36.5 km on W Pavilion FSR,50.866483,-121.89175
-121.664333,51.486917,C41600,2021,C41600,2021/07/08 11:30:54,0.9,4km S of Neilsen Lake,51.486917,-121.664333
-124.811283,49.48455,V71603,2021,V71603,2021/07/08 12:45:00,0.009,Hastings Road,49.48455,-124.811283
-121.61695,51.493717,C41602,2021,C41602,2021/07/08 10:14:32,73862,5km W of Flat Lake,51.493717,-121.61695
-123.520167,51.985333,C51608,2021,C51608,2021/07/08 13:00:00,0.45,3km NW of Gay Lake,51.985333,-123.520167
-117.029633,49.0373,N71607,2021,N71607,2021/07/07 10:54:15,0.02,Ripple Ridge,49.0373,-117.029633
-125.643667,52.712833,C51606,2021,C51606,2021/07/08 11:14:39,924,Anahim Peak,52.712833,-125.643667
-119.718717,50.0704,K51612,2021,K51612,2021/07/08 13:42:34,0.1,Esperon Creek,50.0704,-119.718717
-120.915654,51.223807,C41610,2021,C41610,2021/07/08 15:22:07,0.009,2km S of Young Lake,51.22380694,-120.91565389
-122.53965,50.4737,V31613,2021,V31613,2021/07/08 16:00:45,0.009,Nequatque Mountain,50.4737,-122.53965
-121.709617,51.510217,C41621,2021,C41621,2021/07/08 18:00:12,0.1,2.7km S of Gustafsen Lake,51.510217,-121.709617
-121.539383,49.370583,V10931,2021,V10931,2021/06/26 15:00:22,0.009,Lougheed Hwy,49.370583,-121.539383
-121.620902,50.283675,K71039,2021,K71039,2021/06/29 16:35:19,1.5,East of Fraser River North of Lytton,50.283675,-121.620902
-118.96185,49.977783,K51040,2021,K51040,2021/06/29 14:12:36,60,Long Loch,49.977783,-118.96185
-124.63675,49.350167,V71220,2021,V71220,2021/07/01 19:50:28,0.009,Illusion Lake,49.350167,-124.63675
-117.543817,51.588117,N41221,2021,N41221,2021/07/01 19:40:49,457,Carrol Creek - MR,51.588117,-117.543817
-120.31585,50.751683,K21222,2021,K21222,2021/07/01 20:40:32,0.009,E of Hwy 5 near Strawberry Hill,50.751683,-120.31585
-119.235367,50.817767,K41357,2021,K41357,2021/07/03 10:05:17,0.009,Reineker Creek,50.817767,-119.235367
-118.674867,51.61775,N41449,2021,N41449,2021/07/01 19:41:08,0.11,Kirbyville Creek,51.61775,-118.674867
-116.553283,49.4614,N71563,2021,N71563,2021/07/07 15:09:25,0.02,Haystack Mountain,49.4614,-116.553283
-123.1074,54.394667,G11952,2021,G11952,2021/07/10 12:53:58,0.009,600rd,54.394667,-123.1074
-121.261133,53.073033,C11954,2021,C11954,2021/07/14 21:09:53,0.1,McKenna Creek,53.073033,-121.261133
-115.03595,49.18595,N11956,2021,N11956,2021/07/13 03:11:25,1.1,Maguire Mountain,49.18595,-115.03595
-120.963517,51.910817,C41972,2021,C41972,2021/07/11 17:00:00,1.5,Schoolhouse Lake Park,51.910817,-120.963517
-118.382633,51.843767,N41971,2021,N41971,2021/07/10 20:40:49,0.009,Bigmouth  River - MR,51.843767,-118.382633
-120.873833,51.816083,C41970,2021,C41970,2021/07/16 13:00:37,0.009,S of Canim Beach Park,51.816083,-120.873833
-123.871833,48.43145,V61974,2021,V61974,2021/07/15 20:07:18,1,Muir Creek,48.43145,-123.871833
-119.548167,51.110917,K21987,2021,K21987,2021/07/07 15:24:01,0.1,W of Pisma Rd,51.110917,-119.548167
-120.288367,52.231133,K21997,2021,K21997,2021/07/10 17:38:10,66.2,3 km W of CLW Lake,52.231133,-120.288367
-120.221233,58.11515,G80793,2021,G80793,2021/06/13 13:00:00,1.2,Beaver River,58.11515,-120.221233
-118.270917,49.675233,N51393,2021,N51393,2021/07/04 12:00:01,0.009,Jump FSR,49.675233,-118.270917
-120.896733,51.9179,C41395,2021,C41395,2021/07/04 12:34:56,1600,SW of Judy Lake,51.9179,-120.896733
-120.809183,51.986133,C41397,2021,C41397,2021/07/04 12:20:39,0.1,Fern Creek,51.986133,-120.809183
-117.682883,50.732867,N51396,2021,N51396,2021/07/04 05:57:34,0.02,Beaton Arm,50.732867,-117.682883
-127.095283,50.259633,V81401,2021,V81401,2021/06/30 03:00:00,0.4,North Tahsish River,50.25963306,-127.09528306
-115.807533,49.34775,N11618,2021,N11618,2021/07/08 11:00:14,0.1,Barkshanty Creek,49.34775,-115.807533
-120.942466,50.77095,K21619,2021,K21619,2021/07/08 18:05:32,0.009,Deadman River,50.77095,-120.94246611
-124.265083,52.807033,C11623,2021,C11623,2021/07/07 15:00:00,0.9,4km SE of Baezaeko River,52.807033,-124.265083
-122.5172,50.5195,V31638,2021,V31638,2021/07/08 19:00:00,0.4,Divine Creek,50.5195,-122.5172
-119.537067,52.953283,G31637,2021,G31637,2021/07/08 20:01:38,0.025,Sand Creek,52.953283,-119.537067
-117.99845,50.286083,N51636,2021,N51636,2021/07/08 19:44:25,0.009,Cameron Lake,50.286083,-117.99845
-120.681183,49.1892,K61652,2021,K61652,2021/07/09 09:41:13,0.009,Garrison Lake,49.1892,-120.68118306
-120.776983,50.0156,K61646,2021,K61646,2021/07/09 01:01:00,0.01,Gwen Lake,50.0156,-120.776983
-118.775333,50.9323,K41648,2021,K41648,2021/07/09 09:59:08,0.009,Griffin Rd,50.9323,-118.775333
-120.795167,49.5281,K61649,2021,K61649,2021/07/08 18:58:56,0.009,Mount Jackson,49.5281,-120.79516667
-116.932533,49.969133,N71647,2021,N71647,2021/07/05 16:15:40,0.01,Shutty Bench,49.969133,-116.932533
-120.317066,50.553166,K21650,2021,K21650,2021/07/08 22:48:04,0.009,McLeod Lake,50.55316611,-120.31706611
-118.470017,50.51585,K41651,2021,K41651,2021/07/08 18:18:00,1265,Star Creek,50.51585,-118.470017
-120.967017,49.958967,K61659,2021,K61659,2021/07/07 12:00:00,0.009,Patrick Road,49.958967,-120.967017
-120.933333,56.497833,G81017,2021,G81017,2021/06/28 10:00:00,0.5,2m North of Montney,56.49783306,-120.93333306
-125.442267,54.39635,R11120,2021,R11120,2021/06/30 20:00:00,4.3,Pinkut Creek,54.39635,-125.442267
-121.121636,51.564534,C41125,2021,C41125,2021/06/30 10:00:00,7,E of Ryall Rd,51.56453389,-121.12163611
-120.894917,51.691617,C41119,2021,C41119,2021/06/30 20:00:59,14,Drewry Lake SE,51.691617,-120.894917
